Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Grimes,Vanessa,2011,"On last year's debut Geidi Primes cassette, 23-year-old Montreal artist Claire Boucher (aka Grimes) secured her spot as a standout among a web-bred generation of eerie bedroom-pop recorders. On ""Vanessa"", from 2011's Darkbloom, she took her songwriting to the next level. The high pitch of her angelic falsetto soars and swirls over hi-hat hits and lush synths, bringing to mind bewitched versions of 90s pop divas from whom Boucher draws inspiration. She is a self-described ""post-internet"" musician, and this track provides an antidote to 2011's persistent Retromania, proving that in an era of distracted listening and hyper-stimulation it's still possible to take familiar influences and create something that feels wholly new. -",Jenn Pelly,90,Pitchfork,The Top 100 Tracks of 2011
SBTRKT,Wildfire [ft. Little Dragon],2011,"If you wake up one day to find that your genre of choice has been suddenly co-opted by bandwagoneering rock-bros, there are a couple of good ways to shrug it off: Network with people who share your ability to imbue music with shapeshifting versatility, take it to somewhere it hasn't been, and slap the prefix post- onto it. SBTRKT does just that, and ""Wildfire"", the first single from his self-titled debut, is a savvy lure. Little Dragon's Yukimi Nagano drops a vocal in full diva mode, wrapping her sultry voice around words that sound romantic until you catch the underlying threats. And what she's given to work with is a track that winds its way through a couple different satellites of landmark R&B, a slinky slow-jam 80s drum machine holding the door open for fat synths that draw a path of lineage from dubstep all the way back to ""Pony"". -",Nate Patrin,89,Pitchfork,The Top 100 Tracks of 2011
Cities Aviv,Coastin',2011,"Until recently, Memphis was mostly known to casual rap fans for Three-Six Mafia, MJG, and Hustle & Flow. Cities Aviv (born Gavin Mays) is a key part of a new rap renaissance in the Bluff City. He released an excellent full-length debut, Digital Lows, but had the temerity to hold back his best track for a 7"" single: On ""Coastin'"", he expertly lays out the difference between himself and his hometown, fashioning a subtle, but hardly soft, critique of current hip-hop conventions. ""I find it kinda hard to call Memphis home,"" he raps in a desperate, staccato flow. ""If everybody here wanna be Wayne or Three-Six, I guess I don't fit within the AutoZone."" Digital Lows proved Mays is adventurous and deeply knowledgeable with his samples, but ""Coastin'"" achieves much more: orchestration pulled from Shirley Bassey's ""Easy to Be Hard"" lends Mays' riveting self-examination a sense of drama, even majesty. When he says, ""By the time I'm 25, yeah the world is mine,"" you believe him. -",Stephen Deusner,88,Pitchfork,The Top 100 Tracks of 2011
Zoo Kid,Out Getting Ribs,2011,"It's hard to discuss ""Out Getting Ribs"" without referencing its striking video; where aspiring artists often resort to elaborate treadmill-choreography gimmicks or painstaking stop-motion trickery to rise above the YouTube tide, the video for ""Out Getting Ribs"" has transfixed over half a million viewers precisely because it's every bit as raw, flawed and disarmingly intimate as the song itself. Teen angst is the lifeblood of rock'n'roll, but it's usually communicated by young adults several years removed from the adolescent experience. Coming from 17-year-old Archy Marshall, this plea for love and cry of loneliness sounds downright apocalyptic-- opening lines don't get much more brazen than ""Hate runs through my blood.""What elevates ""Out Getting Ribs"" above solipsistic misery is the beautifully tranquil guitar lines that help soothe the marks left by Marshall's cutting sentiments, yet are still as raw as the emotions he's grappling with. The song is a bracing introduction to a wise-beyond-his-years artist who's managed to channel the uninhibited indignation of a young Billy Bragg by way of Bradford Cox's homespun experimentation; even more remarkable is the fact that, in light of his recent name change and embrace of more sophisticated songcraft, this song already feels like a time capsule just a year after its release. -",Stuart Berman,87,Pitchfork,The Top 100 Tracks of 2011
Blawan,Getting Me Down,2011,"Blawan first drew attention with tracks that wielded wild drums like a toddler banging on household objects, but his most powerful moment this year came when he reined in those tendencies for a straightforward house thumper.  A lot of the impact in ""Getting Me Down"" comes from that Brandy vocal, squeezed and wedged into a galloping beat that recontextualizes the R&B slow-jam original as a sugary, hyped-up rush that's dangerously contagious. Released discreetly after months of dubplate domination, the track's landing was titanic: it was impossible to walk around record stores in London in May without hearing it blaring from speakers, or go to a club night without it being rinsed at least once. For the first half of the year, ""Getting Me Down"" was an event, and listening back to it at year's end, it's easy to see why. So few tracks combined candyfloss rave, UK garage hysteria, and dubby dread (check the growling basslines) into something that sounded so universal yet so subversive, helping to kick off a new impulse in the bass music world that was all about house. -",Andrew Ryce,86,Pitchfork,The Top 100 Tracks of 2011
Junior Boys,Banana Ripple,2011,"""Banana Ripple"" is the latest entry in Junior Boys' one-an-album series of odes to lust (""Bellona"", ""In the Morning"", ""Hazel""), but it's also the longest song that Jeremy Greenspan and Matt Didemus have written. The song's genius lies in its 50/50 split of pure pleasures: The first half is an easy-walking, occasionally brassy plea for affection (a subject that practically defines Greenspan's silky voice at this point), while ""Banana Ripple""'s incredible back half blooms with Jam & Lewis synth squiggles and melodic ecstasy. It makes sense that the track was chosen to close out It's All True-- can you imagine having to follow it? -",Larry Fitzmaurice,85,Pitchfork,The Top 100 Tracks of 2011
Iceage,You're Blessed,2011,"""You're Blessed"" closes Iceage's debut album, New Brigade, with an appropriate roar, and it offers a bracing summary of everything the upstart Danish quartet does best. Iceage transcend formula through their youthful exuberance and sheer force of conviction-- even when their choppy English lyrics make it hard to identify exactly what those convictions are. During the chorus, frontman Elias Rønnenfelt sings almost wistfully of holding himself together while the slashing, Wire-like guitars and jittery rhythms suggest that his efforts to do so are futile. The song's hardcore velocity and sudden mood shifts leave the band little room for error, and in the finest punk tradition it sounds as if Iceage are playing right up to the limits of their technical abilities. As a result, the threat of imminent collapse hovers over the track, giving the performance an anxious, heightened edge that needs no translation. -",Matthew Murphy,84,Pitchfork,The Top 100 Tracks of 2011
Tiger & Woods,Gin Nation,2011,"""Gin Nation"" has been floating around on DJ mixes and white labels for some time, but it finally saw official release in 2011. This was also the year that the song prompted questions such as, ""Can Imagination's incredible slow-disco cut 'Music & Lights' conceivably be improved upon?"", ""Is this what Theo Parrish would sound like if he'd attended a state school?"" and, ""Can I singlehandedly get #ginnation trending on Twitter on a given Friday night?"" (Answer key: debatable, leaning yes; probably; and sadly no.) It's too easy to over-complicate an edit like this, and ""Gin Nation"" succeeds as the year's finest ""this isn't rocket science"" jam, haughty and old-school enough to look lesser party jams in the eye and laugh. -",Andrew Gaerig,83,Pitchfork,The Top 100 Tracks of 2011
John Maus,Believer,2011,"In interviews, John Maus makes efforts to articulate the complex intellectual framework that guides his songwriting, frequently dropping Heidegger and Adorno references to scribes who just wanted to chat about chillwave. But these heavy ideas shouldn't obscure the simpler truth that ""Believer""-- the closing tune from his album We Must Become the Pitiless Censors of Ourselves-- is appealing in part because the keyboards are cranked up really, really loud. Garish arpeggios and synthesized starwipes cascade over an anemic drum machine pulse, pounding pop melodies into a tuneful, but mushy pulp. Because he makes use of old-school synthesizers and Falco-worthy chord progressions, Maus' music is sometimes saddled with an 80s retro tag, but you'd be hard-pressed to find anything quite like it from the Reagan era. With its thrift-shop keys dialed up to the max, ""Believer"" conjures nostalgia for a phony but still familiar yesteryear that's eerier than anything the Human League ever dared put to tape. -",Aaron Leitko,82,Pitchfork,The Top 100 Tracks of 2011
Yuck,Get Away,2011,"Yuck are sweet kids with grime under their nails who, with ""Get Away"", bashed out some of 2011's best romantically frustrated pop-punk. As a bonus, the track doubled as one of the year's best tributes to lo-fi 90s indie rock. Despite the fact that Yuck were still teething when bands like Sebadoh were doing van tours, these UK-based youngsters nail period details with an eerie accuracy. They sound like they've just discovered that loud guitars can help mend a broken heart; throw on ""Get Away"", and you're back in high school, headphones on in study hall, pissed at the world, breaking pencils as you use your desk for a drum. Or maybe you're in still in high school reading this, in which case you should pull out that Bic and start scribbling ""YUCK"" on your Converse soles right now. -",Jess Harvell,81,Pitchfork,The Top 100 Tracks of 2011
Fucked Up,Queen of Hearts,2011,"If you grew up identifying with punk, you probably thought of musicals and rock operas as the enemy. But when you hear ""Queen of Hearts"", the opening scene of Fucked Up's full-blown concept album David Comes to Life, it somehow makes sense: the band manages to retain the intensity of their earlier days while creating something character-driven and musically ambitious. The guitars windmill in rock'n'roll gestures big and unabashed enough to bury the band's snarling hardcore roots, Damian Abraham's gruff barking vocals are sweetened by a duet with Madeline Follin of Cults, and the chorus is so damnably catchy that the fact that it's basically two people introducing themselves won't stop you from singing, ""Hello, you must be David/ I am Ver-on-i-ca."" Even before you hear the rest of the album or read its ambitious lyrics sheet, all the weight and scope is promised in these lines: ""Let's be together/ 'Til the water swallows us."" The song might serve as the introduction of the album's main characters, but it's an anthem in its own right. -",Eric Grandy,80,Pitchfork,The Top 100 Tracks of 2011
Kelly Rowland [ft. Lil Wayne],Motivation,2011,"What made Kelly Rowland's ""Motivation"" so much sexier than everything else on R&B radio in 2011? The pacing. In a year when a high-tempo, bastardized form of house dominated charts, this Jim Jonsin-produced number stood out by being the slowest of slow jams. His Houston-speed backing track is stripped virtually naked, down to a few steely synth groans and a syrupy drum clap, and it moves forward only by lurching. Sometimes the beat drops out for 10 seconds at a time. It oozes. That leaves Rowland, who lacks the star power of her former bandmate Beyoncé, to let her guard down and go for it vocally. She coos. She moans. Her lyrics don't bother with innuendo, in fact they're almost hilariously literal. (""Go longer"", ""Push harder, you're almost there now."") It's over-the-top, but it works because the production calls for it. Oh, and then there's Weezy, who swings by for an economical but spot-on guest verse. He drops a few vaguely raunchy metaphors and then gets out of the way, understanding that, on this one, the beat is the star. -",Joe Colly,79,Pitchfork,The Top 100 Tracks of 2011
Sandro Perri,Changes,2011,"You'd need a big piece of paper to make a Venn diagram of 2011's interwoven trends, and even then, you'd have to leave a little room in the corner for one lone circle: There's no accounting for Sandro Perri. Leaving behind the techno-based dilettantism of Polmo Polpo, ""Changes"" charges into a world of impromptu invention. I mean, what is it? Disjointed Afrobeat? Homespun glam? Some kind of kraut-pop mutant? Yep. At times, ""Changes"" seems to be made of nothing but sutures, a song that bursts forth as if discovering itself bar by bar. So many changes, how does it never go wrong? -",Brian Howe,78,Pitchfork,The Top 100 Tracks of 2011
Cults,Abducted,2011,"When Cults showed up early last year with little more to their name than a Bandcamp page and a couple of catchy songs, folks rightly wondered where they might go next. Their first single, ""Go Outside"", was a killer slice of psych-inflected indie pop, with buoyant beats, xylophone leads, and sprightly boy/girl vocals. Could the duo stretch out this simple, if effective, aesthetic to fill an entire LP? And could they, like, write an actual chorus? Those questions are quickly answered on the opening track of their debut self-titled album, when an exploding bass throb cuts through the strumming guitar and Madeline Follin's tin-can vocals. ""Abducted"" is an indie pop punch to the gut, with Follin and Brian Oblivion trading off lyrics that alternate between heartbroken and casually resigned. Follin's impassioned vocals expertly foil the track's upbeat, C86 jangle, and ""Abducted"" provided an affirmative answer to anyone who doubted whether Cults had it in them. -",Tyler Grisham,77,Pitchfork,The Top 100 Tracks of 2011
Julianna Barwick,Prizewinning,2011,"Julianna Barwick's music is all about breath, and her looped vocal arrangements layer gossamer ""oohs"" and ""ahhs"" until they take on an oddly spiritual power. But ""Prizewinning"" kicks her formula up a notch. Her usually omnipresent voice sits out the first minute of the track, instead drawing us in with a faint, rhythmic pulse. Barwick's celestial vocals gradually flood the track, confirming that there is indeed reverb in heaven. But the true surprise comes three minutes from the end, when the pulse strengthens to a marching, parade-like beat and the song raises its voice louder than you'd ever expected, and the percussion takes on the quality of celebratory banging on pots and pans. Barwick's music has a way of sounding both transcendent and handmade, which, like ""Prizewinning""'s joyful conclusion, is some kind of magic. -",Lindsay Zoladz,76,Pitchfork,The Top 100 Tracks of 2011
Washed Out,Amor Fati,2011,"In Creative Intuition in Art and Poetry, French philosopher Jacques Maritain described ""a kind of musical stir, of unformulated song, with no words, no sounds... audible only to the heart."" Washed Out's quiet mastermind, Ernest Greene, has mentioned the book as an influence on sophomore album Within and Without, and the reference is especially appropriate for the record's second single, ""Amor Fati"". Titled after a Latin phrase about accepting one's fate, the song could've been distant and impenetrable: Greene's reverb-thick phrasing remains so indistinct that for months I half-thought he was reassuring us ""you'll be all right on the internet,"" which, well, never mind. On an emotional level, though, the track's slow-driving continental synths, freestyle-ready electronic beats, and evocatively layered, lugubrious vocals communicate a sense of mellow grace that precedes and transcends literal meaning. It's the most immediately striking song on a lushly physical LP. Before you understand it-- in fact, almost before you really hear it-- you feel it. -",Marc Hogan,75,Pitchfork,The Top 100 Tracks of 2011
Dum Dum Girls,Wrong Feels Right,2011,"This year, Dum Dum Girls emerged from the murky facade of 2010's I Will Be to establish a more distinctive voice. ""Wrong Feels Right"" was the opening track from the He Gets Me High EP, and it signaled a new direction: The guitars sounded cleaner, the drums were no longer muddied by reverb and Kristin ""Dee Dee"" Gundred's vocals showed a newfound confidence and boisterousness. That confidence bleeds into her lyrics. Older songs like ""Jail La La"" and ""Rest of Our Lives"" painted evocative pictures, but tended to leave a lot unsaid; ""Wrong Feels Right"" is more direct-- it goes for the gut. There's not much in the way of mystery here, as the band illustrates the excitement of falling in love, and Dee Dee sounds euphoric and ready to take on the world. -",Evan Minsker,74,Pitchfork,The Top 100 Tracks of 2011
tUnE-yArDs,Powa,2011,"For an artist so devoted to making rock songs in ways they've never been made before, Merrill Garbus of tUnE-yArDs is exceptionally clever about connecting her work to the music of the past. ""Powa"" is a song about sex as release from everything else but it reaches out to grasp bits of older songs about intense feeling. Garbus makes a joke of her penchant for phonetic spellings here: In practice, she pronounces ""power"" with one syllable, as in hymns (""Your pow'r inside/ It rocks me like a lullaby"" could nearly be a gospel line). She calls her lover ""rebel rebel,"" which calls up David Bowie's conflation of political and erotic radicalism. She yodels the word ""love"" like she's channeling Robert Plant circa ""Whole Lotta Love"". Her birdlike whoops of bliss at the end of the song call back to Minnie Riperton's ""Loving You"". Then there's the song's stocky bass-and-drum pulse, and the echo-chamber shudder that surfaces every few lines and overtakes the recording at its end. This is a very modern, very North American song, but its slow urgency comes from 1970s Jamaican dub. -",Douglas Wolk,73,Pitchfork,The Top 100 Tracks of 2011
Britney Spears [ft. Nicki Minaj & Ke$ha],Till the World Ends (The Femme Fatale Remix),2011,"""Till the World Ends"" was already the best Britney single since ""Toxic"", an ecstatic Euroclub floor-filler about wanting to dance until the world ends and other important matters. Then they added the Nicki Minaj verse. In her 45-second evisceration, Nicki manages to squeeze in chicken noises and the words ""poultry,"" ""Epsom salt,"" and ""Ricki Lake""-- not to mention the immortal diss ""Sniff, sniff, criiiies/ I done slayed your entire fucking liiiiife."" (Fact: In 2011, pretty much any song in the world could be made infinitely better by the addition of a Nicki Minaj verse.) Sprinkle a little bit of Ke$ha, the song's co-writer, on the chorus, and you've got a three-headed diva Hydra that sums up the recent changing of the femme pop guard from airbrushed and perfect to (relatively) weird and chaotic. It's the year's greatest quickie cash-in remix created to boost the chart position of a floundering single. Considering the ubiquity of the practice, that's saying something. -",Amy Phillips,72,Pitchfork,The Top 100 Tracks of 2011
The Men,Bataille,2011,"Slobbery yelps over raging guitars is an indie noise-rock formula that's practically three decades old at this point. Yet Brooklyn's The Men found a little crack of originality somewhere in that approach's battered veneer. On ""Bataille"" they honor their sloppy forefathers by keeping it simple and stupid. The song's big drunk chords and talk/yell/scream desperation hurtle forward like an old motorcycle whose engine remains powerful but whose body has a few screws loose. The riffs are thick and heavy, but that's not what makes them feel like they're sticking your veins in an open wall socket. It's the persistence, the way the band bangs their head against the song's brick wall, bleeding all over the stereo spectrum. Maybe ""Bataille"" is actually trickier than it seems. At first, the music sounds like it has one level, but by the end everything has bounced and slammed around so much, the riffs sound like a 3-D mosh pit, all color and flash. -",Marc Masters,71,Pitchfork,The Top 100 Tracks of 2011
Holy Ghost!,Jam For Jerry,2011,"On ""Jam For Jerry"", Holy Ghost! concentrate New Order's grief-pop into five perfect minutes. Their spirited live shows usually end with this one, but this tribute to late drummer Jerry Fuchs (!!!, the Juan MacLean, Maserati) is placed in the middle of their self-titled debut, allowing the melancholy to reverberate through the second half of the album. In-the-moment details like ""writing numbers on our hands, out of batteries"" are tragically mundane, and even the awkward responsibilities that fall into your lap while mourning are observed here, making this guilt-ridden track lived-in and real.Despite the song being absolutely devastating, there's also a stiff-upper-lip sensitivity that is its own kind of coping. ""I get the feeling I've done something half wrong"" confesses to that unfounded but unavoidable guilt one feels when someone you love is gone forever. A line like ""you set the tempo, set the pace"" turns music terminology into a touching epitaph. Note that the title is ""Jam For Jerry"" rather than the more ponderous ""Song For Jerry"". And the way that the song never quite explodes into catharsis speaks to the necessary (though only temporary) escapism dance provides. -",Brandon Soderberg,70,Pitchfork,The Top 100 Tracks of 2011
Neon Indian,Polish Girl,2011,"Neon Indian's Alan Palomo has seen way too many sci-fi movies. Even if it weren't for the excellent video that accompanies ""Polish Girl"" -- a strange, touching tale of unrequited love in the time of near-singularity-- the track itself would be proof enough. So it's probably not a total coincidence that the same year we find out about a Blade Runner sequel, we're also offered this steamy hookup jam that's strictly for the cybernetic. Era Extraña, Neon Indian's sophomore effort, was a record with at least four or five songs that could've comfortably made this list, all future-leaning and surprisingly sultry. But ""Polish Girl"" remains the best-- worthy of lead-single honors and still the flat-out hookiest, it's light years away from the material on debut Psychic Chasms. There's a ton to like here-- Palomo's comely vocal, those raygun blurts, that body-rocking rhythm track-- but nothing stood up to that simple, impossible-to-get-out-of-your-head synth hook. With only a few key strokes, no one has so quickly and willingly outed themselves as a replicant as Palomo does here. -",Zach Kelly,69,Pitchfork,The Top 100 Tracks of 2011
The Joy Formidable,Whirring,2011,"The Joy Formidable aren't headlining soccer stadiums quite yet, but you wouldn't know it from listening to ""Whirring"". An aerobic rush of a song that builds to the kind of explosive alt-rock chorus that would've blown the roof off of ""120 Minutes"" circa 1995, it's the kind of thing that gets you pumped to run up a steep hill, lift heavy objects, or defeat Bob Dole's Presidential run. Frontwoman Ritzy Bryan's sugary vocals hearken back to a time when Belly was on the cover of Rolling Stone, as her guitar chimes like church bells and the drums slap away at an unseen enemy. The album version adds a sprinting, satisfying three-minute noise coda that's as long as the song itself, cementing the Joy Formidable's status as prime purveyors of bubble-grunge nostalgia. -",Amy Phillips,68,Pitchfork,The Top 100 Tracks of 2011
Rihanna [ft. Calvin Harris],We Found Love,2011,"As much as Rihanna's highly publicized private struggles and darkly domineering performative persona have shaped her into a compelling pop figure, she still makes one hell of a cipher. Musically, the Calvin Harris-produced smash ""We Found Love"" is pure house hedonism, and it calls for a singer who can surrender herself in equal measure. But here's the thing: If it were just some no-name vocalist blissfully exhorting, ""We found love in a hopeless place,"" ad nauseum, then it wouldn't be half as effective, because the surrender wouldn't mean anything to us; it wouldn't feel earned. She may not be as outsized a personality as Lady Gaga or Beyoncé, but right now Rihanna's making the entire pop world bend to her whims, and if this song is powerful enough to make her lose herself, then the rest of us don't stand a chance. -",Josh Love,67,Pitchfork,The Top 100 Tracks of 2011
DJ Quik,Killer Dope,2011,"DJ Quik will spit in your eye and smile. That's what makes him so infuriating to his enemies and endearing to his fans. He doesn't diss, he taunts. Your hair is falling out; he's 41 and his is growing in. Plus, he still has his virtuosic chops. Cue the clichés about revenge and good living. David Blake understands that there's no more painful insult than the truth and he's always been an honest artist. It's bad enough that he can't lose. Should you cross him, he will ensure that you can't win.""Killer Dope"" is quintessential Quik: a warm bronze bath of horns and ivories, offset by lyrics that regurgitate the poisons that have coagulated inside ""America'z Most Complete Artist."" He's still throwing up signs to the hometown, shouting out South L.A.'s Carver Park and keeping it ""Avenue."" There's asphalt wisdom about how the ""street never changes/ Only faces do."" But notably, there are enough insults directed at his family to make Al Bundy blush. He'll simultaneously give all of his homies a blunt, while ""getting high on his enemies' supply."" ""Killer Dope"" summarizes The Book of David: For Quik, the sun is always shining and there are always enemies to put up on that summer jam screen. -",Jeff Weiss,66,Pitchfork,The Top 100 Tracks of 2011
Fleet Foxes,Grown Ocean,2011,"Fleet Foxes figured things out musically between their first and second albums: Helplessness Blues sounds as though they've grown into the big sound they created for themselves. In the process, though, they seem to have lost a sense of their place in the world. The album is full of questions, some too big to answer, some with no answers at all, and it all ends here on a completely unresolved note, one last a cappella verse tumbling out of the burbling instrumental rush and stepping toward the future with a certain unease. It almost hurts how up-in-the-air that final ""always going"" is. Placing this song at the end cuts against the grain. It's the most propulsive thing on the album, the one that does the least to put a neat little bow on anything. It starts a story instead of completing one. ""Grown Ocean"" is sort of optimistic in that way-- it's the starting point for the explorations to come, the first song of the rest of your life. -",Joe Tangari,65,Pitchfork,The Top 100 Tracks of 2011
Toro Y Moi,New Beat,2011,"For Chaz Bundick, a man whose legacy was at one point feared to be forever beholden to a tote bag, this song turned out to be a wonderfully weird blessing. Still working within the parameters of a sound he's spent the past few years carving out as Toro Y Moi, ""New Beat"" placed his music in a sparkling new light. It spoke to the same aesthetic as his earlier music but softly superimposed a big, beautiful disco ball against all those warped VHS pastels. ""New Beat"" is Studio 54 re-imagined as a rooftop party, but with Bagel Bites instead of caviar, and mushroom tea instead of coke. Maybe it's that squirrelly synth line that suggests there's something a little hammy going on here, but for a guy like Bundick, taking himself too seriously could've been a death sentence. I can't recall a time this year when there were more than three people in my apartment and this thing didn't get played. -",Zach Kelly,64,Pitchfork,The Top 100 Tracks of 2011
