Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
The Delgados,All You Need Is Hate,2003,"Acrid, terrifying, all-consuming cynicism doesn't get much more glorious, folks; the massive orchestral rises, the emotional tug of the triumphant refrains-- the sound is pure, liberated joy, and all for violence, hatred, and the ultimately pervasive sin of indifference. There's a not-all-that-subtle irony at work here; in fact, the severity of what would otherwise be merely tongue-in-cheek is so brutal as to come full-circle, beyond irony and back to despair. But with all such commentary, there's a glimmer of hope, even if unspoken-- the beautiful grandiosity exposes the most banal facets of humanity, and then throttles them all with a power undercurrent of good intentions and the desire to change. Truly remarkable. -",Eric Carr,40,Pitchfork,Top 50 Singles of 2003
Killer Mike [ft. Big Boi],A.D.I.D.A.S.,2003,"Aided by a Funkadelic-tempered chorus, a flute loop and a subtle piano roll, Killer Mike and Big Boi politic on the nature of sex in various cultures. Here, Big Boi's flow ricochets while he takes in the Blue Man Group with a ladyfriend, and Killer Mike's ponderous Southern growl extols the virtues of Viagra (""Let me get 'bout three of them blue diamonds"") and prophylactics (""Keep my weapon covered, concealed and in a shield/ 'Cause I don't need that A.I.D.S-- a D and an A missing out my Adidas""). Easily one of the funnest songs of the year. -",Rollie Pemberton,39,Pitchfork,Top 50 Singles of 2003
Dizzee Rascal,Fix Up Look Sharp,2003,"Billy Squier towered over hip-hop this year. No, seriously. Jay-Z's ""99 Problems"", Kelis' ""Keep It Down"" and Dizzee Rascal's ""Fix Up Look Sharp"" all prominently featured the killer kickdrum kick off of Squier's debut single, ""The Big Beat"". Dizzee practically lifts the entire song and barks over it, and the song sports some of the worst rhymes since ""feel the power and the force of my energy"" in Reebok's Barkley/Pierce 20s ads (""Flushin' MCs down the loo/ If you don't believe me, bring your posse, bring your crew"" and ""Sweet like Tropicana/ Crush your head like banana"" stick out), but despite all this, the song just kills with 84,967 ENGs* of attitude. -",Brent DiCrescenzo,38,Pitchfork,Top 50 Singles of 2003
Blur,Out of Time,2003,"Remove Blur from ""Out of Time"", cut the guitar, bass and drums, and you can hear Morocco. This is not some fantastic metaphor. Producer Ben Hillier, who's quickly becoming the best, builds the rich, misopolemic ballad over a field recording of a Moroccan string orchestra. Ghostly Arabic faintly drifts deep inside headphones. For 3:51, Blur and Hillier completely transport the listener to a country they obviously fell in love with. With its naive, joyous flamenco solo outburst belying the sly, serpentine bass, ""Out of Time"" encapsulates the conflicted mood of the planet, and really makes one want to just jet to Casablanca to soak up this culture, which says more against war than a mob of Zach de la Rochas and Beastie Boys. -",Brent DiCrescenzo,37,Pitchfork,Top 50 Singles of 2003
Missy Elliott [ft. Ludacris],Gossip Folks,2003,"Missy's Finnegans Wake ! Here, she breaks out a few throwaway lines about two-faced fans and friends (yawn) and gives Ludacris his longwinded feelgood narrative before dropping a chorus that looks like this: ""Musi ques/ I sews on bews/ I pues a twos on que zat/ Pue zoo/ My kizzer/ Pous zigga ay zee/ Its all kizza/ Its always like/ Its all kizza/ Its always like Na zound/ Wa zee/ Wa zoom zoom zee."" My Joyce claim's overstated, but the use of invented language and implied meaning as a central hook is pretty radical in all senses. The Top 40 landscape continues to impress. -",Brandon Stosuy,36,Pitchfork,Top 50 Singles of 2003
Madvillain,America's Most Blunted,2003,"Jacked up, jacked off, quirky and coughed, ""America's Most Blunted"" is everything we could possibly hope a collaboration between MF Doom and Madlib might be, a glorious romp on the ins and outs of the sedated life. Doom begins with an encomium of Madlib's Quasimoto, vindicating the demon weed, nominating himself ""for the best rolled L's"", and turning ""a Newport light into a joint right before your eyes."" Madlib, as Quasimoto, answers Doom, and, after reasserting that ""Madvillain smoke mad bone,"" calls back and forth from himself to his high-pitched persona. For a song about keeping it cool, ""America's Most Blunted"" is nothing but fidgets and creativity. -",Nick Sylvester,35,Pitchfork,Top 50 Singles of 2003
The Postal Service,The District Sleeps Alone Tonight,2003,"Perhaps I'm partial to the song because when it came out, I was in fact living in the Deece and sleeping alone most nights. But self-relevance aside, ""The District"" did a slow reveal of The Postal Service's strengths like a Vegas pro: start out with some Death Cab-ish organ drone, then splice in some shredded Christmas carol strings, then (jazz hands!) explode into a twee riff surrounded by programmed loop clatter. Dance and cry, indie kids. -",Rob Mitchum,34,Pitchfork,Top 50 Singles of 2003
t.A.T.u.,Not Gonna Get Us,2003,"This could be 2003's greatest love song: a cinematic gem reminding us that tragedy was as much an element of great girl-group music as romance. Our heroes' belief that their love can create a utopia ""beyond the clouds over the mountains"" is suggestive of ""Go West"", except hightailing it over the Siberian hinterlands isn't as romantic as driving toward the warm California sun. Fittingly then, ""Not Gonna Get Us""'s sharp trance-pop cuts and bleeds, mirroring the severity of its consequences. When paired with Tatu's striking vocal performances-- one sweetly optimistic and the other fiercely determined-- and the noble naivete of teenage invincibility, the duo have crafted the perfect exit music (to their own film). -",Scott Plagenhoef,33,Pitchfork,Top 50 Singles of 2003
Lil' Kim [ft. Mr. Cheeks],The Jump Off,2003,"By now, not many are shocked or titillated by Lil' Kim's claims that she can deep-throat a Sprite can (a two-liter bottle, maybe), feed the needy (eh, eh), or that she subscribes to an amateurish ""sex, drugs, and cash"" philosophy, but the catchy singalong chorus for her peeps with ""the Bentleys and the Hummers and the Benz/ Escalade, 23-inch rims"" is about as infectious as any 80s rehash I've heard all year. For the record, Mr. Cheeks' inane parroting doesn't deserve second-billing; it's Timbaland's scattershot rhythmic variation that makes this shit stomp. -",Brandon Stosuy,32,Pitchfork,Top 50 Singles of 2003
Panjabi MC [ft. Jay-Z],Mundian to Bach Ké (Beware of the Boys),2003,"The order of the credits says a lot, with Punjabi in the headliner slot and Jay-Z in the pinch-hitter role. Such humility was evidence that Hov wasn't just cynically co-opting bhangra's superstar as the Hot New Sound, but approaching the track as a great song to which he couldn't resist adding his own vocals. ""Beware of the Boys"" is also possibly the only musical anti-war statement to truly resonate this year, not merely via Jay announcing solidarity with the protestors, but in the song's convincing message of harmony through music: Let's not piss off the rest of the world, if only 'cause they've got a lot of kick-ass beats to share. -",Rob Mitchum,31,Pitchfork,Top 50 Singles of 2003
Sean Paul,Like Glue,2003,"""Like Glue"" dropped time again at parties this past year, offering plenty of semi-inebriated opportunities to analyze the subtext behind the lyrics, ""All I know the time it is gettin' dread/ Need a lot of trees up in my head/ Got a lot of damsel in my bed to run dat re-eeeddd!!!"" Still nothing. Besides cracking the Jamaican patois code, the Speak-n-Spell instrumental production is also fun to take apart: the shakers and Star Trek synth squelches aren't so noticeable at first, but once located on the horizon, these rudimentary effects become a crazed low-bit focal point. And though Sean Paul's no gem live, when his thin voice finds cushioning through multi-tracking, the prose rhythms alone are golden. -",Brandon Stosuy,30,Pitchfork,Top 50 Singles of 2003
M83,Run into Flowers,2003,"Even with respect to the archetypical obscurity of independent music, 2003 was a year in which underdogs of nearly every conceivable style left their mark. M83, on the other hand, left a crater. With naught but a closet of antiquated tech and a penchant for shoegazer bombast, the French duo forged a sound both earthen and astral, synthetic yet human. The bright, crisp tones of ""Run into Flowers"" are immediately striking: buzzing synthesizers cascade over a distant stuttering drum machine while mournful strings coat the song's longing refrain with a delphian urgency. Dead Cities, Red Seas & Lost Ghosts is full of similar moments, but none reach this apex. -",Joshua Sharp,29,Pitchfork,Top 50 Singles of 2003
Yeah Yeah Yeahs,Maps,2003,"If you don't buy the idea that Karen O sounds more sincere when she admits to longing for the things that lie at the root of her angst and frustration, ""Maps"" could hardly make a more convincing argument. It's one of the only Y-Y-Yeahs songs on record where she brings her ""squeal"" down to a ""sing,"" and quite possibly the only song period in which she does so with unprecedented grace, reining in the authority she cultivates elsewhere. Here, she's conciliatory, but not heartbroken; it's not weakness, it's hope for compromise. Nick Zinner, meanwhile, plays an impossibly captivating guitar part to match O's fragile emotional balance between anger and sadness. Talk of sincerity or insincerity aside, ""Maps"" is undiminished-- the Yeah Yeah Yeahs have never sounded finer. -",Eric Carr,28,Pitchfork,Top 50 Singles of 2003
Outkast,GhettoMusick,2003,"The synths spit like a kid's Bronx cheer, kicking off Outkast's Speakerboxxx/The Love Below with the double-disc opus' most deafening kitchen-sink cut: Andre's production arrays bullet-spitting drum machines and squelchy beats that jump spinning-the-dial-style to ticklish keyboards and soul-slow interludes, while Big Boi races through rhymes that mark his hip-hop territory and namecheck his grandma. This could get obnoxious if Outkast weren't so damn charismatic, but they're just blasting the party open: ""Feeling great, feeling good, how are you?"" -",Chris Dahlen,27,Pitchfork,Top 50 Singles of 2003
Black Dice,Cone Toaster,2003,"For an ensemble that can so hastily be criticized for its lack of musical motive, Black Dice's single of 2003, ""Cone Toaster"", is a carefully considered, thoughtful exercise in minimalist noise, building slowly for slightly over a minute, then commencing a trans-pan call-and-response between two heavily processed guitar shrills atop a lone but steady bass pound. A low bass rumble hints at what's to come: an armed robbery of the lush wavers of sound concealed deep within the vaults of simple noise. After the build, Black Dice offers a mate to the composition's first half, taking from it a rib of sampling, which spurs the track but also predicts its thrilling sputter. -",Nick Sylvester,26,Pitchfork,Top 50 Singles of 2003
Jay-Z,La La La (Excuse Me Miss Again),2003,"With the Neptunes alternating between careening air-raid synth during the choruses and relentlessly looping piano and temple hand drums in the verses, Shawn Carter is given ample space to lay down one of the year's most impressive lyrical performances on the Blueprint II offshoot-cum- Bad Boys II single ""La La La (Excuse Me Miss Again)"". Walking tall with the talk to match it, Hova makes brash claims like, ""You can't rain dance on my picnic/ No Haitian voodoo, no headless chickens,"" and, ""I'm the franchise, like a Houston Rocket/ Yao Ming?"" If, going into The Black Album, we were left any clue that it would be quite so hot, this was it. -",Rollie Pemberton,25,Pitchfork,Top 50 Singles of 2003
The Darkness,I Believe in a Thing Called Love,2003,"The Darkness' ""I Believe in a Thing Called Love"" is an air-guitar-inducing sonic orgasm of guitars turned up to 11, cheetah-print spandex, and gleeful, fist-pumping sexual innuendo. While opening with a kickstart two-note drum fill not heard on record since Def Leppard's glory days, and featuring one of the most hilariously awesome couplets of the year (""I can't explain all the feelings thatcha making me feel/ My heart's in overdrive and your behind the steering wheel""), ""I Believe in a Thing Called Love"" is the perfect soundtrack for Saturday night Camaro cruising and adolescent dreams of arena-rock stardom. -",Hartley Goldstein,24,Pitchfork,Top 50 Singles of 2003
Justin Timberlake,Rock Your Body,2003,"Over the past year-and-a-half, Timberlake's grown from a teen-pop embarrassment to the biggest pop vocalist in the world. It's easy to see why: he's got all the panache of vintage Michael Jackson, but without the any of that uncomely pedophilia. In fact, Timberlake and the Neptunes beat Jackson at his own game this year with ""Rock Your Body"", as fine an approximation of Off the Wall -era MJ as I've ever heard. The pleading falsetto is right on time, immediately preceded by tough talk about grabbing your girl (and a ""couple more"")-- the drama! It's yet another perfect single from the great, white, non-Eminem hope. -",Dominique Leone,23,Pitchfork,Top 50 Singles of 2003
The Strokes,12:51,2003,"The Strokes' first unabashed Cars homage, ""12:51"", is a wonderfully catchy slice of 80s new waviness capturing the grim malaise surrounding that eternal adolescent conundrum: What are we going to do tonight? Julian Casablanca's demure vocals may be the very essence of haute-irony as he delivers lines like, ""We could go and get 40's/ Fuck going to that party,"" in his trademark disconnected drawl. But the track's showstopper is Albert Hammond Jr's Moog-mocking guitar virtuosity: a guitar line so great that recovering Stroke-detractors still refuse to believe it's not a synth. -",Hartley Goldstein,22,Pitchfork,Top 50 Singles of 2003
Basement Jaxx [ft. Dizzee Rascal],Lucky Star,2003,"Basement Jaxx can do minimal when so inclined, but it's not their strong suit. Kish Kash was an album overstuffed with sounds, moods, personalities, and ideas, and the bulging ""Lucky Star"" was an honest first glimpse. The Arabian Nights hook, rebel yells, bottomless layers of synths and guitars, and of course, Dizzee's spastic wordspray are far too much to squeeze in. You can almost see Felix Buxton and Simon Ratcliffe grinning manically as they strain to cram another clown into this 4½-minute Volkswagen. -",Mark Richardson,21,Pitchfork,Top 50 Singles of 2003
Manitoba,Hendrix with Ko,2003,"Up in Flames' biggest beat, ""Hendrix with KO"", is layer upon layer of warm springtime psychedelia, bulging with human vitality despite its meticulous arrangement. Manitoba mastermind Dan Snaith puts down a four-to-the-floor electronic pulse, over which he layers endless bah-bah-bah's, handclaps, glistening harps, synth trickles, and the delicate croons of Koushik Ghosh (he's the ""Ko"" in the title, though for the life of me, I don't hear a trace of Hendrix). For its apparent business, the track never overwhelms itself, testifying to the unity of its composition and Snaith's impeccable production style. -",Nick Sylvester,20,Pitchfork,Top 50 Singles of 2003
The White Stripes,Seven Nation Army,2003,"The ""bass or guitar?"" debate over this track's lead riff, and the subsequent guitar playing reverence heaped at Jack White for, indeed, making a guitar sound like a bass, made for the most ridiculous Guitar Center talk of the year. If Judah Bauer has done it, it can't be that special. The true genius of the song lies in its militant minimalism. Leaving space for two instruments just allows for the illusion that The White Stripes are the Almighty Everything. The codpiece from the Darkness remarked this year, ""If it's not worth doing in excess, it's not worth doing."" But how could this guitar solo shockingly tornado out of the cloud rumblings so well if, well, there was nothing but tornados before? ""Seven Nation Army"" is the moment where The White Stripes manifesto feels most soundly supported. -",Brent DiCrescenzo,19,Pitchfork,Top 50 Singles of 2003
Ted Leo/Pharmacists,Where Have All the Rude Boys Gone?,2003,"In a perfect world, every last overzealous critic on the face of the Earth would hail Ted Leo as the one true savior of the rock 'n' roll spirit. Now, I'm no proponent of media hyperbole, but if folks are gonna hand the title out anyway, they might as well make it count. Ted Leo's energy and pop instincts are simply unparalleled. From the first moment this track sprints out of the gate, the man has you exactly where he wants you. Instantly infectious and utterly unforgettable, ""Where Have All the Rude Boys Gone?"" is unquestionably one of the greatest rock songs you've heard all year-- indie or otherwise. -",Joshua Sharp,18,Pitchfork,Top 50 Singles of 2003
Missy Elliott,Pass That Dutch,2003,"Ah, another installment in a series of Missy homages to Musical Youth's ""Pass the Dutchie""-- though this one owes its debt for its title only. Here, Elliott affixes a vague but effective ""wild dancin'"" disease, a seven dwarves ""WHO-DI-WHOOOOOOO!"", and some cheap shots at MC Hammer, Michael Jackson, and fat folks, all just to ""get ya moist."" Weird shit, this stuff! Time again, Missy's forward-thinking barrage of non sequiturs, self-indulgent time breaks, found sound pastiche, and frenetic nonsensical background filler is far more experimental than half the shit in the underground. -",Brandon Stosuy,17,Pitchfork,Top 50 Singles of 2003
Electric Six,Danger! High Voltage!,2003,"Detroit's Electric Six came squealing into 2003 with a tottering disco freakout, the Taco Bell-citing, bra-illuminating, exclamation-pointing ""Danger! High Voltage!"" Conveniently, ""Danger!"" also arrived with an ""Is it or isn't it Jack White?"" lottery built-in for extra intrigue, but while White's vocal presence may have been a hot topic (repeated yelps of ""it's my desire!"" indicate unmistakably Stripey origins), the song's bizarre appeal is simple fact: Six vocalist Dick Valentine has pipes rich in weird, stuttering bravado, guitarist The Colonel noodles himself into the ground, and ""Danger!"" ultimately sounds just as gleeful and magnificent as it does strange. -",Amanda Petrusich,16,Pitchfork,Top 50 Singles of 2003
R. Kelly,Ignition (Remix),2003,"Michael Jackson take note: R. Kelly's plan for diverting public attention away from his buggery is apparently to write hit after irresistible hit. ""Ignition"" was so dense with pop genius he could've farmed it out for four or five separate songs-- I'd happily get down to a track called ""I'm Like 'So What, I'm Drunk!'"" ""Ignition"" celebrated the simple pleasures in life: barbecues, hotel parties, remixes that know they're remixes. And the narrator through it all is a Kelly who can't decide which hat he wants to wear-- fast-flow emcee, dancehall-lite roaster, or typical R&B croon jockey-- before logically settling on the poetically simple bounce. -",Rob Mitchum,15,Pitchfork,Top 50 Singles of 2003
Mu,Chair Girl / Let's Get Sick,2003,"Mutsumi Kanamori chants her way through the A-side with the kind of blasé offhandedness that alludes to the decadence that lies beneath, while the drums, far too beautiful in tonality to be anything but nude, dance suggestively next to the acidic bass. Both the chair and the girl are electric. The flip (OK: download no. 2) is the kicker, though, a jackbooted march through decaying city streets led by a drum corps of darkly sexy cyborgs. The way Kanamori steamrolls her own melodic break with a ""Fuck that!"" makes you wanna scream, ""Please, Mutsumi, don't hurt 'em!"" Too late. -",Mark Richardson,14,Pitchfork,Top 50 Singles of 2003
Radiohead,There There,2003,"With tunnel echo magnifying fluctuating drum sounds and lackadaisical zigzagging guitars layered over a mercurial bassline, Radiohead's opening mission statement of 2003 made a case for two directions: a clear affinity for the comfortable past of their traditional rock background and the natural progression of a maturing stadium rock giant. Thom Yorke shuttles his fragile voice between fretting regret and ambivalent disdain, along with trademark esoteric lyrics. An example of accessible rock that's not only forward-thinking and powerful, but altogether gorgeous. -",Rollie Pemberton,13,Pitchfork,Top 50 Singles of 2003
Spoon,The Way We Get By,2003,"He namechecks a couple of Iggy Pop tunes, but there's not a speck of the head Stooge's classic, proto-punk grime to be found on this desperate tale of trailer-park love and lawlessness; all Britt Daniel needs to get by is some antiseptic rock 'n' roll piano at half-tempo, a rolling bass, handclaps and a backbeat. Paired up with one of the most soulful voices to be found in indie music today (his own), Daniel does a hell of a lot better than just ""get by""-- the minimal backing instrumentation here is so sparse that it borders on sterile, but any more intensity would be misplaced alongside his just-restrained emotion. -",Eric Carr,12,Pitchfork,Top 50 Singles of 2003
The Flaming Lips,Fight Test,2003,"The Flaming Lips borrow a melody from Cat Stevens and a theme from Kenny Rogers in a year that saw them covering Kylie Minogue and jamming with Justin Timberlake. For most of 2003, the Oklahoma corn was as high as an elephant's eye, but that was the point: The Flaming Lips have broken completely from the cryptic irony of 90s alternarock and are the better for it. Like ""Father and Son"" and ""Coward of the County"", the tune of ""Fight Test"" is simple, the message easy to grasp, and the cumulative emotional impact has serious legs. -",Mark Richardson,11,Pitchfork,Top 50 Singles of 2003
The Roots [ft. Cody Chesnutt],The Seed 2.0,2003,"The Roots take a little of the edge off Cody Chesnutt's apparent ode to following Wilt Chamberlain's sexual legacy, by inserting a sub-plot about riding a Cadillac out of ""these streets."" However, the song's sound is its real power: Chesnutt's dry guitar, coupled with the band's cold, garage-ska give ""The Seed"" an aged muscularity. This is the kind of thing that might break out spontaneously in a trashed-out dorm room sometime after midnight, as all the kids from down the hall get high and put off fucking until ?uestlove stops playing. -",Dominique Leone,10,Pitchfork,Top 50 Singles of 2003
50 Cent __,In Da Club,2003,"Slurring birthday wishes around the corner from a catacomb of densely packed synthetic stabs and mechanical handclaps, Curtis Jackson made his first salvo like Snoop Dogg's: iron-clad bridges, an unforgettable chorus and an intangible confidence that instantly took over the commercial rap world. Questionably dark in tone and short on verses to be the year's biggest club hit, half of ""In Da Club""'s success comes courtesy of Jackson's story being a focal point of North American popular culture. Man takes gunshots, makes recovery and finally, makes good. From furniture store to dentist's office to museum field trip, no song was more omnisciently inescapable, and few lived up to their hype so easily. -",Rollie Pemberton,9,Pitchfork,Top 50 Singles of 2003
Kelis,Milkshake,2003,"Equal parts cantina gyration and future-funk, Kelis plays the coquette, enticing the entire American male populace with rhythmic coos while simultaneously providing an apt tutorial for aspiring temptresses. Riding a slithery stadium synthline and a stomping pan drum courtesy of Hugo Williams Overdrive, Kelis demands attention, especially during the bridge, where the descending synth matches her mission statement: ""You must maintain your charm/ Same time, maintain your halo."" In one of the most daring radio statements of the year, Kelis is double-cast as both a blaxploitation vigilante and a singles seminar leader. Brilliant. -",Rollie Pemberton,8,Pitchfork,Top 50 Singles of 2003
Dizzee Rascal,I Luv U,2003,"Love becomes mutually assured destruction as Dizzee Rascal, a mere sixteen-going-on-hopeless, tumbles out the grim and hateful lyrics of ""I Luv U"", starting up a contemptuous smackfest with guest-girl Jeanine Jacques who insists her friend is ""juiced up"" with his kid. The single made Rascal a top UK hip-hop star, but American listeners unfamiliar with the UK Garage sound got even more overstimulated by its junkyard of Asian percussion clangs and dark synths thrashing like an android gangbang around that dead, stuttering recitation of an empty promise: ""I-I-I love you."" -",Chris Dahlen,7,Pitchfork,Top 50 Singles of 2003
!!!,Me and Giuliani Down by the School Yard (A True Story),2003,"Clocking in at a breathtaking nine-plus minutes, ""Me and Giuliani Down by the Schoolyard"", with its yawning saxophone bleats, expansive guitar echoes, and hop-scotch percussion, is a sweaty dancefloor marathon just begging to be realized (and vaguely regretted). Eschewing the pink-and-white contrivances of the ever-precious electroclash set, !!! have chosen to lovingly embrace slightly freer NYC grooves (see: ESG, Liquid Liquid). And 2003 proved the perfect moment for them to unleash their loopy epic on unsuspecting subscribers-- gleeful and dynamic, ""Me and Giuliani"" is worth the uninvited grinding of the boy behind you. Shrug it off in the name of leg-kicking disco-pop-funk mayhem! -",Amanda Petrusich,6,Pitchfork,Top 50 Singles of 2003
Junior Senior,Move Your Feet,2003,"Even the few who couldn't feel united moving their feet to Junior Senior in 2003 can recognize what a truly bizarre, leftfield triumph they were. It's one thing to make your name on a stuttering, unapologetically goofy refrain, but quite another to break out in this particular pop landscape, when refusing to take oneself too seriously is a sign of weakness. But let's get one thing straight: This song is not about being cool, it's about ramming a Fred Schneider/KC & The Sunshine Band hybrid down your groove hole and taking that square peg like a man. Listen to the bells! Witness Archie Bell & The Drells on lead guitar! Check out a Danish Mickey Mouse club muster serious pep spirit on the call and response! L-L-Listen to Senior blow the mother-grabbin' mic out on ""go!"" Disco Tex, that's rock and roll. -",Dominique Leone,5,Pitchfork,Top 50 Singles of 2003
The Rapture,House of Jealous Lovers,2003,"Inevitably, something had to get those smug misguided hipsters to let their tight vintage tees down and dance; listening to ""House of Jealous Lovers"", it's clear why this was it. In an instant, this song transformed The Rapture from dodgy indie fuckups to dancepunk progenitors and propelled the DFA to the fore of the underground art-p(h)unk movement. In fact, the track is so impossibly addictive that, despite constant rotation on every dive-bar stereo and pre-gig soundtrack for well over a year, it still managed to keep us enthralled for its album release in 2003. Rapture frontman Luke Jenner's moan-shout scraped like hot metal against the DFA's overwhelmingly powerful clash of trebling post-punk guitar decadence, grimy basslines, and intoxicating disco thumps. Instantly iconic, this is the aesthetic a legion of disco punk imitators would attempt to recreate throughout the year, only to realize it could never be topped. That's right: the Alpha and Omega of dancepunk. Plus, it's one of the best examples of the disarmingly potent powers of the cowbell ever. -",Hartley Goldstein,4,Pitchfork,Top 50 Singles of 2003
