Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Ciara [ft. Ludacris],Oh,2005,"It's difficult to listen to ""Oh"" when exhaust-blackened snow crusts up the sidewalk and your glasses fog up as soon as you walk inside. From the earthshaking low end to the whistling G-funk synths to the parking lot-cruising mis-en-scene of the lyrics, the song screams summer jam. After the spooky spaghetti-western candy-crunk of ""Goodies"" and the icy electro-pop of ""1, 2 Step"", Ciara is all breezy, sexy confidence, cooing about dubs on the Cadillac and gangstas don't know how to act, letting her voice sink naturally into the fluid hook. Ludacris shows up to effortlessly jump-skip through yet another great guest appearance, playfully stuttering on and off the beat: ""Call up Jazze, tell him pop the bottles cuz we got another hit, hit, hit/ Wanna go platinum, Ludacris is who you should get get get get get."" -",Tom Breihan,37,Pitchfork,The 100 Best Songs of 2015
Gnarls Barkley,Crazy,2005,"Cee-Lo Green is, after all, the soul machine, a claim that's never sounded more legitimate than on the agile, irresistible thump of ""Crazy"". On this collaboration with producer Danger Mouse, the former Goodie Mob high priest evokes another soulful Green-- the Reverend Al-- as he sings with a casual, offhand mastery. With DM flawlessly supplying the heavy bass bounce and sweetened strings, Cee-Lo sounds as regal and merry as Old King Cole. ""Ha ha ha, bless your soul/ You really think you're in control?/ Well, I think you're crazy,"" he sings to his court before adding, ""Just like me."" Given the track's radiant, natural symmetry and Cee-Lo's impeccable phrasing, one's tempted to say that this track's sole imperfection is the hilariously nuts group name these two have chosen for their already auspicious collaboration. -",Matthew Murphy,36,Pitchfork,The 100 Best Songs of 2015
Gwen Stefani,Hollaback Girl,2005,"I could write something about how 2005 saw pop's perhaps fastest co-option of a ground-level trend (the sweaty, hyper style of marching-band drumming that percolated up from Southern high schools), but then I'd just be taking Gwen's dictation. Of course it's a Big Game sop. The marvel of ""Hollaback Girl"" is how much dirt it kicks up. Has anyone mentioned the massive delight Stefani takes in the word ""shit,"" savored so insistently that, by the time the song comes to a close with a vaudevillian tuba, it's lost all slangy abstraction and reverted to its prime scatological meaning? In the video, the censored Gwen holds her nose instead. Bananas! -",Michael Idov,35,Pitchfork,The 100 Best Songs of 2015
Isolée,Schrapnell,2005,"No matter what genre one might try to pack it into, Isolée's ""Schrapnell"" refuses to behave as anticipated. Inventive though Rajko Möller's rhythms are, his beat here seems almost an afterthought, a narrow-gauge rail line intended to shuttle passengers from one panoramic vista to the next. This track's meticulous construction of surfside guitar chords, Big Sky pedal steel, and fine-toothed synth wash forgoes repetition for pure ever-evolving motion-- and what this approach sacrifices in conventional dancefloor momentum it more than regains in casual headphone grandeur. As with all of Isolée's best work, ""Schrapnell"" sounds like three or four compositions woven together, his complex, endlessly fascinating patterns defined as much by his artful stitching as by the music's fabric itself. -",Matthew Murphy,34,Pitchfork,The 100 Best Songs of 2015
The Clientele,Since K Got Over Me,2005,"""Since K Got Over Me"" moves the Clientele out of the hazy suburban light and into the Technicolor sunshine, lifting its guitar hook from the Crystals' ""Then He Kissed Me"" and breaking out the tambourine. It's a deceptive move, though, because the lyrics offer one of the most vivid and accurate pictures of a breakup yet offered in this young century. Alasdair MacLean trudges down some lonely sidewalk in Battersea with his hands shoved in his pockets and the collar of his mac pulled up around his face, talking through it to himself. ""I don't think I'll be happy anymore/ I guess I closed that door,"" he sings on the wonderfully short-sighted refrain as he thumbs through regret, anger, and confusion. It's a pitch-perfect blend of nostalgia and dejection, painting emotions and environmental details in impressionistic strokes. -",Joe Tangari,33,Pitchfork,The 100 Best Songs of 2015
Franz Ferdinand,Do You Want To,2005,"Only #32? Granted, I didn't chart this too high myself, and on the first few repeats the song struck me as merely efficient, glad-it's-not-Creed rock radio fare. But the more I hear this out, and the more fucking e-mails I have to write explaining how the devil had a hand in those DFA79 remixes, I've realized this track might be great-- mostly because it does no wrong. That's not to discredit the song's partysnark/nerd quotient (""I love your friends, they're all so arty"") or Franz's impossible dual citizenship here, at once above the scene (""You're so lucky..."") and slyly entrenched in it (""Your famous friend, well I blew him before ya""). But like, say, the Beatles' ""Tomorrow Never Knows"" or Bowie's ""Rebel Rebel"", ""Want To"" works a gassier floor than all that Bravery/Killers/Brave Killery stuff because Franz aspire to more than moving bodies-- they want, among other things, to make somebody love them. -",Nick Sylvester,32,Pitchfork,The 100 Best Songs of 2015
Animal Collective,Grass,2005,"The choice of source material might change, but nearly everyone who's heard ""Grass"" agrees that it sounds like something sweet and benign, spliced and scrambled until its prettiness twists into something vaguely grotesque. Punctuated by vocal squawks and thundering rhythms, ""Grass"" is as infectious as anything on the pop charts this year, and lots more fun to scream along with: Sonically swampy and lyrically indecipherable (verses, when decoded, offer up gems like, ""I've been into the plants and simple treasures/ And I sew patches on pants and I get pleasure""), ""Grass"" somehow manages to provide the perfect holiday soundtrack, a swirling accompaniment for snowdrift diving and Christmas tree climbing. -",Amanda Petrusich,31,Pitchfork,The 100 Best Songs of 2015
Black Dice,Smiling Off (Luomo Remix),2005,"It could have just been a crossmarketing dry hump (cut to ad executive storyboard with furry blobs done in a distressed faux Fort Thunder lite style shouting ""hey you got your chocolatey Euro house in my Brooklyn noise peanut butter!!!!!""), but instead actual sweat trickled and aesthetic friction occurred. Specifically, Black Dice's crust-tastic jalopy gets chopped, dropped, and hot-rodded into a fuel efficient dancefloor burner, and Vlad the Detailer massages the original's ""eh uh oh awwwah ah ahawelll a well ooooh waaayyyyyy"" zombie moan to a happy finish. Deep house synths swish around in couture blowing hot and cool, tight kicks bump and hi-hats tick on, but it's still wonderfully wrong sounding-- all phased out vibraslaps and dune buggy chuggings. Too many remixes turn out to be surf'n'turf platters carved out of styrofoam: a ""best of both worlds"" that's less than either. This was a happy exception. -",Drew Daniel,30,Pitchfork,The 100 Best Songs of 2015
50 Cent [ft. Paul Wall],Just a Touch (Remix),2005,"Stuck to fall mixtapes for a reason, ""Just a Touch"" blows 50's big '05 sex raps ""Candy Shop"" and ""Just a Lil Bit"" out the tub-- it's the year's bluntest and sharpest ode to the rough (sorry, ""Wait"" is not sharp). ""Gangsta of Love"" got it good and problematic putting mellow miller behind the Boys' heart-shaped glocks, and here 50 takes that sort of tension real-time, switching mid-verse from his sing-song to harsh, barely rhythmic pronouncements: ""My dick XXL, you can call me The Source."" Skill comes damn close to exonerating content here, especially when Paul Wall co-signs with fuck-rap conflations (""I have them sitting sidewayz/ And walking sidewayz"") and even a fuck-rap-crack one: ""I give these bitches the pipe/ They take a puff and they addicted for life/ Go on, kiss the mic, but baby girl, just don't bite."" Menage three ain't new; call it trifecta. -",Nick Sylvester,29,Pitchfork,The 100 Best Songs of 2015
Ladytron,Destroy Everything You Touch,2005,"I can't remember the last time one single turned me around on a band so completely. And judging by ""Destroy""'s incongruous appearance on an unscientific sampling of friends' CD-R mixes and mp3 playlists, I'm not the only disbeliever to be smitten into submission. To their credit, Ladytron entered into this record a beefier, significantly more bloodthirsty outfit, and the track's intro-- comprised of some lightweight synth noodling quickly stomped out by a canyon-wide squall of guitars and distorted Korgs-- served as a tidy illustrative snapshot of just how quantumly they've leapt. So quantumly, in fact, that next time I see a picture of them, with their karate pantsuit streetwear and Astroboy haircuts, I'll pass over the scorn normally reserved for bands whose records aren't nearly as stylish as their promo shots. -",Mark Pytlik,28,Pitchfork,The 100 Best Songs of 2015
R. Kelly,In the Kitchen (Remix),2005,"After the afterparty, place ""In the Kitchen (Remix)"" among the great sequels-- next to Empire Strikes Back, the second Godfather film, and ""Trapped in the Closet, Chapter 2"". This B-side isn't quite as life-changing as its obvious predecessor, 2003's ""Ignition (Remix)"", though both transform flaccid slow jams into silky floor-fillers. But like any worthy sequel, ""In the Kitchen"" makes some clever additions to the familiar formula. This time, Kelly's Bone Thugs speak-sing depicts a little bump'n'grind involving cabinet doors, potatoes, and hot buttered rolls. References to ""Ignition"" abound, alongside ""Let's Get It On"" quotes and a pre-chorus buildup evoking ""Can't Get Enough of Your Love"", but this is definitely modern R. Just listen to the spoken-rant intro-- ""go get a goddamn job!""-- as it fades into a gloriously Kellzian ""hrrrmmmmm."" -",Marc Hogan,27,Pitchfork,The 100 Best Songs of 2015
Madonna,Hung Up,2005,"Critics are the only music listeners depraved enough to hem and haw over the use of a sample in a hit song, but the appropriated ABBA upon which ""Hung Up"" is built steals the show. Sure, its use might've been a shortcut for Madonna to realize this year's disco-diva persona, yet producer Stuart Price goes over those cyclic ""Gimme Gimme Gimme (A Man After Midnight)"" strings like a chiropractor, phasing it left and right, fading it up and down, lacing it with supplemental bass. While the radio edit cruelly chops out the song's glorious slow-mo breakdown, the video captures the song's appeal perfectly, a time-traveled Madonna in her Karen Lynn Gorney get-up, fitting right in with DDR-heads and crumpers. ""Hung Up"" might signal Madonna's marathon career finally starting to eat itself, and Ms. Ciccone doesn't do anything (aside from Gwen Stefani reverse-biting) different than she's done for the past two decades, but its borrowed beat goes on after midnight all the same. -",Rob Mitchum,26,Pitchfork,The 100 Best Songs of 2015
Kanye West,Gold Digger,2005,"What are you saying, Kanye? Think about it. You have to take all of her friends and kids out everywhere, hear about all the other guys she's been with, worry about what she's doing with your money when you're not home, wondering if she'll get the better half of your portfolio when she rides off in the new car she wants to buy. Somehow, despite all of this, you still love her. Despite all evidence to the contrary, you're not saying she's a gold digger. Sure, we love to hear about it, and it's not like I have enough money to even worry about this kind of shit. But seriously, you need to think about what's really happening. Look at the signs, they add up. I'm not asking you to stop the girl from getting down. Go ahead, let her get down. Just check your monthly statements, man, and for god's sake, get that pre-nup. -",Dominique Leone,25,Pitchfork,The 100 Best Songs of 2015
Arcade Fire,Rebellion (Lies),2005,"As much as any song on Funeral this one summarizes what the Arcade Fire are about. It's urgent, obviously, the rhythm section tells you that right away, and Win Butler keeps his voice just on the edge of breaking. The impressionist piano that served as a syrupy intro on ""Neighborhood #1 (Tunnels)"" is used strictly for percussion, like every other instrument in the vicinity, hands included. And it's a final big sad celebration on an album filled with them, with lyrics that riff on a favorite Poor Richard aphorism: ""Up, sluggard, and waste not life; in the grave will be sleeping enough."" -",Mark Richardson,24,Pitchfork,The 100 Best Songs of 2015
Missy Elliott,Lose Control,2005,"The swiped hook hits you first, twice, to give you enough time to recognize that it's about to go off, so grab your drink, and carve out a space on the floor. Which is hopeless because everybody else noticed too and now it's packed. Missy plays drop-out freeze tag, slaloming little grunts and groans across the track to flag the spots where this ""planet rocker showstopper"" turns on point. If Ciara bounces the spotlight back with aplomb, it was brave and possibly kind of mean shoving Fatman Scoop (who?) unceremoniously to the front with just some crunk-lite claps to keep time. Missy's already told you that she's a ""beat scholar"" and here she proves it, chalking up Egyptian Lover hieroglyphics that spell out a Baltimore Club + Kraftwerk / Crunk + Electro + Freestyle = Shameless Party-Rocking Jam equation on the blackboard. Dunce cap optional. Class dismissed. -",Drew Daniel,23,Pitchfork,The 100 Best Songs of 2015
Lindstrøm,I Feel Space,2005,"Who knew they grew mushrooms like this in Norway? ""I Feel Space"", from a Scandinavian space-disco producer who's been around a lot longer than any of his 2005 insta-hype would suggest, is hypnotic, ever-expanding, and far more minimal than most of the music that goes by that name. With little more than an Italo-inspired bass arpeggio, a few Jean Michel-Jarre synth sweeps, and some very savvy hanclaps, open hi-hats, and congas, Lindstrøm turns seven minutes into an eternity of timbral flux and Close Encounters of the Third Kind astral yearning. Doesn't hurt that he knows his way around a chord change-- and uses that knowledge to lead you through more changes than you'll find in a time-lapse film of the seasons. -",Philip Sherburne,22,Pitchfork,The 100 Best Songs of 2015
Robyn,Be Mine,2005,"Those racing heartstrings that never seem to let up. Those wounded vocals with the grace of Kate Bush and the grit of Pink. That teen-pop beat that's five years too late. The brutal finality of that chorus: ""And you never were and you never will be mine."" And, good God, that spoken-word bridge-- one of the best musical moments this year-- in all its girl-group glory. The boy kneeling to tie Whatsername's laces. The girl wearing that scarf. And our heartbroken heroine, bravely trying to make the best of this hurt: ""It's a good thing tears never show in the pouring rain/ As if a good thing could ever make up for all the pain."" With the possible exception of ""Since U Been Gone"", no pop song this year made heartbreak sound so good. -",Stephen M. Deusner,21,Pitchfork,The 100 Best Songs of 2015
Maxïmo Park,Apply Some Pressure,2005,"Gluttonous Futureheads can't wait for dessert, so they make every line the hook; Maxïmo Park are more patient: ""Apply Some Pressure"" doesn't gorge until the bridge, when stomach staples pop and singer Paul Smith loses everything. No appetite management can stop metastasis. But besides insidious, the hooks were also among the most understated of the year. Only permitted a two-figure stab, the guitars are resourceful, letting tumbling drums round the sharp edges. Smith wailed bolder than his stage dress, then the histrionic blokes trundled onto some adjacent set. Straight eighths? No matter, by that point we were starving. Frantic bass, shoulder-charging guitar, geysers of harmony, carnival organ whipped cream-- no less would have sufficed. -",Sam Ubl,20,Pitchfork,The 100 Best Songs of 2015
Juelz Santana,Mic Check,2005,"The 2005 tally is daunting: Two street-laced solo mixtapes, one surprisingly solid studio album, countless underground cameos, and one nationally broadcast grind session with Lindsay Lohan. Yet, of all the same-word rhymes, obsessive Matrix references, and fat-girl song parodies Juelz popped with over the last 12 months, ""Mic Check"" is the genuine article, the one that best sums up this MC's emboldened progression. It's not the authenticity of his best-rapper-alive boasts as much as the pure conviction that propels them that infatuates. Between click-clack percussion and horn swells, Santana finds a perfect pocket for every ham-fisted punch. As a professorial Rakim looks on in the song's video, Juelz plays model student, joyously attesting to the wonders of his own limitless arrogance. -",Ryan Dombal,19,Pitchfork,The 100 Best Songs of 2015
The Killers,Mr. Brightside,2005,"In a(nother) year when new wave supposedly made a comeback, few bands successfully hit the mixture of sexual frustration and nervous energy that powered punk's more talented younger brother. And to tell the truth, the Killers were not one of those bands, even given the Sounds of the 1980s hype they carried onto the mainstream. Maybe ""Mr. Brightside"" would've got them there, with its paranoid anti-fantasy lyrics and synthesizer glory, but something in the production-- my money's on the Alan Moulder mix job-- made it just too huge, too arena-rock to fit into the snide, itchy clothes of new wave. Of course, this enormous arrangement, with its chiming riff, its drumrolls, the way its microchip-strings keyboard setting pushes the post-chorus climax one step farther than you thought it could go, is also the reason why ""Mr. Brightside"" was one of the biggest and best straight-up rock singles of 2005. Screw revivalism; a smart band will always trade the nostalgia game for timelessness. -",Rob Mitchum,18,Pitchfork,The 100 Best Songs of 2015
LCD Soundsystem,Tribulations,2005,"My favorite accidental DJ-program discovery of the year was that the last minute of ""Tribulations"" fits perfectly over the intro to ""Blue Monday"", and knowing James Murphy's music history fetish, it's difficult for me to believe the overlay is coincidence. Built on a similar ominous keyboard pulse and with a comparable amount of lyrical misanthropy and bitterness, ""Tribulations"" is a worthy leaf on the New Order family tree. Amidst the genre detours of LCD's full-length, it stands out as the only track that really reclaims the manic tone of their already-classic singles, the ones that tricked us into thinking disco-punk had legs the second time around. Along these lines, that emphatic knock-it-down-build-it-back-up climax is like a radio edit of LCD Soundsystem's lengthier peaks, a misanthropic beat connection in miniature. -",Rob Mitchum,17,Pitchfork,The 100 Best Songs of 2015
Clipse & Famlay [ft. Clinton Sparks],Eghck,2005,"Two years old, maybe three, ""Eghck"" ain't even proper-- looks like Clinton Sparks snatched up Pusha's Rush Hour -repping leftovers from ""Hot Damn"" and two oldish Malice and Famlay freestyles, then stuck them to unwillin' Neptunes refuse. Regardless, we pay respect to the song-- and the sound (it's the throaty ad-lib Pusha famously yucks on records)-- because a) Dealer rhymes ran 2005, b) The labelless Clipse run dealer rhymes, and spent two mixtapes this year reminding us so, c) ""Eghck"" resurfaced, we might presume, because the context resurfaced-- and because all of us, Clipse included, needed Malice to ask, ""Who said the game ain't fair?"" then tell it to us straight: ""A goddamn loser."" -",Nick Sylvester,16,Pitchfork,The 100 Best Songs of 2015
Art Brut,Good Weekend,2005,"Where ""Emily Kane"" yearns for long-lost love, ""Good Weekend"" celebrates newfound lust. Having banished the performance anxiety of ""Rusted Guns of Milan"", Art Brut frontman Eddie Argos shouts for joy about his new belle, resulting in the giddiest of the band's ""Top of the Pops"" bids. Even the song's familiar elements reveal a rock group totally unafraid of pop: expectant snare drum intro, bouncy ""Day Tripper"" for Dummies riff, huge hand-clapping midsection. But it's Argos' endearingly exuberant declarations that ultimately ensure ""Good Weekend"" matches its world-unifying ambitions. On first sight, he wants ""more than just to hold her."" Now he hasn't slept ""in about four days."" And of course: ""I'VE SEEN HER NAKED, TWICE! I'VE SEEN HER NAKED, TWICE!"" From there it's another triumphant, text-messaging chorus, a Marty McFly guitar solo, and Argos' goofy encouragements to ""rock out."" Like the parent-worrying question on another Art Brut single ""My Little Brother"", the closing line of ""Good Weekend"" suddenly exposes the song to new depths of feeling and vulnerability. I think that I love it. -",Marc Hogan,15,Pitchfork,The 100 Best Songs of 2015
Art Brut,Emily Kane,2005,"Actually written for Eddie Argos' real-life first girlfriend, Emily Kane's song is, in typical Art Brut style, hilariously honest-- although unusually for Argos, its details are intentionally vague: The ripple effect of his first love is intricately drawn, the girl herself is not. It's funny 'cause it's true: The first often sets the template by which every subsequent romance is drawn, and time does nothing but make those clumsy, naïve kisses seem more ideal. But it's great because Argos doesn't know how to portray the simplest emotions as anything less than epic, and by the end of the song untamed beasts stomp around souls, torches are aflame, something resembling a theremin starts whistling away, and Ms. Kane's unexceptional moniker has been alchemized into an anthem for lost innocence. -",Rob Mitchum,14,Pitchfork,The 100 Best Songs of 2015
M83,Don't Save Us From the Flames (Superpitcher Remix),2005,"Where Luciano chose to stretch ""Teen Angst"", one of M83's poppiest songs, into 12 minutes of static bliss, Superpitcher turns M83's rockingest cut into a pumping station from which flows an endless ooze of pop pleasure, happy-sad ambivalence sparkling in a fine mist above it all. Opening with a minute-and-a-half of hypnagogic blur, and underscored with a kick/snare combo that doesn't do any more or less than it's asked, the track owes its magic to the interplay between pistoning pianos and oblique, whispersigh vocals that break you in two no matter how you (mis-)interpret them. And just when you think that the world would be a better place if those two chords replaced all others, an unexpected bridge shows you the secret passage to paradise. I propose a new award category (which Missy Elliott would have handily won a year or so back): Best Record to Introduce Non-Ravers to the Sonic Benefits of Ecstasy. -",Philip Sherburne,13,Pitchfork,The 100 Best Songs of 2015
Young Jeezy [feat. Jay-Z],Go Crazy (Remix),2005,"In a year when drug rap reigned, Jeezy was its undisputed Superfly. So it's all too fitting that the original pusherman, Curtis Mayfield, gets a triumphant musical nod on this year's preeminent trap-king extravaganza. As the tumbling introductory blast of the Impressions' ""Man Oh Man"" gets cut, flipped, and repeated into bonk-bounce oblivion, the Snowman justly embodies his rotund nickname-- a jolly happy soul indeed. Jeezy's hot corner doubles as a most remarkable piff party with dope boys doing the worm while fiends look on and holler with glee. And, man oh man, all those ad-libs. Like an all-in-one, hip-hop ""Mystery Science Theater 3000"", Jeezy's ebullient insta-commentary ""damn!"" and ""yeah!"" outbursts only accentuate the cartoon criminality. The blueprint beat and bag-up bars even lures Mr. Prez out of his conference call, as he gets his Glengarry on while dropping some his best post-retirement blows yet. But even Jay-Z blue can't completely hijack Jeezy's fantastical world of white, where carrot-nosed ne'er-do-wells bask in the chill. -",Ryan Dombal,12,Pitchfork,The 100 Best Songs of 2015
"Three 6 Mafia [ft. Young Buck, Eightball & MJG]",Stay Fly,2005,"What is it, high or fly? The most interchangeably titled track of the year only became that way because its frenzy is so unrelenting, its key so high, that specifics lose import. ""Stay Fly "" cribs WWF scripture: Tag-team is always more exciting than mano-a-mano. Hyperquick trade-offs mean no single entity shines, but the energy never flags. Even Eightball keeps pace. Thank the beat: eggwhite-light soul swathed with hot-flashes of swooping strings and peppery clav. We hear more bongo than snare but insistent hi-hat tows the whole rig. If every sample were so exhilarating, no one would write an original lick again. -",Sam Ubl,11,Pitchfork,The 100 Best Songs of 2015
Kanye West,Heard 'Em Say,2005,"Purportedly, making Adam Levine sound like Stevie Wonder is tough work. Couldn't tell from this end because B-Side Wins Again. The one track where Kanye completely released the reins on Late Registration, is, in fact, the most vivacious. Just Blaze, in a quiet year, needed just Curtis Mayfield's ""Move On Up"", already a triumphant horn-fest, and tweaked the levels just a bit. Now that brass is fuming. West, flipping off critics and magazine editors who want to give him money to appear in their magazine, wisely recruits a kid named Lupe to punch up the gags. Now don't ask about that summer night in Brooklyn when that DJ played Curtis' version into Kanye's. We almost died that night. -",Sean Fennessey,10,Pitchfork,The 100 Best Songs of 2015
