Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Pusha T,Diet Coke,2022,"You gotta hand it to Pusha T—it takes dedication to still strive toward drug-rap perfection 20 years after making a song as good as “Grindin.” On “Diet Coke,” he raps over an 88-Keys beat that’sold enoughto be called up for jury duty—all vacuum-packed drums and scratched-in vocal samples—but King Push has always made his music outside of linear time, peddling rhymes as eternal as the drug trade itself. “Master recipes under stove lights” he explains on the hook, ostensibly a reference to crack, but he could also be talking about how he manages to pull off this one kind of track again and again.",Dean Van Nguyen,89,Pitchfork,The 100 Best Songs of 2022
Panda Bear / Sonic Boom,Edge of the Edge,2022,"Panda Bear and Sonic Boom began their joint albumResetwith a simple premise: take the opening moments from great songs of the 1950s and ’60s, loop them, and shape their compositions out from there. “Edge of the Edge” uses Randy & the Rainbows’ “Denise” as its melodic germ, augmenting the 1963 doo-wop hit’s sweet and simple melody with sleigh bells, hand claps, and Panda Bear’s bittersweet croon before beaming in transmissions of dial tones and modem sounds from a less distant past. It’s an infectiously catchy tune that transcends time as it embodies these trusted collaborators’ experimental spirit.",Shy Thompson,88,Pitchfork,The 100 Best Songs of 2022
MUNA,What I Want,2022,"Not since Jonathan Richman’s “I Was Dancing in the Lesbian Bar” has a pop song so perfectly captured the bubbly joy of taking sips, shaking hips, and regarding leather dykes with love. But “What I Want” is about self-love too. MUNA singer Katie Gavin doesn’t want to just date a girl, she wants a girl towantto date her. The song hits hard on a dancefloor and even harder in a graffiti-spattered bathroom; face the mirror, freshen your lipstick, and mouth the hook: “There’s nothing wrong with what I want.”",Peyton Thomas,87,Pitchfork,The 100 Best Songs of 2022
Burial,Strange Neighbourhood,2022,"You could say that “Strange Neighbourhood” and the almost-album it comes from,Antidawn, are formulaic—but it’s a formula Burial patented. Heownsthis sound: the shivery shards of imploring vocals that flare up like embers aloft on the wind, the funeral-parlor organ swells, the moist reverberance and muffled found sounds, the disconcerting pauses and glitchy lapses where it feels like the track is giving up the ghost. Rather than seeming like déjà vu, this 11-minute audio-movie evocation of the hauntedness of urban space feels as fresh and original as the first time you heard Burial. You start to think he could carry on like this forever.",Simon Reynolds,86,Pitchfork,The 100 Best Songs of 2022
Ka,Ascension,2022,"In the first verse of “Ascension,” Ka describes his style as “measured efficiency.” Indeed, the veteran rapper and producer has cut away all excess from his music, be it programmed drums or nonessential syllables and details. And on this highlight fromLanguish Arts, one of two albums he dropped in September, the Brownsville, Brooklyn native pries into his childhood—a topic that has grown more central to his writing in recent years—to explain why he believes this cool remove is not only an aesthetic choice but a moral good. Sampled reminiscences about family bookend the song, while Ka bounces, as ever, between the material and metaphysical, the days “long as the solstice” and the uncles’ lives cut short.",Paul A. Thompson,85,Pitchfork,The 100 Best Songs of 2022
Sharon Van Etten,Anything,2022,"“Anything” is about an undefined anxiety so persistent, it numbs everything else, and keeps you up until dawn. At first, Sharon Van Etten’s admission of ambivalence in the face of war and climate collapse—“I didn’t feel anything”—seems like a self-soothing mantra. But this booming standout from her albumWe’ve Been Going About This All Wrongpivots at the bridge, when her lover comforts her, providing a moment of connection that nudges her away from the emptiness. As the song builds from spare, haunted strums to a surging crescendo, Van Etten’s tone flips, and by the end she’s belting out her unfeeling thoughts with palpable desperation.",Stephen Thomas Erlewine,84,Pitchfork,The 100 Best Songs of 2022
"Cole Pulice,",City in a City”,2022,"Normally, Oakland saxophonist Cole Pulice uses live-signal processing to stretch their loosely winding jazz into sinuous, squishy shapes. But “City in a City,” the centerpiece of their wonderfully amorphous albumScry, features no such electronic manipulation. The song glides around two tumbling piano chords, as Pulice lets their unadorned saxophone lead the way, dancing up and down its range with autumnal grace. As transporting as Pulice’s more overtly experimental work can be, they’ve never made anything quite so simple and stunning.",Sam Goldner,83,Pitchfork,The 100 Best Songs of 2022
Bandmanrill,Real Hips,2022,"Bandmanrill never wastes a good sample. On “Real Hips” the kinetic Newark rapper comes through with the zeal of a personal trainer, transforming aJersey club classicinto a HIIT workout aimed at your abductors. DJ Bake and KilSoSouth ensure the beat is both vigorous and elastic—the right balance for Bandmanrill to rifle through talk of parents, success, and paranoia. He always comes back to that instructional, hands-on-hips hook, though, because this is a reminder that, for how frenzied life can be, having a good time should reign supreme.",Joshua Minsoo Kim,82,Pitchfork,The 100 Best Songs of 2022
Animal Collective,Royal and Desire,2022,"Animal Collective have done all the woodsy jamborees and primeval oozing and childlike explorations one could ever ask for, but “Royal and Desire” is above allbeautiful—hardly one of the first words used to describe most Animal Collective songs. Deakin takes a commanding lead on the closer ofTime Skiffs, their best album in more than a decade, with the rest of the band rising behind him in gaseous harmony. The music is sweet and legato, the sound is psychedelic rock falling from a soft-serve machine. This is AnCo at their most imperial, slowly stepping down the aisle, climbing atop the dais, and solemnly placing a lava lamp on the altar.",Jeremy D. Larson,81,Pitchfork,The 100 Best Songs of 2022
Kelela,Washed Away,2022,"Over the course of three fully realized projects in the mid-2010s, Kelela wove together R&B’s tenderness with the ruggedness of club music, showing us that in allowing pain and pleasure to coexist, we might succeed in forging a path from the former to the latter. And then she disappeared. “Washed Away,” her first new song in five years, explores the aftermath of reconciliation and the eternal question of what happens next. While some might succumb to neurosis and anguish, Kelela chooses peaceful meditation. Devoid of both kick drums and confessional lyrics, the ambient track embraces the vast unknown of the future with a grace akin to ocean mist landing gently on bare skin.",Jessica Kariisa,80,Pitchfork,The 100 Best Songs of 2022
Gilla Band,Backwash,2022,"Gilla Band wisely recognize that nearly all of the best ideas about how guitar bands can move on from punk come from hip-hop and electronic music. “Backwash” is the Irish band’s culminating proof-of-concept: As abrasive as it is propulsive, as direct as it is diffuse, the song runs post-punk’s basics through production tricks you can learn from modern-rap masterpieces like Playboi Carti’sWhole Lotta Redor Earl Sweatshirt’sSome Rap Songs.The guitars are subjected to blown-out digital processing with no regard for how the sound might be replicated onstage; lyrics about the horror of binge-watchingBig Brothercumulate into a deluge of consciousness. Even the title is an inversion of punk-rock cliché: “Backwash” isn’t an image of spitting into someone’s face, but choking on your own disgust.",Ian Cohen,79,Pitchfork,The 100 Best Songs of 2022
Yung Kayo / Eartheater,hear you,2022,"Yung Kayo’s glitchy warble makes for a natural fit within Young Thug’s YSL roster, but the Washington, D.C. native’s music feels closer in spirit to the glittery rave-pop of Drain Gang than to Atlanta trap. On “hear you,” Kayo leaves the material realm, ascending to a dimension of pure light and sound. The presence of Queens-based experimentalist Eartheater might seem leftfield for an album that also features Gunna and Yeat, but her almost-inhuman vocal range makes for a symbiotic duet with Kayo’s unpredictable crooning.",Nadine Smith,78,Pitchfork,The 100 Best Songs of 2022
Porridge Radio,Back to the Radio,2022,"“Back to the Radio,” the momentous opener that sets the table for Porridge Radio’s third album of vein-bulging post-punk, is essentially one big crescendo. Spartan melodies cut through drums that jitter with nervous energy, as the British band approximates the feeling of walls closing in. Meanwhile, frontwoman Dana Margolin fills in the scenes of a hollow relationship: a house on lockdown, mutters in a slow-moving car. Porridge Radio render this quotidian prison so evocatively, it’s hard to not want to stay a while.",Mehan Jayasuriya,77,Pitchfork,The 100 Best Songs of 2022
Mabe Fratti,Cada Músculo,2022,"At first, “Cada Músculo” is a thicket of riddles and warnings—a brawny cello rises and lunges, a sibilant violin snarls and lashes, an inquisitive synth taunts and vanishes. This is how the Mexico City-based composer and singer Mabe Fratti renders our vexing world. Her voice glides through the mess, disarming it through self-sovereignty: “Cada músculo tiene una voz,” or “Every muscle has a voice.” Those rough sounds soften when she opens her mouth, sorted into something like breezy chamber pop, the mysteries of this moment temporarily banished. The end’s howling strings are a stark reminder of the iterative effort that existence demands.",Grayson Haver Currin,76,Pitchfork,The 100 Best Songs of 2022
Earl Sweatshirt,Tabula Rasa,2022,"After a pair oflaconicrecordswhose goal seemed, at times, to obfuscate, Earl Sweatshirt returned this year withSICK!, an album dominated by songs that cut through the noise. Its centerpiece is “Tabula Rasa,” a patient piano number that pairs him with the unvarnished New York duo Armand Hammer. While Elucid and billy woods rap—vividly—about human connections made, broken, and fraying, Earl details the way a similar disintegration forced him to remake himself. “This game of telephone massive,” he raps during his loping verse. “I do what I have to with the fragments.”",Paul A. Thompson,75,Pitchfork,The 100 Best Songs of 2022
Ibibio Sound Machine,Protection From Evil,2022,"Like a fog machine dosed with sage oil, the opening track of Ibibio Sound Machine’sElectricitybrings a heady rush to the disco. Over a cauldron of stomp and shimmer, British-Nigerian frontwoman Eno Williams repeats her incantation: “Spiritual/Invisible/Protection/From evil.” Produced by Hot Chip, the song hovers at the crossroads of Afrobeat and electronic pop, mixing horns, synths, and robotic vocalizations. Each element amplifies Williams’ impassioned chant, a benediction delivered with the haunted force of an exorcism.",Judy Berman,74,Pitchfork,The 100 Best Songs of 2022
Babyface Ray,Sincerely Face,2022,"Plenty of local scenes around the country tried to recapture the magic of Michigan rap this year, but none of them boasted a one-of-a-kind character like Detroit’s own Babyface Ray. “Sincerely Face” lays out what has made Ray such a pillar: Through his icy delivery, basic rap flexes about Rolexes, courtside seats, and steakhouse dinners sound revelatory. Over a chilly beat, he shrugs his way through a mix of life lessons with inimitable cool. It’s the type of song where the fly aura rubs off on you every time you play it. They only make ’em like this in Michigan.",Alphonse Pierre,73,Pitchfork,The 100 Best Songs of 2022
Eliza Rose / Interplanetary Criminal,B.O.T.A. (Baddest of Them All),2022,"Taking inspiration from animmaculate posterfor the 1973 Pam Grier blaxploitation filmCoffy, every flirty bar and bubbly riff of “B.O.T.A.” oozes cool. Sassy organ house has long lit up British dancefloors, buttopping the chartswas hardly a forgone conclusion for underground UK Garage producer-DJs Eliza Rose and Interplanetary Criminal. After meeting the accelerant of TikTok, though, the tune’s explosion felt inevitable; it began festival season as a limited pressing and ended it as the hottest record in the UK and Ireland. In a year that resurfaced important debates about the ownership and authenticity of dance music, two things about “B.O.T.A.” ring true: It belongs to the people, and it’s real as fuck.",Gabriel Szatan,72,Pitchfork,The 100 Best Songs of 2022
Shygirl,Coochie (a bedtime story),2022,"“Coochie (a bedtime story)” is the sweetest X-rated lullaby imaginable. Shygirl starts things off on a direct line with, well, pussy, sounding like she’s cooing into an old Nokia phone: “Hello? Is anyone there? It’s the coochie calling.” What follows is a soft, funny testament to the UK artist’s unapologetic sexuality, its liquid beat gliding, stuttering, and zipping under her airy vocals. That Shygirl can proclaim her own horniness with such cuteness and levity is a coochie-attracting combination in and of itself.",Margeaux Labat,71,Pitchfork,The 100 Best Songs of 2022
Oso Oso,Computer Exploder,2022,"Like a drunk staggering across the beach, “Computer Exploder” lurches toward its chorus in fits and starts. The sunny skies of the opening verse are soon clouded with references to heartbreak and addiction, collapsing in a screeching rush. The hook, when it finally arrives, flashes Oso Oso’s signature blend of surf-rock guitars and emo harmonies, the love and drugs complicated by frontman Jade Lilitri’s self-referential songwriting. “When nothing goes quite like you planned it/Write 12 songs, swing like you can’t miss,” he sings in a nod tohis latest album’s tracklist. The go-for-broke candor captures Lilitri’s ambition, casting him as a heavy-hitting rocker in an era that’s all but dispensed with them.",Pete Tosiello,70,Pitchfork,The 100 Best Songs of 2022
Mavi,Baking Soda,2022,"On the sun-kissed “Baking Soda,” producers Monte Booker and Amarah break down the beat so radically that its melodic tendons barely attach to the rhythmic spine—when Mavi murmurs, “I been gave my soul away to the drum, I’mma live forever” on the chorus, the drum itself feels a hair’s breadth away from oblivion. It’s a complementary backdrop for the heady North Carolina rapper’s elusive insights; what does it mean, exactly, when he says, “And your tears is now trees”? The meaning blooms in the line’s lovely, lingering after-image, as the beat crumbles and rebuilds itself like the last dregs of a dream.",Jayson Greene,69,Pitchfork,The 100 Best Songs of 2022
Dehd,Bad Love,2022,"Dehd’s Emily Kempf is howling with her chest, sprinting at top speed towards a new dawn. The beatific “Bad Love” is more than a boldmea culpafor hurting people in the past, it’s a rapturous embrace of the dangerous task of loving again. Kempf stutters syllables in her quest for “re-re-redemption,” her hopscotching vocal rhythms echoed by machine-gun bursts of snare and sparse guitar licks. With the wind in her sails, her roars swell in size, pushing past the timidity of heartbreak to arrive at one of the most invigorating indie rock anthems of the year.",Jesse Locke,68,Pitchfork,The 100 Best Songs of 2022
Koffee,Pull Up,2022,"Koffee boasts about her new luxury lifestyle on “Pull Up,” but it’s never arrogant or sanctimonious. Over an aquatic beat from British-Ghanaian producer Jae5, the Jamaican singer’s orotund voice feels celebratory, a match for a track that bridges the sunny textures of dancehall and Afrobeats. If anyone else leaned out of the window of a drifting car and sang about pulling up to the party in an Audi, it’d probably feel boring and out-of-touch. But when Koffee does just that in the video, her mouth full of braces, you can’t help but grin along with her.",Isabelia Herrera,67,Pitchfork,The 100 Best Songs of 2022
Hagop Tchaparian,Right to Riot,2022,"The most immediate cut on British-Armenian producer Hagop Tchaparian’s startling debut albumBolts, “Right to Riot” merges worlds. Droning zurna melodies and tumbling dhol drums vie clamorously for our attention, but Tchaparian’s mastery of more traditional tactics—rising bass, cleansing releases, and a sample looped to sound like an alarm—make the track a gem of contemporary techno, whittling down the Four Tet collaborator’s sweeping vision into a sharp point.",Daniel Felsenthal,66,Pitchfork,The 100 Best Songs of 2022
Arctic Monkeys,Body Paint,2022,"Although the meta space-lounge of 2018’sTranquility Base Hotel & Casinofelt like a departure, this year’sThe Carreinforced how elusive Arctic Monkeys’ debonair art-rock has always been. “Body Paint,” the album’s cinematic centerpiece, belongs in the revered UK band’s pantheon of slippery slow burners, alongside enigmatic 2000s ballads “505” and “Cornerstone.” Swapping orchestral swoon for glam-rock crunch midway through—right after Alex Turner croons, “And if you’re thinking of me/I’m probably thinking of you”—the song is an emotive puzzle, obsessed with artifice and lingering smudges you can’t wash away.",Marc Hogan,65,Pitchfork,The 100 Best Songs of 2022
Perfume Genius,Ugly Season,2022,"On the LGBTQ+ anthem “Queen,” Mike Hadreas embraced the power in being viewed by homophobes as a “sea witch with penis tentacles.” Eight years later, over the skeletal reggae beat of “Ugly Season,” his exploration of queerness veers further left: He is a heathen outcast finding abject pleasure and autoerotic arousal in filth, rot, and hearty handfuls of Vaseline. Hadreas’ voice is high and pure amid guttural screams and mammalian lurches, offering hymnic bon mots that could have been written by Jean Genet: “Split, black, pit.” This year, asqueerartistspowerfully embraced monstrousness-as-dissent, “Ugly Season” burrows into outsider living to emerge as a swamp creature with carnal allure and a tender caress.",Owen Myers,64,Pitchfork,The 100 Best Songs of 2022
Azealia Banks,New Bottega,2022,"Azealia Banks considers the difference between fashion (what you wear) and style (what you possess) on “New Bottega,” which is to say, she is aware of how much she lays claim to. Some of the biggest albums this year drew on club sounds like a strategy, but the Harlem-bred Banks has always made a home inside house music. As she lists the names of designers she likes and doesn’t like in a bad Italian accent, “New Bottega” enters into the Banksian capsule collection—a staple in a malcontent designer’s oeuvre.",Mina Tavakoli,63,Pitchfork,The 100 Best Songs of 2022
Fever Ray,What They Call Us,2022,"This is the sound of crisis approaching from all sides: the escalating cruelties against its subjects (“did you hear what they call us?”) and the indifference of those watching it happen (“can you fix it, can youcare?”). In a desperate plea for mercy, Karin Dreijer sings as if they’re grinding their teeth down to the nerve; the track shudders and startles at every turn, desolate synths circling the arrangement like vultures above wasteland. Despite this, “What They Call Us” is not the sound of defeat. It’s a defiant snarl in the face of circumstance: “I will stay if Idare.”",Katherine St. Asaph,62,Pitchfork,The 100 Best Songs of 2022
Amber Mark,What It Is,2022,"Uncertainty can gnaw at your psyche, boxing out every other thought. But Amber Mark imbues the troubling feeling with celestial wonder on “What It Is,” looking to a higher power to answer her questions following a failed love. The neat and simmering groove moves in lockstep underneath the R&B singer’s vocals, which mix her patient tone with agile vocal runs and gasping harmonies. Adrift in a stream of milky synths, she shows how powerful it is to be lost.",Brandon Callender,61,Pitchfork,The 100 Best Songs of 2022
Plains,Problem With It,2022,"The charm of Katie Crutchfield and Jess Williamson’s album is how they seamlessly combine their simpatico strengths—the plainspoken emotiveness, the pretty melodies, the diaristic attention to experiences big and small—into easy-breezy country-pop that wouldn’t sound out of place on Nashville radio. “Problem With It” is the shining jewel from their debut LP as Plains, an airy travelogue of deep feelings about wanderlust and wack lovers that glides by like a fast car on an empty interstate. And the harmonies! There’s true joy in their vocal communion, most striking when the instruments drop out and it’s just the two of them singing, finding their peace and place in the world within each other’s presence.",Jeremy Gordon,60,Pitchfork,The 100 Best Songs of 2022
Alabaster DePlume,Don’t Forget You’re Precious,2022,"The Mancunian saxophonist and spoken-word artist Alabaster DePlume meanders through the stuff stuck in his mind: an ex’s email address, a train transfer, assorted strings of identifying digits. Despite these thoughts—or even deeper, more abstracted aches—he delivers a serene reminder of what matters most. “They can’t use us on one another if we don’t forget we’re precious,” he offers. Against airy background vocals and fluttering strings, DePlume’s comforting reassurance feels like a secular blessing, a private rallying point away from life’s greedy clamor.",Allison Hussey,59,Pitchfork,The 100 Best Songs of 2022
Kehlani,melt,2022,"Kehlani’s desire for intimacy is insatiable, even as they tangle with their lover in bed. Over Happy Perez and Pop Wansel’s blissful backbeat, Kehlani meticulously and melismatically details a fantasy where they share a physical form with their partner, with only Kehlani’s tattoos differentiating them. In an era flush withsapphic love songs,“melt” stands out for both its grandiose string arrangement and its specificity, finding the most happiness in quiet moments.",Hannah Jocelyn,58,Pitchfork,The 100 Best Songs of 2022
Camp Cope,Running With the Hurricane,2022,"Fiona Applespread like strawberries and climbed like peas and beans; Camp Cope run with the hurricane, setting aside the heavy balloon of depression and obsessive self-loathing to keep pace with the forces that might otherwise knock them flat. There’s some Springsteen-y heroism in their full-pelt charge towards daylight—“Look out boys/I’m on fire and I’m not going out,” Georgia Maq announces—but the Australian trio is mostly guided by their country-punk foremothers: the Chicks, Lucinda Williams, Gillian Welch, Neko Case. The song rattles along in a lovely cacophony of jangling piano, lunging bass, and a baton-swap of choruses, like some junker with sturdy suspension and everything else nailed down just barely enough to make your escape.",Laura Snapes,57,Pitchfork,The 100 Best Songs of 2022
Beyoncé,Break My Soul,2022,"“Break My Soul” demands its listeners leave all psychic weight at the door. “Release the stress!” a Big Freedia sample commands inside an Earth-shaking house pulse, as Beyoncé presides over the dancefloorlike she just rode in on the back of a hologram horse. Bey gives a fully embodied performance that invites the rest of us to luxuriate inside our own bodies—to spit out the toxins and savor the pleasure that floods in once they’re gone. Unleashed at the height of summer, “Break My Soul” ushered in a sorely needed season of abandon and relief, serving as balm and catalyst at the same time.",Sasha Geffen,56,Pitchfork,The 100 Best Songs of 2022
"Black Country, New Road",Basketball Shoes,2022,"It’s impossible to know precisely how many songs have been written about Charli XCX wet dreams, but you could reasonably assume only one is a 12-minute chamber-rock requiem whose reference to Concord Air Jordans bore a concept record about the Concorde jet disaster. “Basketball Shoes” erupts with the essentials of Black Country, New Road: frenetic tempo changes, bright arpeggiation, violin, saxophone, glockenspiel, distortion, screaming, doorbell chimes. Concluding more than their albumAnts From Up There, the finale bids adieu to singer Isaac Wood, who left the band days before its release.",Hannah Seidlitz,55,Pitchfork,The 100 Best Songs of 2022
DJ Python,Angel,2022,"Reggaeton always seems to figure into discussions of DJ Python’s music—the New York-based producer did previously coin the term “deep reggaeton” to describe his sound—but while “Angel,” the lead track from hisClub Sentimientos Vol. 2EP, is built atop a loosely Caribbean shuffle, the sprawling tune is better suited to an afternoon of lounging by the pool than a sweaty night of perreo. Gliding across nearly 11 minutes of plush textures and dreamily plinking tones, the song has a hypnotic, almost womb-like allure, its patient pulse exuding a luxurious (but never ostentatious) sense of cool.",Shawn Reynaldo,54,Pitchfork,The 100 Best Songs of 2022
FKA twigs,honda,2022,"Where FKA twigs’ 2019 albumMAGDALENEpeeled back the skin of a visceral pain, her 2022 mixtapeCAPRISONGSrediscovered a sense of somatic joy. twigs leans all the way into that physicality on “honda,” a dubby duet with the English artist Pa Salieu. Over a bone-deep bassline, Salieu and twigs’ voices twist around one another, mirroring the tangled, dancing limbs they sing about. At first listen, “honda” is all sensual chemistry, felt across a dancefloor, or speeding down the highway. But Salieu’s breezy monologue about looking at himself in the mirror frames the song in a different light: It’s also about those moments you feel entirely in your own body, reclaiming your “one-of-a-kind” self.",Aimee Cliff,53,Pitchfork,The 100 Best Songs of 2022
Fontaines D.C.,Jackie Down the Line,2022,"The lead single from Fontaines D.C.’sSkinty Fiais seductively dark, with a menacing bassline, gnarly ’90s post-punk guitar skeins, and a lyric that masquerades as a toxic-boyfriend confession. Like much of the album, “Jackie Down the Line” reveals itself with unpacking as ameditation on Irish identity: in this case, an examination of the way that cultural marginalization can breed self-hate and self-fulfilling prophecy. Grian Chatten’s Dublin brogue, flecked with the soulful British surliness of Mark E. Smith and Noel Gallagher, complicated things further. So did the song’s video premiere, brilliantly stagedfor the Tonight Showin a deserted theater for a roving camera that seemed unable to get a fix on the singer—much like the singer himself.",Will Hermes,52,Pitchfork,The 100 Best Songs of 2022
KH,Looking at Your Pager,2022,"Kieran Hebden’s flair for tunes that intersect credibility and popularity already put him in a lofty position, but “Looking at Your Pager” proved another beast entirely. With fangs added to 3LW’skiss-offand those signature pearlescent Four Tet chimes dashed against a pair of impudent basslines—like fine snow gracing an enormous, stinking cement mixer in mid-churn—2021’s fervently sought track ID became 2022’s great dancefloor unifier: It runs with the current UK vogue for growling mechanical steppers while offering sanctuary to nomads wandering America’s post-EDM plains in search of a new thrill. Although “Pager” gifted countless DJs a get-out-of-jail card this summer, they should be on red alert. Hebden’s ear for a monster hit is only getting stronger.",Gabriel Szatan,51,Pitchfork,The 100 Best Songs of 2022
Danger Mouse / Black Thought,Belize,2022,"MF DOOM’s appearance onCheat Codesrepresents a bit of unfinished business: Danger Mouse, who originally produced DOOM’s long-vaulted verse, had long wanted the Roots’ Black Thought for the track. What could’ve been an autumnal team-up between two all-time rap technicians became, with DOOM’s passing in 2020, a melancholic meeting across the veil. The Villain’s sardonic epitaph (“They knew he was a negro/So no need to show faces”) draws as much blood as the world’s longest Erik Estrada joke, while Black Thought’s polished yet playful verse is a tribute to the sly anarchy DOOM could elicit, whether or not he was in the room.",Brad Shoup,50,Pitchfork,The 100 Best Songs of 2022
