Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Miranda Lambert,Gunpowder & Lead,2007,"The wronged-woman trope is one of country music's oldest, but that doesn't lessen the impact of hearing Miranda Lambert singing about standing in the door with a loaded shotgun in hand, waiting for her abusive man to come home: ""His fist is big but my gun's bigger/ He'll find out when I pull the trigger."" There's no grim determination in Lambert's voice; instead, she sounds positively amped, like she's hopping around in anticipation, absolutely delighted at the prospect of putting a bullet in this jerk. Her band's charged-up Southern rock mirrors that exhilaration, building from a slow simmer to a raging climax, complete with layers of screaming guitar-twang and gospel-choir hosannas. This isn't a murder-ballad warble; it's a call-to-arms, and anyone still unconvinced about the Nashville assembly line's ability to marry movingly specific storylines with infectious jams needs to hear it. -",Tom Breihan,90,Pitchfork,The 100 Best Songs of 2017
Air France,Beach Party,2007,"It was a Balearic year, from Studio's dubby grooves to A Mountain of One's pastoral come-downs. More than a few artists took the ambient, Ibiza-born genre's island origins literally, with song titles like Studio's ""Life's a Beach!"", Boat Club's ""Warmer Climes"", and, yes, ""Beach Party"". Here, bass, summery acoustic guitars, and shaker-stirred percussion waft over warm Caribbean waters, but as with Sincerely Yours label chiefs the Tough Alliance, Air France are also up to some mischief: Those vocals, floating just out of reach, quote Lisa Stanfield's global 1989 hit ""All Around the World"". Ready for repeat trips, ""Beach Party"" is a true desert-island record. -",Marc Hogan,89,Pitchfork,The 100 Best Songs of 2017
The New Pornographers,Myriad Harbour,2007,"New Pornographers fans seem to fall into two categories: Those who think on-and-off touring member Dan ""Destroyer"" Bejar's songs are the highlights of the group's albums, and those who program around them. ""Myriad Harbour"", Bejar's dry-witted travelogue of a band trip to New York, converted at least some of the unconvinced. His singing is so mannered that when he claims ""the boys with their homemade microphones/ Have very interesting sounds,"" it's impossible to tell if he's being scaldingly sarcastic or dead serious. But the song's constantly shifting arrangement makes its images of the city flash by like snapshots in a slideshow. -",Douglas Wolk,88,Pitchfork,The 100 Best Songs of 2017
Sophie Ellis-Bextor,Me and My Imagination,2007,"Some things Sophie Ellis-Baxter can't do without: the three-minute song, disco strings, pop glitter, and men that play hard-to-get. This standout track from her third solo album is more of the same from a UK pop factory that produces pop hooks most Americans adore only when in the mouths of teenage babes or Gwen Stefani. Radio programmers, please note: Pure sugar like this will go a long way toward making the usual Top 40 placebos easier to swallow. -",David Raposa,87,Pitchfork,The 100 Best Songs of 2017
Rekid,Next Stop Chicago,2007,"Rekid (aka Matt Edwards, better known as Radio Slave) offers an unusual tribute to Chicago house, pairing a skipping rhythm with gloopy acoustic guitar samples and the eerie flutes of English folk music. Its emphasis on tension, though, is pure Radio Slave. Focusing on hissing hi-hats and ragged guitars, Edwards effects a moon-stomping glide that's rare for house music; even his vocal samples-- soulful and tortured refrains which begin ""I feel like"" and quickly spin into a guttural blur-- seem to point away from the body and toward a realm untethered by gravity. -",Philip Sherburne,86,Pitchfork,The 100 Best Songs of 2017
BARR,The Song Is the Single,2007,"Not to backhand singer/performance artist Brendan Fowler, but this track's not merely ""the single,"" it's a justification for BARR's catalog of occasionally irritating, always puzzling music. Making Eddie Argos sound like Paul McCartney, Fowler's spoken-word has little regard for conventional verse/chorus structures, but ""The Song""'s all the better for it. I thought Schoolhouse Rock's ""I'm Just a Bill"" was confusing, but Fowler's instructional description of single-making begs for Cliff's Notes. Fortunately, you're rewarded with each listen, deciphering additional lines until you finally understand the lyrics-- or at least the words themselves. -",Adam Moerder,85,Pitchfork,The 100 Best Songs of 2017
50 Cent,I Get Money,2007,"When you're a world-conquering chart-rap dictator, your biggest challenge is keeping your audience rooting for you. On 16 of the 17 tracks on Curtis, 50 Cent failed miserably, ineptly swinging between risible gloats and club-rap panders. But ""I Get Money"", a dizzy explosion of swaggering fuckface bravado, went a long way toward redeeming its maker. Audio Two's 1988 minimal-rap classic ""Top Billin'"" gets transformed into a couple of impeccably timed snare-hits and a stuttering, addictive refrain: ""I get money, money I got,"" repeated ad infinitum while a truckasaurus-roar of a bassline smashes its tiny pieces into even tinier pieces. Over a monster track like this, 50 returns to the charming supervillain we first fell in love with: playground-taunting his baby's mother, threatening to make your whole clique breakdance via automatic weaponry, and swiping Naughty by Nature's deathless hey-hos. Just nasty. -",Tom Breihan,84,Pitchfork,The 100 Best Songs of 2017
Sonic Youth,I'm Not There,2007,"At first glance, Bob Dylan's Basement Tapes gem ""I'm Not There"" seems an odd match for Sonic Youth, or for most anybody else-- the original is too inscrutable, too private to reward cover versions. Yet there's something about the song's otherworldly, trance-like cadence that fits surprisingly well into SY's wheelhouse, and Thurston Moore seizes the occasion to deliver a remarkably understated and affecting vocal performance. Displaying uncommon restraint, Sonic Youth use their submerged electricity not so much to flesh out the song as to simply illuminate its winding, dusky corridors, adding their own signature while keeping the original's abiding senses of loss and mystery intact. -",Matthew Murphy,83,Pitchfork,The 100 Best Songs of 2017
Tinariwen,Matadjem Yinmixan,2007,"The title of Tinawiren's ""Matadjem Yimmixan"" translates roughly to ""Why can't we all get along?"" Indeed, the song plays out like a chant of affirmation, a call-and-response from these Tuareg desert tribesmen looking to one another for support in a world pushing them and their ancient traditions to the margins. That they do it with the hypnotic backing of sinewy electric guitars, however, demonstrates that coexistence between old and new isn't as hard as it seems. In fact, coming from these Mali music masters, the union can be downright celebratory. -",Joshua Klein,82,Pitchfork,The 100 Best Songs of 2017
Modest Mouse,Dashboard,2007,"There's an awful lot going on in Modest Mouse's ""Dashboard""-- swooning strings, horns, chicken-scratch guitar strums, propulsive drums, even Isaac Brock's affected yelp. It's easy to get lost in all that, until you step back and realize that ""Dashboard"" is just about perfectly arranged to maximize these myriad elements into a cohesive whole, which hinges on one central lyrical motif: ""The dashboard melted, but we still have the radio."" It's a silver lining take on the get-the-hell-out-of-town themes that have driven many great car songs, including this one. -",Joshua Klein,81,Pitchfork,The 100 Best Songs of 2017
Grizzly Bear,Little Brother (Electric),2007,"Where so much contemporary pop music hinges either on pithy chord changes or studio precision, Grizzly Bear prove that their songs are more malleable-- and more durable-- than most. Last year's ""Little Brother"" was a swirl of acoustic finger-picking, wheezy keyboards and sighing vocal harmonies; this version foregrounds clipped, ever-so-slightly distorted electric guitars swimming in reverb and darkened by rushing snare rolls. Contradictions abound: The lead vocals sound more grounded, and the harmonies more unearthly, than before; this version is five seconds longer than last year's, yet seems to slip past in half the time. If anything, plugging in has given the band a broader dynamic range, as it ushers the song from its meticulous intro to a blustery climax without ever seeming to break a sweat. -",Philip Sherburne,80,Pitchfork,The 100 Best Songs of 2017
Magik Markers,Taste,2007,"The idea of noise-makers Magik Markers showing up on any kind of top-tracks list would have seemed beyond absurd only a year ago. But BOSS defied a lot of expectations regarding this versatile duo, starting with the presence of an actual single : the swaying, hypnotic ""Taste"". Elisa Ambrogio's poetic wordplay and seductive cadences evoke Patti Smith, but her guitar fuzz and Pete Nolan's country-rock stomp make ""Taste"" like an outtake from Neil Young's underrated Greendale. ""I cannot take your want/ And make it a need"" croons Ambrogio, nailing the attraction of this powerfully simple tune. -",Marc Masters,79,Pitchfork,The 100 Best Songs of 2017
Amy Winehouse,Tears Dry on Their Own,2007,"Her husband's in jail, she's started hanging out with Pete Doherty, and she can't seem to make it through a live performance without wiping her nose-- but, as Back to Black's centerpiece ballad attests, it's Amy Winehouse's trainwreck and she'll cry if she wants to. The understated melancholy of ""Tears Dry on Their Own"" contrasts sharply with the image of brazen barfly we see plastered in the tabloids: A post-break-up, I-will-survive affirmation, but one punctuated with a reluctant shrug of the shoulders rather than a proud fist-pump to the chest. And if the song's writing predates her marital strife, surely this is the tune Winehouse hums to herself when the guards at Pentonville Prison inform her that visiting hours are over. -",Stuart Berman,78,Pitchfork,The 100 Best Songs of 2017
The National,Mistaken for Strangers,2007,"Welcome to the working week. For Matt Berninger, being in a band was an escape from the 9-to-5 grind. Even though he's gone from full-time to contract-based graphic design work, Berninger still mines those days for the antsy anthems on the National's third album, Boxer, plumbing fears of white-collar assimilation. On the jostling ""Mistaken for Strangers"", he sings the chorus-- ""You're mistaken for strangers by your own friends""-- not as a putdown, but as an embodiment of corporate existential crisis. Powered by Bryan Devendorf's tension-ratcheting drums and Padma Newsome's mournful horn arrangements, the song portrays a go-getter ""showered and blue-blazered"" and lit dramatically by the ""silvery silvery Citibank light."" The Dessner twins' guitars lend his paranoia a kind of dignity, even as he's worried that work will make him a void. Berninger's pessimism, however, is more mundane than that, and therefore more ominous: This is just ""another uninnocent, elegant fall into the unmagnificent lives of adults."" -",Stephen M. Deusner,77,Pitchfork,The 100 Best Songs of 2017
Klaxons,Golden Skans,2007,"Now that they've gently cotton-swabbed the last remnants of those siren attacks out of their long-suffering eardrums, it seems like the right time to ask: Did new rave really do Klaxons any favors? Sure, it bestowed them the quasi-honor of heading up a temporary movement-- a rite of passage for any aspirational British band-- but it also meant that a lot of listeners already engaged in a more meaningful intermingling of indie and electronic musics kept a precautionary, hype-safe distance. It's too bad, because tenuous dance links aside, Klaxons are actually a great band, and ""Golden Skans"", with its drippy harmonies and serpentine chorus, was among the best rock singles released all year. -",Mark Pytlik,76,Pitchfork,The 100 Best Songs of 2017
Escort,All Through the Night,2007,"""Giveittomesayittomeworkitwithmeifyou'rereadyI'mabouttoPOP"": It takes approximately two seconds-- maybe two-and-a-half-- for Zena Kitt and Toy to belt out that sexual call-to-arms, and that efficient, libido-driven liveliness carries over to ""All Through the Night""-- one of the best New York disco tracks since West End Records' early 1980s heyday. On first impressions, the song sounds like disco-funk revivalism as fantasy-band speculation-- what if the Revolution and Chic joined forces?-- but further listens reveal the way every instrument and vocal hook seems to be a snappy, rhythm-locked retort to something else happening in the track, giving it a hyperactive precision. Even the song's climax (in both senses of the word) sounds meticulous. -",Nate Patrin,75,Pitchfork,The 100 Best Songs of 2017
Black Lips,Katrina,2007,"""Katrina"" posits the Black Lips as either the most politically engaged garage-rock band in the U.S., or the most wantonly oblivious one. It's a two-chord rhumba that seems to directly reference the most catastrophic natural disaster in recent American history. But then, given the song's faithful adherence to Nuggets' snot-punk tradition (right down to the staccato guitar breaks swiped from Them's ""Gloria""), it could just as easily be about some crazy chick who's done singer Jared Swilley wrong. Doesn't really matter: Even if the song isn't about a hurricane, it rocks you like one. -",Stuart Berman,74,Pitchfork,The 100 Best Songs of 2017
The Twilight Sad,Cold Days From the Birdhouse,2007,"A romantic but realistic examination of growing pains and teenage indiscretions, ""Cold Days From the Birdhouse"" is also an exercise in restraint. Its tension is teased from a bed of slide guitar, gauzy feedback, and a repetitive piano note that replaces the rhythm section. Yearning and imploring, frontman James Graham mourns phone calls, hotel rooms, romantic gestures, and ruined plans. His band responds: The drums and bass explode, battering an accordion's drone and a guitar's din. Graham-- conjuring all of the salt of his Scottish sneer-- responds with an interrogation: ""So where are your manners?"" -",Grayson Currin,73,Pitchfork,The 100 Best Songs of 2017
Ted Leo & the Pharmacists,La Costa Brava,2007,"On paper, the lyrics read like yacht rock, giving Ted Leo a chance to show off his Spanish pronunciation while giving directions to a Mediterranean hideaway. But in the midst of chewing over politics on every song off his latest album, Leo saved his sweetest melody for a six-minute oasis. ""Everyone needs a Sunday some days,"" he says, and its fantasy becomes all the more bittersweet and poignant because, even in this song, he still reveals how desperate things have become. With a tune like this, we'd have granted him a little respite from the firebrand-ism, but as usual, he had to go and be clever and thoughtful about it. -",Jason Crock,72,Pitchfork,The 100 Best Songs of 2017
The Shins,Turn on Me,2007,"Around 1990, indie pop listeners dreamt about their sound taking over the world, and the Shins' commercial triumph feels a bit like aesthetic vindication. The highlight of Sub Pop's first #2 album isn't fundamentally different from what, say, Pam Berry's old band Black Tambourine were up to: A killer kiss-off from the perspective of the kiss-ee, with a guitar hook descended from ""Then He Kissed Me"" by way of the Magnetic Fields. Anita Robinson from Viva Voce chimes in on the cute-as-Chickfactor ""fond of Y-O-U"" bit, and the guitar break could have shown up on a DIY 7"". -",Douglas Wolk,71,Pitchfork,The 100 Best Songs of 2017
Cassie,Is It You?,2007,"Caught in the tug of war between production, performance, and persona, what happens to the humbly great r&b song? At first glance, ""Is It You"" is ignorable, devoid of any distinctive qualities: Cassie's singing is sweet and understated, the emotive guitar-dominated arrangement is pleasant more than startling, and the song's tangle of hope and uncertainty is instantly familiar. But it's precisely this which makes ""Is It You"" such a tantalizing proposition: With every possible obstruction to pop transcendence gently moulded away, we're left only a gleaming paean to the first flush of romance and it's all the more affecting for its modest universality. -",Tim Finney,70,Pitchfork,The 100 Best Songs of 2017
Roísín Murphy,Overpowered,2007,"Surprisingly picked up by EMI after her beautifully kooky Herbert collaboration Ruby Blue tanked, ex-Moloko maverick Roísín Murphy returned in 2007 with renewed pop ambition and a single-minded dedication to the dancefloors of the early 1980s. Lead single ""Overpowered"" pitches her somewhere between the sci-fi Italo of La Bionda's ""I Wanna Be Your Lover"" and the premier disco of Evelyn King, while Murphy headily ponders the metaphysics of romance in a chemically determined world. Arty and smartly seductive, ""Overpowered"" is a sublime reminder of the glory days of New Pop. -",Stephen Troussé,69,Pitchfork,The 100 Best Songs of 2017
Black Kids,I'm Not Gonna Teach Your Boyfriend How to Dance With You,2007,"There's something weirdly out of time about this song. It was on a self-released EP this year, but I could swear I heard it playing over the credits of some 1980s John Hughes film. But then when I picture the scene where the song's story takes place, I'm seeing a high school gym with streamers out of a sock-hop. The phrase ""he's got two left feet…"" is pure Arthur Murray, but ""…and he bites my moves"" suggests the kids in question grew up in the post-hip-hop era. The references, like the kinda sloppy playing (hey, it's a demo), are all over the place. But there's a thread throughout, and it's an eternal pop aspiration: to transform insecurity into a joyous, world-conquering sing-along. -",Mark Richardson,68,Pitchfork,The 100 Best Songs of 2017
Devin the Dude [ft. Andre 3000 and Snoop Dogg],What a Job,2007,"There's a pre-dawn haziness as Snoop, Devin, and Andre 3000 paint a weary, blurry portrait of the rap life. This is, after all, a song about job dedication from two of hip-hop's biggest stoners and an MC who's repeatedly expressed an ambivalence about the genre. Devin compares the game to a ""pigeon coop,"" while Snoop is more upbeat as he promises to ""keep spittin' the truth on these fools like a reverend."" But really, this is Andre's song, and he's funny, poignant, and sweet as he takes aim at downloaders, threatening to ""come to your job, take your corn on the cob,"" and recalls meeting a couple who grew up on his music. -",Sam Chennault,67,Pitchfork,The 100 Best Songs of 2017
King Khan & the Shrines,Welfare Bread,2007,"Some in the throwback set mine garage rock's steady stomp, while others run their ideas through dusty speakers to seek authenticity. From their proto-psych forebears, King Khan & the Shrines lift everything but the squeal; that, Khan's got on his own. The results are assuredly righteous, and ""Welfare Bread"", from What Is!?, is their best meetup of sound and song. The one about love on the skids is familiar to anyone who's heard ""Livin' on a Prayer"" (so, anyone), but Khan's growl and choice ""ooh-la-las"" push it into the red. -",Paul Thompson,66,Pitchfork,The 100 Best Songs of 2017
"DJ Khaled [ft. T.I., Akon, Rick Ross, Fat Joe, Birdman & Lil Wayne]",We Takin' Over,2007,"Though hip-hop uniter DJ Khaled probably fielded hundreds of calls, texts, and emails in order to make this song possible, he's not its star. Neither is Akon, who gives ""We Takin' Over"" its Nature's Vocoder luster. It's not Rick Ross, Fat Joe, or Birdman-- though all three inconsistent MCs graciously turn on the after-burners here. Anchorman Lil Wayne slays with his best guest spot of the year... but even he takes a backseat to Timbaland protege Danjahandz's mars-attacks instrumental. While it's tempting to dub the beat ""hip-hop's future,"" it's doubtful anyone will be able to replicate such sci-fi giddiness anytime soon. -",Ryan Dombal,65,Pitchfork,The 100 Best Songs of 2017
No Age,Neck Escaper,2007,"No Age's brilliant Weirdo Rippers hits lots of different targets, but most of them are pretty hectic. The wistful ""Neck Escaper"" is an exception: Calm and subdued, it's like an oasis inside a hailstorm. Randy Randall's sprinkling guitar and Dean Spunt's primitive drumming drift through the first half of the song dreamily. When Spunt's dejected vocals slide in-- ""All the shit piled up/ Smells like someone died""-- Randall's guitar raves up into a chorus, shocking the track to life. Then suddenly, this brief gem is over, and begging to be replayed. -",Marc Masters,64,Pitchfork,The 100 Best Songs of 2017
Sharon Jones & the Dap-Kings,I'm Not Gonna Cry,2007,"Georgia-born soul singer Sharon Jones has the kind of voice that's so boundless, so easy and ecstatic, it makes singing sound like the most fun thing anyone could ever think of doing. Curiously omitted from 2007's 100 Days, 100 Nights and released instead as a 7"" single, ""I'm Not Gonna Cry"" features the expert skronk of Daptone Records' beloved house band, the Dap-Kings (who plenty will recognize from Amy Winehouse's Back to Black, where they provided similar support), but it's Jones' vocals that shine brightest. When she declares that she's done-- ""Ooh, I'm not gonna cry/ Tears not gonna fall from my eyes,"" she bays, unflinching and proud-- there's no uncertainty in her tone, making ""I'm Not Gonna Cry"" the year's most graceful exit. -",Amanda Petrusich,63,Pitchfork,The 100 Best Songs of 2017
Cool Kids,I Rock,2007,"Less bragging than putting the stats on the back of the baseball card, Cool Kids' ""I Rock"" said in shorthand what their group name said outright. Cool Kid Mikey Rocks rocks, likes bikes, good grammar, Vans, and minimal beats that knock. Chicago's humble brethren to their scene's first couple, Kid Sister and A-Trak, played retro in photo shoots but disowned the gimmick: ""Sayonara to afros and old flows."" Of course, the only thing more tongue-in-cheek than that line was the next: ""The concept of rocking shows is so old.""  Didn't stop 'em though, did it?  -",Zach Baron,62,Pitchfork,The 100 Best Songs of 2017
!!!,Heart of Hearts,2007,"Compared to the more academic investigations of leftfield disco, krautrock, and trance that color their back catalog, ""Heart of Hearts"" finds !!! getting literally and figuratively out of their minds. This communally spirited dancefloor heater maps the excellent sound design of their more cerebral experiments onto a visceral steamroller of centrist disco-funk. Skittering slivers of guitar, strutting bass, and sparking livewire synths tap out a Morse code exhortation to shake something, while Nic Offer's scat-like vocal and the splashy percussion lock together like herringbone. The closest ""Heart of Hearts"" gets to a momentum-derailing tangent is the false ending, which only accentuates the song's propulsion. -",Brian Howe,61,Pitchfork,The 100 Best Songs of 2017
The White Stripes,Rag and Bone,2007,"The White Stripes' first foray into sustained, mid-song sketch comedy (""Meg, look at this place! It's like a mansion! Look at all this stuff!""), ""Rag & Bone"" is a goofy homage to talking-blues, featuring faux-casual lyrics about pawing through other people's things. The White Stripes can occasionally seem distressingly self-serious, and ""Rag & Bone"" is a delightfully inane antidote, four minutes of quasi-threatening bandit talk and head-banging electric guitar. If you've ever coveted your neighbor's entertainment center, or considered crawling through someone's window to snatch their shit, ""Rag & Bone"" should make for a perfect post-heist anthem. -",Amanda Petrusich,60,Pitchfork,The 100 Best Songs of 2017
Lil Wayne,Upgrade U,2007,"Weezy F. Baby exhibits a gleeful intensity as he absolutely murders Beyonce's 2006 hit, ""Upgrade U."" His flow lunges, pivots, and leaps off the beat as he pays tribute to Apollo Creed, smokes ""weed by tha acre,"" and spits ""like a retard."" ""I'm so motherfuckin' high I could eat a star,"" he concludes at the end of the first verse, and his performance here is a sugar rush. Sure, the NOLA stunna is basically emptying his rhyme cache here, but damn if this isn't both funny and amazing. -",Sam Chennault,59,Pitchfork,The 100 Best Songs of 2017
Shellac,The End of Radio,2007,"Their 15-year career has given Shellac time to hone rage into a fine instrument, and ""The End of Radio"" hits a nerve somewhere between desperation and disdain. It continues in Shellac's tradition of stunning, challenging album openers that offer more questions than answers: How did this narrator become the last DJ standing? Why does he go on for eight minutes? Why are the vocals so low in the mix? As usual, when the guitars kick in with teeth-rattling chords that slither up the fretboard, you know the time for pondering those thoughts is over. -",Jason Crock,58,Pitchfork,The 100 Best Songs of 2017
Electrelane,To the East,2007,"This changeling, now-on-hiatus quartet appeared in early 2007 with No Shouts, No Calls, a breathtaking raincloud of rock. Like much of the album, ""To the East""-- its most timid, yet adventurous track-- contains a blood-pumping bassline and glittering guitar, but from that fairly ordinary start, the song charges up and out of the room, brought to a boil by a persistent kickdrum and a masterful vocal duet. The accent-less, consonant-less cords of Verity Sussman are in complete opposition to the percussive qualities of the instruments, which makes for one gorgeous and memorable duel of instrument versus voice. -",Liz Colville,57,Pitchfork,The 100 Best Songs of 2017
Aesop Rock,None Shall Pass,2007,"Cate Blanchett's Jude Quin may have been 2007's most effective channeling of 1965/66 Bob Dylan, but Aesop Rock's ""None Shall Pass""-- the most appealing single yet from the verbose Def Juxer-- hits the same judgmental notes as ""Positively 4th Street"" and ""Like a Rolling Stone"". Attempts to decipher or decode Aesop's lyrics are often futile, but here, Biblical retribution is called for as he aims his vengeance at those who preach one thing and practice another. This includes those who ""flash that buttery gold"" as well as ""comply and conform, miles outside of the eye of the storm."" It's nothing Aesop hasn't tried dozens of times before, but ""None Shall Pass"" is a step above: He lithely and calmly navigates Blockhead's beat-the-clock track, the virtuosity of his delivery making the song undeniable.",Eric Harvey,56,Pitchfork,The 100 Best Songs of 2017
Studio,No Comply,2007,"If Jens Lekman, Air France, and the Tough Alliance were concocting anthems for sunshine-soaked shorelines this year, then fellow Swedes Studio were cooking up a little something for the beach at night. Imagine it: a row of lanterns strung up on a line between Tiki huts and moving in time with ""No Comply""'s elastic beat, clouds parting to let moonlight glisten upon crests of waves just as those cascading synth sparkles set in, and these guys inviting us ""to fall in love"" and providing an ideal aural setting for amorous overtures.",Matthew Solarski,55,Pitchfork,The 100 Best Songs of 2017
Joanna Newsom,Colleen,2007,"The sole new song on the Joanna Newsom & the Ys Street Band EP, ""Colleen"" is, on the surface, one of the iconoclastic singer's more straightforward yarns, owing a larger-than-usual debt to traditional British folk structures. With a brilliant unspooling melody-- its chorus punctuated by a classic high-pitched Newsom yelp-- and a typically extravagant word count, ""Colleen"" sets a tale of a young woman who has seemingly forgotten that she was once a whale. Though this intricate fish-out-of-water narrative remains open to interpretation, at heart it addresses the need to remain true to one's own nature-- something that has thankfully never been a issue for Newsom as musician or composer. -",Matthew Murphy,54,Pitchfork,The 100 Best Songs of 2017
