Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Stormzy,“Big for Your Boots”,2017,"Hands down the best childhood sound is that winded, rubbery “OOEEHH” gasp that comes in the wake of a cheap plastic soccer ball being thwacked across a field. By some feat of vocal magic, grime ambassador Stormzy captures that exact noise every time he repeats the word “boots” on this song about kicking down pretenders. It is incredibly satisfying. “Big for Your Boots” is regal, gothic, brutally cheeky, dexterous, and utterly assured: Stormzy can pull off schooling wannabe bad boysandnicking meat out of his mum’s stew pot in a single breath. The song tethers the pitched-up vocal samples of grime’s past to a pop present where its creators no longer have to compromise to break the mainstream in their native UK. Because, finally, they are the mainstream. –Laura Snapes",Laura Snapes,77,Pitchfork,The 100 Best Songs of 2017
"Kelly Lee Owens, “Anxi",“Anxi.” [ft. Jenny Hval],2017,"There was a strong current of techno-feminism flowing throughout 2017, from UMFANG’s playful, scrappySymbolic Use of Lightto Kelly Lee Owens’ meditative self-titled debut. Owens’ album reminds us that techno doesn’t always have to be stark or severe, and she makes the best use of her gentle touch on “Anxi.” The track coaxes you into its orbit with delicate, reverberating percussion before guest artist Jenny Hval and her lullaby-like vocals meet sunny synths—it is both a restorative balm and minimalist mover. But a deeper listen proves to be less light: “Always failed at the romantic/I did baroque badly,” Hval sings, with her characteristically calm caution, as the brightness subsides and coldness sets in. It is a somber reminder that things aren’t always what they seem or what we want them to be; that tranquil places can still be disrupted by our own muddy minds. –Claire Lobenfeld",Claire Lobenfeld,76,Pitchfork,The 100 Best Songs of 2017
21 Savage,“Bank Account”,2017,"Until this year, 21 Savage had succeeded mostly as a specialist, someone whose thin, sneering deadpan was best suited to short bursts over Metro Boomin’s sparsest, most ambient production.Issa Albumrevealed the Atlantan as something more, someone capable of mining rote consumption or clawing survival to find its psychological crevices. That album’s breakout hit, “Bank Account,” which 21 produced, gives trips to the mall and to Wells Fargo a crushing weight, like 21 is going to buckle under all those millions. He’s become a deceptively slippery vocalist, sliding in and out of cadences that have dominated Atlanta rap for last half-decade, leveraging a limited vocal range for maximum effect. There’s also a delightful absurdity to how specific the references get: at times, 21 references a character from the movieShottasand warns that “the Draco make you do the chickenhead like Chingy.” It’s grim and impossibly fun. –Paul A. Thompson",Paul A. Thompson,75,Pitchfork,The 100 Best Songs of 2017
SahBabii,“Pull Up Wit Ah Stick” [ft. Loso Loaded],2017,"It’s fun now to think about how the simplest of melodies changed SahBabii’s life, but the Atlanta rookie once considered the catchy riff on “Pull Up Wit Ah Stick” too basic to be released. Recorded in his brother’s bedroom using a broken microphone, his breakout track narrowly made the cut for hisS.A.N.D.A.S.mixtape last year; after snippets of the song went viral online, Young Thug hopped on the remix this summer. Throughout “Pull Up Wit Ah Stick,” SahBabii and Loso Loaded make multiple references to firearms—“Draco with a drum” and, of course, “a stick”—without once using the most colloquial terms. The song’s controversial andincredibly popular videofeatures an unholy amount of weaponry, and is thus more direct in its messaging—but even without it, the track scores as both a street anthem and an irrepressible shot of confidence. With this song blaring, anyone can pull up to the function and feel like the most important person there. –Vanessa Okoth-Obbo",Obbo,74,Pitchfork,The 100 Best Songs of 2017
(Sandy) Alex G,“Bobby”,2017,"“Bobby” is not the first song that (Sandy) Alex G has quite longingly named for a boy, but it’s so lovely and lovesick that it’s the one you’re likely to return to when your next relationship rips apart and you’re left all alone. Alex had been better known for a sound that pulled from emo and indie, but on his 2017 album,Rocket, he was seemingly inspired by one of his heroes, Lucinda Williams, to make work that sounds almost Appalachian at times. With violin and lazy guitar, “Bobby” is a worn-out country duet between him and frequent collaborator Emily Yacina, her voice soaring when his collapses. Alex’s talent has always been an almost adolescent capacity for wonder and intimacy, and this song is either a tender tale about a bisexual love triangle or a metaphoric marvel in which he personifies his own crippling self-doubt as a kid named Bobby. The subject maybe doesn’t matter: His voice crackles with feeling, as though he had picked his bruised self off the floor and struggled through the words with tearstained cheeks and clenched fists. You could say you hear his heart breaking right there in the music, but “Bobby” is so powerful, it might just be your own. –Alex Frank",Alex Frank,73,Pitchfork,The 100 Best Songs of 2017
Haim,“Want You Back”,2017,"Listening to a Haim song is kind of like getting a disjointed lesson in contemporary music history. In their distinct strain of left-of-center pop, sisters Danielle, Alana, and Este simultaneously revere disparate genres through their ages, from soft-focus ’70s rock to doo-wop group vocals to thoroughly of-the-moment pop tropes. Delivered a week after afakeoutof a lead single, “Want You Back” was the first proper taste of the trio’s second album,Something to Tell You. True to form, it compiles a playful assortment of sounds: power ballad–worthy piano chords, pitch-shifted vocal riffs, and what sounds like a horse neigh. Within the space of two lines in the chorus (“I’ll take the fall and the fault in us/I’ll give you all the love I never gave before I left you”), Danielle achieves a rhythmic flow that simultaneously flexes her strengths as a lyricist, vocalist, and percussionist. That dexterity, paired with a healthy dose of idiosyncrasy, had us singing the chorus right back at Haim. –Olivia Horn",Olivia Horn,72,Pitchfork,The 100 Best Songs of 2017
Perfume Genius,“Die 4 You”,2017,"The precision of Mike Hadreas’ singing is a perfect fit for balladry. But the invention of his songwriting often makes for surprises that are even more affecting. Here, during the mournful, rubato feel of the opening verse, you may wonder about hisdescriptionof this tune as a “love song” (even if the breathy singing style delivers lyrics that referenceerotic asphyxiation). Yet the underlying aim is unmissable by the song’s hinge point. As one conflicted couplet—“Each and every breath I spend/You are collecting”—is cut off, unfinished, the composition moves to a new melodic line, driven with mid-tempo swagger. When Hadreas sings “Oh my love, take your time,” the song’s new air of pleasure has all the license it needs to stick around for the remainder of the track. –Seth Colter Walls",Seth Colter Walls,71,Pitchfork,The 100 Best Songs of 2017
J Hus,“Did You See”,2017,"East London rapper J Hus’Common Senseis an album that sidesteps another false start of an American grime crossover, preferring to survey everything from Afrobeats to turn-of-the-century Roc-A-Fella instead. Its lead single, “Did You See,” starts off like so many radio pop songs from the last handful of years: delicately, with a sound palette imported from West Africa. Throughout the track, Hus stays in a comfortable pocket, showing off his skills as an evocative and often hilarious writer: At one point, after comparing his changing cars to a magic trick, he remarks that the girls in the club have never seen such a skinny guy in such a big puffer jacket. –Paul A. Thompson",Paul A. Thompson,70,Pitchfork,The 100 Best Songs of 2017
Brian Eno / Kevin Shields,“Only Once Away My Son”,2017,"Since commissioning avant-garde guitarist Sonny Sharrock to write the theme song for “Space Ghost Coast to Coast” in 1993, Cartoon Network has occasionally served as an unlikely patron of experimental music. And this track from the Adult Swim Singles Series plays like a cartoon superhero reboot with the unexpected, fully welcome, and deliriously successful pairing of professional ex-glam sound genius Brian Eno and his new sidekick, My Bloody Valentine noise sculptor Kevin Shields. Begging to be listened to on noise-canceling headphones or very, very loud speakers, the duo blast off with a drum track that is instantly, almost comically subsumed into a nine-minute sound-cleanse of bells, drones, and a soaring rocket flare thatmaybe a guitar. Ambient but hardly static, its tones and textures return throughout, as if tracing long and inaudibly developing melodies. Not immediately identifiable as either Eno or Shields’ work, “Only Once Away My Son” is a rich, enveloping piece of music—and the cartoon superhero franchise we never knew we needed. –Jesse Jarnow",Jesse Jarnow,69,Pitchfork,The 100 Best Songs of 2017
Oneohtrix Point Never,“The Pure and the Damned” [ft. Iggy Pop],2017,"At the end of the tightly wound modern noirGood Time, the film’s metallic score melts away as sumptuous piano chords begin to rumble, a moment of clarity finally washing over the film. Then Iggy Pop utters the word “love,” and the elegiac “The Pure and the Damned” blooms in full. “Every day I think about untwisting and untangling these strings I’m in/And to lead a pure life,” he confesses in a croon that brings to mind Ian Curtis’ wistful delivery on Joy Division’s “Atmosphere.” He’s singing of that foolhardy quest to turn the turbid reality of our world into something exquisite, giving voice to that all-too-human notion where, in the face of imminent doom, we still somehow hope for the ideal. –Andy Beta",Andy Beta,68,Pitchfork,The 100 Best Songs of 2017
BROCKHAMPTON,“GUMMY”,2017,"The opening track of BROCKHAMPTON’sSaturation IIsounds like a combination of the young rap collective’s favorite turn-of-the-millennium artists, calling to mind the Neptunes’ off-kilter production, Timbaland’s affinity for Eastern melodies, and M.I.A.’s brash attitude. Despite the mélange of influences, each member that appears on “GUMMY” offers a distinct verse that stands out from the others—and saves BROCKHAMPTON from being dismissed as mere copycats. De facto leader Kevin Abstract sounds incredulous, gasping for air; Merlyn rages in a short and effective post-hook section; Ameer Vann contributes his laid-back Houston flow. With each new track, BROCKHAMPTON seem to be getting more daring, more willing to experiment with vocal deliveries, and just smarter. As individual personalities emerge, BROCKHAMPTON continue to build their own identity. It’s thrilling to watch. –Michelle Kim",Michelle Kim,67,Pitchfork,The 100 Best Songs of 2017
Vince Staples,“BagBak”,2017,"Vince Staples recently—and possibly, facetiously—maintainedthat his second studio album,Big Fish Theory, should be awarded the Grammy for electronic album of the year. It’s not an entirely silly thought. Trading in the swampy sonics of his debut for brighter hues and faster tempos,Big Fish Theoryfinds the Long Beach rapper taking a hard left into club music. It still bears his fingerprints, though, especially in its lead single, “BagBak.” Here, atop synth arpeggios and an aqueous bassline, Staples offers sharp stream-of-consciousness insights on sex, justice, race, and power—all converging in the moment he insists, “We need Tamikas and Shaniquas in that Oval Office.” When his frustration finally boils over, Staples’ directive for his president, the government, and the one percent to all “suck a dick” feels less like a sophomoric taunt and more like a protest chant: heartfelt, direct, cathartic. –Mehan Jayasuriya",Mehan Jayasuriya,66,Pitchfork,The 100 Best Songs of 2017
