Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Foodman,Parking Area,2021,"True to his name, Foodman loves to eat. Some of his favorite places to grab a snack are themichi no eki(service stations) which dot Japan’s highways—often sprawling campuses with spas, cafés, and farmers markets. Foodman pays tribute to these roadside oases on his 2021 albumYasuragi Land, and on “Parking Area,” he sketches a scenic view that might entice a weary traveler to pull over. His palette is more spacious than usual; a breezy, digitally altered guitar drives the melody, leaving more room for his nimble beats to ping-pong around than his often jam-packed tunes typically do. “Parking Area” invites you to take a moment to enjoy life’s simplest pleasures. Treat yourself. You deserve it.",Shy Thompson,76,Pitchfork,The 100 Best Songs of 2021
Bad Boy Chiller Crew,Don’t You Worry About Me,2021,"Besides standing in a wind tunnel and letting the air peel your lips back, there were few more effective ways of stretching your face into a huge, shit-eating grin this year than drinking in UK dance/rap trio Bad Boy Chiller Crew’s speedy fusion of organ house and balls-to-the-wall bass. The boys from Bradford have worked out what they do well (beers, bangers, bikes) and they’re sticking with it. “Don’t You Worry About Me” refines the formula: A whale-sized hook backed up with boisterous bars and a shot of humour to chase it down. Git up.",Will Pritchard,75,Pitchfork,The 100 Best Songs of 2021
Helado Negro,Gemini and Leo,2021,"Where Helado Negro’s 2019 breakthroughThis Is How You Smilewas an intimate self-portrait, on followupFar In, Roberto Carlos Lange adjusts his aperture to capture something bigger: the cosmos. The twinkling funk of lead single “Gemini and Leo,” which was appropriately released on the summer solstice, radiates pure warmth. With each sweep of the chorus Lange’s voice tilts skyward, yet the elegant bassline and assured beat remain earthbound, accompanying the song’s titular star-crossed dancers as they stay locked in a groove and glide through an hour undefined.",Gabriel Szatan,74,Pitchfork,The 100 Best Songs of 2021
Indigo De Souza,Hold U,2021,"As comfortable as Indigo De Souza is with solitude, she knows the company you keep can help further your journey to acceptance. Over the sleek, funk-lite groove of “Hold U,” the Asheville musician proclaims her adoration for the community she’s built into her own personal safety net: “I want the best things for you,” she coos, like a wedding vow exchange you can’t help but shed a tear to. “Hold U” is a cathartic reminder that the people you surround yourself with are often the clearest reflection of your own psyche, and if you find the type of friends that she describes, loving yourself feels less like a task.",Abby Jones,73,Pitchfork,The 100 Best Songs of 2021
Bruiser Wolf,Dope Game $tupid,2021,"Bruiser Wolf can sound like a stand-up comedian, an Adult Swim character, and the silkiest mack alive all at the same time. On “Dope Game $tupid,” over a beat as shaky as a Jenga tower, he races through daft sex brags before getting stuck on a single point: Dealing is dumb, but it’s damn hard to quit. “The dope game stupid, but the boy still do it,” he repeats on the hook. In Wolf’s hands, the struggle sounds almost hallucinogenic, with images of coke cooking in potholes and a potential snitch keeping as silent as an imaginary friend. He’s weird and darkly funny—but stupid? Like a fox.",Dean Van Nguyen,72,Pitchfork,The 100 Best Songs of 2021
Lucy Dacus,VBS,2021,"Lucy Dacus strolls glumly in the chasm between preteen faith and life’s holy shitshow on “VBS” (short for Vacation Bible School). She offers a few of the expected observations—blubbering worshipers, the cool pastor—but soon homes in on one other student: a poem-scrawling, nutmeg-abusing metalhead from a troubled family. “You were gonna win me over from the start,” she smiles, but her younger self is trying to winhim. Pinning effortless internal rhyme to the solemn strum of campfire praise, Dacus sketches her one-time boyfriend—and her attempts at saving his soul—with incisive resignation. “All it did, in the end,” she sighs, “was make the dark feel darker than before”",Brad Shoup,71,Pitchfork,The 100 Best Songs of 2021
Jayda G,All I Need,2021,"Canadian house phenom Jayda G’s “All I Need” is dance music that feels like an out-of-body experience, untethering you from your most mundane worries. The lyrics are just empty enough to serve as an incantation (“Putting up, putting up our walls/I’ve given you all my worlds”) or a vessel, a container for whatever you’re exorcising on the dance floor. The retro melody evokes simpler times and simpler pleasures: sweat and oblivion, body and blood.",Linnie Greene,70,Pitchfork,The 100 Best Songs of 2021
Normani,Wild Side,2021,"Normani expresses her sensuality on “Wild Side” as if it’s simmering just beneath the surface, the promise of an explosion that never arrives. The song’s allure is in its restraint, the way her voice, breathy yet commanding, matches the push-and-pull of the skittering beat. When Cardi B arrives, claiming she can “suck a watermelon through a straw,” it’s a moment of raunch that brings balance to a curiously subtle R&B hit.",Michelle Kim,69,Pitchfork,The 100 Best Songs of 2021
Turnstile,Mystery,2021,"When the return of live music started to feel a little less theoretical, two schools of thought emerged: Do we ease ourselves back in or wild the fuck out on sight? Turnstile considered all possibilities with “Mystery,” which obliges the hesitant with an introductory 20 seconds of welcoming synth bubbles and then reacquaints Turnstile’s audience with everything that’s made them synonymous with “You really gotta see it live to get it” hardcore: a rap-rock riff that moves to the exact rhythms of a sustainable headbang, a low-end punch capable of making peopleliterally lose their shit in the pit, and instantaneous quotables like “And it’s been so long!” delivered in Brendan Yates’ ocean-sized roar.",Ian Cohen,68,Pitchfork,The 100 Best Songs of 2021
Yu Su,Xiu,2021,"秀 (xìu) is used as an English loanword, pronounced nearly like “show”—it can mean “excellent,” “elegant,” or “to show off, give a show.” Balanced on pentatonic synths that beam like carnival lights, Yu Su’s “Xiu” feels very much like that titular exhibition. The Chinese-born, Vancouver-based musician’s gentle ambient vocalizations layer like interlocking puzzle pieces over pulsating waves of drum’n’bass. As an opener, the song contrasts with the rest of the placidly flowingYellow River Blue, but it stands proudly on its own as a lush, energetic jump start.",Zhenzhen Yu,67,Pitchfork,The 100 Best Songs of 2021
Dawn Richard,Bussifame,2021,"The lead single from Dawn Richard’s fantastic electro festSecond Lineopens with a brief definition of the titular New Orleans dance style. In short, it’s all about the get-down. For the next four-and-a-half minutes, Richard lets the hi-hats and house rhythms swirl as she drops slick, stream-of-consciousness callouts like she just grabbed the mic at a club to amp partygoers leaving blood on the dancefloor. The record unravels into an elastic ball that invites you to move your feet and bust it, with one simple rule: close your eyes and be free.",Clover Hope,66,Pitchfork,The 100 Best Songs of 2021
Armand Hammer and the Alchemist,Stonefruit,2021,"NYC rappers Elucid and billy woods have been making uncompromising music together as Armand Hammer since 2013, but this year’s collab with veteran producer the Alchemist,Haram, finds them at a rarified new level. The simple production on album closer “Stonefruit” centers a siren synth that sits just behind the beat of a triumphant drumroll and two repeating arpeggios. ELUCID matches the production with a gruff verse about love and its pitfalls, and billy woods follows from the opposite angle, gliding through thorny rhyme schemes (regalia, bougainvillea, marginalia) before zeroing in on the image of a woman who conquers and cannibalizes his body. If Armand Hammer’s brutal realism usually beats the listener into submission, “Stonefruit” is a fantastical balm for our wounds.",Raphael Helfand,65,Pitchfork,The 100 Best Songs of 2021
serpentwithfeet,Fellowship,2021,"On this jubilant ode to friendship, serpentwithfeet’s ethereal falsetto glistens like sunlight on a lake as he details the jokes and customs he shares with those closest to him: their “crafty looks when there’s nothing to wear” and “fascination with Prosecco.” He sings with generosity over warm percussion, making it feel like you’re immersed in an amber-hued movie montage. “Fellowship” is a high note onDEACON, which celebrates supportive relationships while embracing emotional growth. It suggests we worry less, and actively embrace love in every shape it takes.",Vrinda Jagota,64,Pitchfork,The 100 Best Songs of 2021
Backxwash,I Lie Here Buried With My Rings and My Dresses,2021,"Rapper-producer Backxwash finds clarity in rage. The title track from her latest album channels rap, metal, and industrial into a tornado of pent-up anger, world history, and potent soul-searching. “The artistry that I’m giving, ghosted up in the matrix,” the Zambian-Canadian artist bellows. “Almost like our ancients weren’t posted up in the slave ships.” Confronting sinister specters of the past, she offers an exorcism that’s both aggressive and beautiful.",Dylan Green,63,Pitchfork,The 100 Best Songs of 2021
Lil Nas X,MONTERO (Call Me By Your Name),2021,"Who among us could resist Lil Nas X riding a stripper pole into hell to give a lap dance to the devil? “Montero (Call Me By Your Name)” was his most explicitly queer track to date, and the video is undeniable proof that he is one of the most creative, unpredictable artists working today. The song itself is more familiar but still thoroughly joyful: an upbeat, desperately escalating desire-spiral towards a bad-news hookup, elevated to high drama by banjo, flamenco guitar, and lusty humming.",NM Mashurov,62,Pitchfork,The 100 Best Songs of 2021
Cleo Sol,23,2021,"Musically, “23” sounds like the best part of the summer, with a harp, chirping birds, and sunny vocal harmonies. But lyrically, it’s a somber reflection on UK singer-songwriter Cleo Sol’s relationship with her mother, occasioned by the birth of her own daughter. It all adds up to one cathartic exhale, as Sol attempts to release her mother from the burden of failing to meet her goals while promising to do better herself. “The little stars and the locked up dreams,” she sings, “the missing pieces, they’re in me.”",Veracia Ankrah,61,Pitchfork,The 100 Best Songs of 2021
LSDXOXO,Sick Bitch,2021,"LSDXOXO cuts straight to the point on “Sick Bitch,” an immaculately filthy statement of intent: “I’m a sick bitch/And I like freak sex/If you want to test the limits of my gag reflex,” the Berlin-based producer growls coolly. It’s techno for the sluts who’ll emerge from all-night dick appointments with their eyeliner still looking immaculate. Over a bed of dial-tone synths, thumping kicks, and laser zaps, LSDXOXO goads someone to “go berserk” and deliver on rough sex; the pièce de résistance is cut-up moans that simulate being edged, culminating in blissed-outaaaaahhhs. It’s not for the faint of heart, but “Sick Bitch” contains so much pleasure.",Cat Zhang,60,Pitchfork,The 100 Best Songs of 2021
Circuit des Yeux,Dogma,2021,"A dear friend’s death, a lonely artist residency, an intractable bout of writer’s block: Circuit des Yeux mastermind Haley Fohr was having a hell of a hard go of things. “Dogma,” the militantly lithe rock track on -io, an album of otherwise pillowy orchestral dimensions, serves as Fohr’s stubborn note-to-self: Keep moving and keep busy, and you might just keep it together. “Tell me how to feel right/Tell me how to see the light,” she commands over drums so mighty they stanch the synthesizer din creeping beneath her. Through this forward motion, she cultivates the strength to survive, at least until answers about what’s next come easier.",Grayson Haver Currin,59,Pitchfork,The 100 Best Songs of 2021
Erika de Casier,Drama,2021,"“Drama” isn’t fights and fireworks. Against a skittering beat and guitar loop right out of one of Kandi and She’kspere’slate-’90sproductions, Erika de Casier insinuates vocal lines as nimble as Craig David and coy as Aaliyah. Her voice starts off processed and digitized, as if it’s coming from a clock radio, and she’s mic’d close to capture every purr. A fog of strings and chillout piano conjure up the pure moods, while de Casier murmurs decidedly impure propositions. Like much contemporary Y2K&B, “Drama” sounds dreamier and more delicate than the actual music of the past—fitting for this track about woozy late-night texts and the relationship rubble left behind.",Katherine St. Asaph,58,Pitchfork,The 100 Best Songs of 2021
Amaarae,Sad Girlz Luv Money Remix,2021,"Nothing is sexier than a woman getting paid. “SAD GIRLZ LUV MONEY,” a sleek standout from Amaraae’s 2020 debutThe Angel You Don’t Know, indulges in the pleasure of nabbing that “mula-la-la-la” and going dancing; the world-conquering remix featuring Colombian-American pop star Kali Uchis—which became a TikTok sensation and then hit the Billboard charts—only heightens the opulent sensuality. Uchis’ soft, lustrous vocals align seamlessly with Amaarae’s wispy falsetto and fellow Ghanaian-American singer Moliy’s airy purrs as they trade verses over the cool, rocking beat. “I really want to get naughty/I think you’re such a hottie,” Amaarae sings, ever so blunt and coquettish. It’s “fuck bitches, get money,” this time for the ladies.",Cat Zhang,57,Pitchfork,The 100 Best Songs of 2021
Monaleo,Beating Down Yo Block,2021,"On her viral single “Beating Down Yo Block,” Houston rapper Monaleo is dauntless and defiant, a brat and a boss, a benevolent leader and, potentially, the last thing you see before you meet your maker: “I’m pretty but I’ll take a n***a life and that’s the tea, bitch,” she raps in her take-no-shit Texas drawl. Born out of horrific struggle—the 20-year-old recorded the track as a way to gas herself up after leaving an abusive ex—“Beating Down Yo Block” is a beatific clapback. Another famed Houstonite once insisted thatthe best revenge is your paper, but Monaleo has another idea that could be even more effective: make a song he’ll never be able to escape, no matter how hard he tries.",Shaad D’Souza,56,Pitchfork,The 100 Best Songs of 2021
Bartees Strange,Weights,2021,"On its surface, “Weights” is one of countless songs about clinging to a crush. In the hands of Bartees Strange, however, that familiar theme gets a redesign worthy of the pantheon. Armed with an explosive rhythm section and guitars aimed at the cheap seats, Bartees captures the most pivotal moment of post-relationship life—the decision to move on—through Bloc Party-style crescendos and throat-clearing howls. Think karaoke for the heartbroken desperately seeking confidence. Taken from the deluxe edition of his breakthrough 2020 albumLive Forever, “Weights” is a personal victory lap that basks in an adrenaline spike so strong that listeners can feel it, too.",Nina Corcoran,55,Pitchfork,The 100 Best Songs of 2021
Saweetie,Best Friend,2021,"Just a few years ago, mainstream collabs between women in rap were as rare as a genuine Notes app apology. Now, there’s anembarrassmentofriches, and “Best Friend” is one of those coups: two of rap’s most dominant merging to hype each other up, as good confidants do. (Who hasn’t spotted their Day One on the street and screamed, “Beep beep, is that my bestie in a Tessie”?) Over a beat that bounces like a pogo stick, Saweetie lobs bad-bitchisms at Doja Cat, whose masterful shapeshifting manifests as a bubbly, three-flow verse. As public displays of affection go, this is the kind that’s perfectly admissible.",Clover Hope,54,Pitchfork,The 100 Best Songs of 2021
Tirzah,Send Me,2021,"Stripped to synthesizer, voice, and the occasional sullen drumbeat, Tirzah’s albumColourgradedemonstrates a self-protective restraint. “Send Me” is among the record’s most spartan songs: A single guitar figure is looped over a rickety hi-hat pattern, practically without variation, for four minutes. Over this skeletal frame, Tirzah asks for healing. “Send me sun at dawn/Gonna let it heal some more,” she sings softly, as though cooing a lullaby to her newborn; the lyrics are both tender and cryptic. Then, in the final 30 seconds, she steps on a stomp box, and all that palliative energy suddenly goes up in flames.",Philip Sherburne,53,Pitchfork,The 100 Best Songs of 2021
Billie Eilish,Happier Than Ever,2021,"For much of her sophomore album, Billie Eilish is subdued, rarely rising past a melodic whisper even when she’s spitting venom atstalkers,trolls, andabusers. At first, the record’s sprawling title track feels like more of the same: “Happier Than Ever” begins with wafty ukulele, twinkly keys, and Eilish’s cozy vibrato, her opening salvo so wistfully delivered that you almost miss its underlying spite. But midway through, Billie’s inner Alanis activates. She submits to rage and cranks the volume, summoning a torrent of fried guitar and muffled screams as she reams out an ex. “I don’t talk shit about you on the internet,” she wails, before proceeding to talk a whole lot of shit. It can be tempting to air your grievances online, but Eilish knows that her burns make better lyrics than tweets.",Olivia Horn,52,Pitchfork,The 100 Best Songs of 2021
Little Simz,Introvert,2021,"“Introvert” is the opening in a chilling, fantastical score where Little Simz is the messiah tasked with preventing evil from ending the world. Rather than sheer gospel, the song plays like theme music for a champion boxer jogging into the ring before Michael Buffer announces, “Let’s get ready to rumble!”—except the match is taking place at a cathedral over the sounds of church horns and bells. Simz vigilantly defends her title–over 10 years in the game–with steady, precise jabs: “I see sinners in a church, I see sinners in a church.” Here, she embraces being a loner and continues throwing bows, even if it means bad manners in the house of the Lord.",Veracia Ankrah,51,Pitchfork,The 100 Best Songs of 2021
