Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Pearl Jam,“Corduroy”,1994,"The success of grunge presented a quandary for many of its practitioners; accustomed to marinating in the untested righteousness of their anticonsumerism, they now had to grapple with the fact that millions of consumers, among them fist-pumping jocks and radio-loving dilettantes, were now wholly into their stuff. No one suffered more openly on the horns of his stardom than Eddie Vedder, who took every available opportunity to minimize the uncritical worship his band inspired. He also made maybe the best entry in the canon of pop music by famous people about the wages of fame. Pearl Jam’s “Corduroy,” off the band’s third album, Vitalogy, transcends the meager limits of the category by being irresistible about wanting to be resisted. Every move works here, from the tolling guitar arpeggios of the first few bars to Jeff Ament’s prowling bass solo that I swear is an homage to Fleetwood Mac’s “The Chain.” “I don’t want to take what you can give/I would rather starve than eat your bread,” Vedder howls at his fans, but the hook undermines his attempt to distance himself from their affections. Fame’s a bummer, the rock star laments, while the world can’t help but hum along.",Tommy Craggs,240,Pitchfork,The 250 Best Songs of the 1990s
JAY-Z,“Dead Presidents II”,1996,"JAY-Z’s classic debut LP Reasonable Doubt sounds like little else in his catalog, with one foot planted firmly in the street and the other set to step into the boardroom. It’s peppered with prominent entries into the rap canon, but few embody his capitalist gangster ethos better than “Dead Presidents II.” The original version—released as a single ahead of the album—features the same gorgeous loop of the piano melody from Lonnie Liston Smith’s “A Garden of Peace,” but its juvenile braggadocio falls flat. The new verses on the album version exude a quieter confidence, with a tone more reflective of an underground kingpin assured of his future success. Of course, Jay’s later claim that “You made it a hot line, I made it a hot song” about the Nas sample that serves as the chorus always seemed disingenuous, because “The World Is Yours” remains one of the defining works of the boom-bap era. But “Dead Presidents II” does evince one of the reasons JAY-Z has managed to maintain relevance as various trends explode and fade into the ether: A preternatural ability to borrow from others to make something truly his own.",Matthew Ismael Ruiz,239,Pitchfork,The 250 Best Songs of the 1990s
Blur,“Song 2”,1997,"After charging through the football stadium in aimless elation, soundtracked to the sound of Damon Albarn’s “WOO-HOO,” Moe Szyslak turns to Homer Simpson and says, impatiently: “We’ve been running around cheering for an hour! Where the hell’s the game?” The 1999 Simpsons bit perfectly taps into the spirit of Blur’s atypically free-spirited “Song 2,” a flippant yet propulsive FRAP of a track that can make grown men earnestly lose their shit before they realize they’ve been had. A parody of post-grunge American rock that was originally presented to their label as a joke, “Song 2” swept up the very market it was meant to be mocking. With its 12-beers-deep nonsense lyrics and car alarm power chords, the track—irresistible as it is—was ubiquitous during sporting events in the ’90s, signaling each touchdown and post-match celebration. May its capacity to cause male onset zoomies never wane.",Emma Madden,238,Pitchfork,The 250 Best Songs of the 1990s
Gin Blossoms,“Hey Jealousy”,1992,"With singer Robin Wilson as his amplifier, Gin Blossoms’ core songwriter Doug Hopkins could wring honey out of his heart’s most festering wounds. The Arizona rock band’s signature hit lights up a last-ditch effort to claw back a lost love from the ruins of one’s own mistakes. “If you don’t expect too much from me/You might not be let down,” Wilson sings, the words rippling out uncannily smooth, their inherent desperation buffed to a shine. The levity in the song’s arrangement—the jangling guitar arpeggios, the shivers of tambourine—belie the weight of the addiction and mental illness Hopkins found himself tangled in while writing, which dragged him to his death a few months after “Hey Jealousy” got a foothold on the pop charts. But the lyrics hide nothing, their abyssal despair and fevered hope laid bare in the curl of a perfect hook.",Sasha Geffen,237,Pitchfork,The 250 Best Songs of the 1990s
Broadcast,“Echo’s Answer”,1999,"Every moment of “Echo’s Answer” feels like it is falling in and out of focus. It is a tone and mood befitting Broadcast, a band that was born from ’60s club nights in their native Birmingham, England and grew within a UK scene anchored by similarly psychedelic pop groups like Stereolab and Pram. Broadcast distinguished themselves through dub-like production techniques and jazzy drumming that made their work as slippery and mysterious as the undulating wax in a lava lamp. On this track, though, even the most solid component of the band’s work, the enchanting vocals of the late Trish Keenan, vanishes in the haze with lyrics that elude easy interpretation and a post-production effect that swallows her last line into a wormhole. The only appropriate course of action is to follow her down.",Robert Ham,236,Pitchfork,The 250 Best Songs of the 1990s
Tracy Chapman,“Give Me One Reason”,1995,"In 1988, Tracy Chapman’s influential self-titled album and breakthrough “Fast Car” presaged the folk revival to come. Yet throughout the ’90s, critics called her music “dour,” never truly grasping the complexity with which Chapman integrated stories of disenfranchisement and poverty alongside her gently melodic love songs. On 1995’s New Beginning, Chapman found her second wind through an album that brightened the corners of her folk music with an eye toward renewal and environmentalism (the CD even came bundled with a coupon for a packet of seeds to be redeemed at her shows). “Give Me One Reason” is the record’s bluesy highlight and her biggest hit to date, strutting along a plucked, head-nodding guitar melody and Chapman’s grainy alto. Centering on an imbalanced relationship, each verse grows more frustrated from a lack of reciprocity; then the band kicks in and the pleading in her voice becomes cathartic, begging for a reason to stay while knowing it won’t come. The bittersweet ultimatum seemed to bloom out of years of romantic frustration, but in Chapman’s voice and arrangement it becomes a balm, guiding listeners through the push and pull of loving someone who can’t give you what you need.",Eric Torres,235,Pitchfork,The 250 Best Songs of the 1990s
Korn,“Freak on a Leash”,1999,"Jonathan Davis knew he was trapped. The Bakersfield misfits of Korn were becoming the outlandish stars of ascendant nu-metal, so to make their third album, they tapped endless industry spoils: a recording budget nearing a million, a ceaseless stream of booze and blow, a vocal coach literally punching Davis in the back. But he also bristled at sudden commodity status, knowing free stuff wasn’t actually freedom. “Freak on a Leash” is the sound of pariahs pounding against asylum walls, of demanding to be let out despite being permanent hostages, “a cheap fuck for me to lay.” Those pinprick guitars are tin snips taken to barbed wire, that lashing rhythm section a sledgehammer against an armored door. The dangerous assault, though, comes after two minutes, with the era’s most unhinged vocal paroxysm—Davis’ beat-boxed glossolalia, 27 terrifying, cathartic, and sort of hilarious seconds where frustration overruns the capacity of language. When Davis commands “Go!” imagine yourself rushing the gates, too, outrunning bullets at your back.",Grayson Haver Currin,234,Pitchfork,The 250 Best Songs of the 1990s
Cypress Hill,“How I Could Just Kill a Man”,1991,"The B-side to Cypress Hill’s debut single “The Phuncky Feel One,” this West Coast anthem was much of the world’s introduction to the bong-toking cholos that would help define the gangsta rap sounds coming out of Southern California in the early ’90s. With boom-bap drums punctuated by the squeal of sampled horns, “How I Could Just Kill A Man” is the battle cry of disaffected youth driven to meet violence with violence. In some ways it sits on other side of the same coin as Ice Cube’s “It Was a Good Day”; where Cube’s good fortune guides him away from the gaze of corrupt cops and carjackers, B-Real faces it head-on, dismissing detractors who could never understand the daily dangers he faces. “So how do you know where I'm at, when you haven't been where I've been?” he asks, already knowing the answer: It’s easy to declare violence is not the solution when you never have to face it.",Matthew Ismael Ruiz,233,Pitchfork,The 250 Best Songs of the 1990s
Brian Eno / John Cale,“Lay My Love”,1990,"Like the best art from devotional poets John Milton or John Donne, one of Brian Eno’s masterworks is a hymnal from a funny angle—not upward, from man to his unknowable God, but southward, from its point of view back down. “I am the wheel,” Eno drones sunnily, in a pop song that sounds aerially suspended. “I am the turning.”",,232,Pitchfork,The 250 Best Songs of the 1990s
Celine Dion,“It’s All Coming Back to Me Now”,1996,"Jim Steinman, the mad genius who wrote “It’s All Coming Back to Me Now,” said he was inspired by the novel Wuthering Heights, and compared it to “Heathcliff digging up Cathy’s corpse and dancing with it in the cold moonlight.” This is important to remember, because there is no scene in Wuthering Heights where Heathcliff digs up Cathy’s corpse and dances with it in the cold moonlight. But this haunted and windswept romantic fantasia is what’s conjured by Celine Dion’s spirit-galvanizing rendition of Steinman’s song. Dion, the most successful balladeer of the ’90s, summons all the power in her soul and lungs to commune with the dead, the theatrically proggy arrangement crescendoing behind her. She sings about making love so intense it’s banned by the law; she’s joined by a reassuring chorus who agree, yes, that feeling she remembers is coming back to her now, Dion isn’t just making this up. Her passion hits an apex as she sings “baby, baby, baby” like she’s squeezing her hand through a tight space to reach the afterlife. It’s the stuff of romance novels, even if it never literally happened in one.",Jeremy Gordon,231,Pitchfork,The 250 Best Songs of the 1990s
Cornershop,“Brimful of Asha”,1997,"In 2011, Asha Bhosle recalled the time that “Brimful of Asha” helped her through the immigration desk at London’s Heathrow Airport. When the officer on the desk quizzed her on her profession as singer, she offered the silky, languorous indie-pop Cornershop song as a reference—not because it was one of the thousands she’d appeared on over her years as a Bollywood playback singer, but rather because it was one written in her honor. By then—thanks mostly to a pitched-up earworm of a big-beat-era Fatboy Slim remix—the song was a core component of rose-tinted nostalgia for the late ’90s. For a song about recognition—fighting for it, or being denied it—by a political, punkish, Punjabi-led band who’d named themselves after the racial stereotype of British Asians owning convenience stores, Bhosle’s immigration play was perhaps a fitting encounter. After all, in Hindi, the name Asha also means “hope.”",Will Pritchard,230,Pitchfork,The 250 Best Songs of the 1990s
Boyz II Men,“Motownphilly”,1991,"Was life really ever as earnest and pure as Boyz II Men’s “Motownphilly” music video made it out to be? In 1991, when the fledgling Philly group released its first single, it was all youthful exuberance spilling out in oversized pink blazers, matching bow ties, and snazzy horn riffs. (Also: If Tik Tok teens haven’t studied this choreography yet, they are missing out.) Michael Bivins of New Edition and Bell Biv DeVoe appeared on the track, which features classic soul harmonies over a new jack swing beat, as well as a totally gratuitous doo-wop showcase at the end. Not too hard and not too soft, the song ushered in the decade of copycat (and largely whitewashed) boy bands that would follow.",Emma Carmichael,229,Pitchfork,The 250 Best Songs of the 1990s
Soundgarden,“Black Hole Sun”,1994,"NASA recently shared what a black hole really sounds like, and it turns out that Soundgarden wasn’t so far off. Summer anthems are rarely as dark as night, but for a band drenched in Seattle’s stormy ethos, it’s fitting that their biggest hit was this masterfully trippy power-dirge. Sporting a famous video full of apocalyptic suburbanites with over-sized eyes, “Black Hole Sun” begins with dreamlike guitars and Chris Cornell in full croon. Eeriness immediately invades, before the crunch of Cornell and Kim Thayil’s drop D guitars drive everything further down the rabbit hole. “Heaven send hell away,” Cornell pleads, “No one sings like you anymore.” The sentiment resonated all the more as it blasted from radios at the crest of the Seattle rock wave, just months after Kurt Cobain died.",Jessica Letkemann,228,Pitchfork,The 250 Best Songs of the 1990s
Goodie Mob,“Cell Therapy”,1995,"Just because Goodie Mob were paranoid didn’t mean people weren’t following them. While this ad-hoc crew of OutKast affiliates had never recorded a song together before the sessions that would become 1995’s Soul Food, their debut album’s bone-chilling hit laid out a lasting template for how Southern hip-hop could be at once conscious and crunk. “Cell Therapy” was both menacing and menaced, fucked up by conspiracy theories but also the conspiratorial realities of systemic racism. Its gutturally drawled, often-surreal vision of life near the trap would be familiar to Atlanta viewers, let alone EarthGang or Denzel Curry listeners, and its eerie, dub-cavernous production also set a course so irresistible that it was echoed by Gorillaz and sampled by Travis Scott. But the song’s most resonant association is the moment it soundtracks in Barry Jenkins’ classic 2016 film Moonlight: Our now full-grown hero wakes from a nightmare, looking tough as nails, scarred within by trauma that’s deeper than the red Georgia clay.",Marc Hogan,227,Pitchfork,The 250 Best Songs of the 1990s
Alice in Chains,“Would?”,1992,"The darkness underneath “Would?” has belied its tenure as a rock radio staple since its release in 1992. Layne Staley wrote the song about Andrew Wood, the lead singer of fellow grunge band Mother Love Bone, who died of an overdose in 1990. All that pain and grief funnels into the song’s final minute, which also happens to be the final minute of Dirt, Alice in Chains’ hour-long march through a fetid Seattle carnival of depression, suicide, and heroin. Staley does a kind of whammy bar dive-bomb effect on his voice on “mista-a-a-a-ke” before unveiling its upper register; drummer Sean Kinney gets a nice fill showcase; the band ends on a unison five-note rubato car honk: “If I would, could you?” The question “Would?” asks becomes hellaciously macabre in light of Staley’s overdose death in 2002, but the song stands as a long-lasting totem of the Seattle scene’s heavy sound and heavier struggles.",Jeremy D. Larson,226,Pitchfork,The 250 Best Songs of the 1990s
Jawbox,“Savory”,1994,"Jawbox’s “Savory” was one of the unlikeliest alt-rock crossover bids of 1994. Instead of gambling on the tidy production style that decided many a punk band’s fate at the time, the Dischord expats drilled deeper into their fiery essence for the first single off their major label debut. Propelled by an evil swing with dangerous riptides underneath, the song keeps things tense even in the tuneful chorus. Though “Savory” aired on MTV’s 120 Minutes and Beavis and Butt-Head, its blunted serration skidded off the mainstream, and the band’s deadpan mien and newfound penchant for formal dress didn’t make their cryptic music any more accessible. But those same intractable qualities set the song apart as one of the heaviest, grooviest, most soulful post-hardcore anthems ever.",Brian Howe,225,Pitchfork,The 250 Best Songs of the 1990s
Luniz,“I Got 5 on It”,1995,"Did Luniz always intend “I Got 5 on It” to sound so sinister? The Bay Area rap duo wrote the song, their lone hit, about going 50-50 on a dime bag, and on paper it’s a celebration of the rituals and etiquette of social smoking. But the musky, nocturnal beat, built from a corroded sample of R&B group Club Nouveau’s late ‘80s hit “Why You Treat Me So Bad,” turned the track into an exercise in paranoia. It wasn’t a stretch, then, when Jordan Peele absorbed the track into the score for his 2019 horror movie Us. The raps invite you to chip in; the beat cautions you to beware.",Evan Rytlewski,224,Pitchfork,The 250 Best Songs of the 1990s
The La’s,“There She Goes”,1990,"Sometimes credited as the opening salvo of Britpop—Noel Gallagher once declared it his favorite song of the ’90s—this delicious single certainly owes poetic debt to the Velvet Underground’s “There She Goes Again.” On first listen it sounds like a lost ’60s classic stripped to the beams, just an indelibly repeated chorus with sly variations over Byrdsian guitar chime. The melody, parsed out over a seven-word juggling of the title, is irresistible; the jangling riffs appeal to a cultural sweet tooth that the Smiths’ Johnny Marr and R.E.M.’s Peter Buck reawakened in the ’80s. The lyrics play with the classic love-is-the-drug metaphor so expertly that the song joined the ranks of alleged pop paeans to heroin while simultaneously inviting an excellent cover by Christian alt-rock charmers Sixpence None the Richer. It’s a perfect earworm that leaves its parting strum unresolved just enough to make you want—need—to hear it again.",Will Hermes,223,Pitchfork,The 250 Best Songs of the 1990s
RuPaul,“Supermodel (You Better Work)”,1992,"An entire drag ecosystem earning a small country’s GDP would simply not exist without RuPaul’s 1992 single, which ushered in a catchphrase that, 30 years later, lives on in the Drag Race multiverse: “Sashay, shantay.” A club queen who’d frequented New York’s most storied downtown establishments (and the Shaque D’Amour) and established herself as a beloved weirdo in a scene full of them, Ru’s runway-empowerment house track got heavy rotation on MTV when such things still mattered, becoming a mainstream hit in an underdog-friendly year. (Kurt Cobain loved this song, resulting in the iconic photo of Ru and her skyscraper beehive holding a crying Francis Bean at the ’93 VMAs.) Ru was a 6’4 drag queen cheekily instructing listeners to “make love to the camera,” but it didn’t read as a novelty. It was a perfect pop song for the supermodel era, and one that launched a thousand drag careers, with mother Ru and her bigass wig at the forefront, catwalking the filthy streets of ’90s NYC.",Julianne Escobedo Shepherd,222,Pitchfork,The 250 Best Songs of the 1990s
Veruca Salt,“Seether”,1994,"The version of you who scrawls venomous graffiti on bathroom walls, who claps back at bullies, who keeps a running hit list and lies awake plotting revenge? She is the Seether, the alter-ego antihero in the song that took Chicago four-piece Veruca Salt from alt-rock obscurity to the main stage of Glastonbury in just a year. “Seether” is bubblegrunge at its finest, all guitar fuzz and pop stickiness and crackling angst animating a personification of anger that just can’t be leashed. “I try to cram her back in my mouth,” co-frontwoman Nina Gordon sings in the verse, but she didn’t really try that hard. The Seether is everywhere, most recently on the lips of Olivia Rodrigo and fans who discovered the song through her live cover—a new generation blessed with a soundtrack for their righteous rage.",Olivia Horn,221,Pitchfork,The 250 Best Songs of the 1990s
Blur,“Girls & Boys”,1994,"The nu-disco lead single from Blur’s Parklife, “Girls & Boys” might have been a sonic outlier in their ambitious catalog, but it was quintessentially Blur in its pithy observations of middle-class English culture. “It’s the travels of the mystical lager-eater,” Damon Albarn said of his inspiration: an Essex bloke en vacance, sunburned and stumbling through Majorca nightclubs. “Girls & Boys” remains one of the finest examples of a rock band crossing over into dance music, thanks largely to Alex James’ buoyant bassline and Graham Coxon’s assertively sour guitar work, which provided the tart top note in an otherwise candy-coated banger. His dissonance mimicked Albarn’s paradise, plagued by bad omens like paranoid love and looming unemployment. Is this a holiday—or sun-drenched hell?",Madison Bloom,220,Pitchfork,The 250 Best Songs of the 1990s
Elvis Crespo,“Suavemente”,1999,"In 1998, merengue was on its last legs in the Latin music market—until Puerto Rican vocalist Elvis Crespo came along and dropped the surprise smash hit “Suavemente.” Since then, there’s absolutely no way you’ll attend any Latino cookout, wedding, or party without watching everyone run out of their seats to the dancefloor once the opening a cappella—“Suavemente, Bésame/Yo quiero sentir tus labios” or “Kiss me softly, I want to feel your lips”—hits, before exploding into horns, güira, and percussion that feels like unending swooning euphoria. “Suavemente” gave merengue its glorious breakthrough for mainstream audiences; while it may not be the biggest Latin hit of the ’90s, there are few that remain as beloved and feel-good romantic to your tias.",Gio Santiago,219,Pitchfork,The 250 Best Songs of the 1990s
Third Eye Blind,“Semi-Charmed Life”,1997,"There’s a sneering swagger to the way Third Eye Blind sang about disaffection and apathy on their debut single, “Semi-Charmed Life.” They were losers like Beck but combative about it, as if to say: Gaze upon us, ye professional managerial class, and despair. Nestled within the sunshine guitar riff and the “doot doot doot” harmonies borrowed from Lou Reed was a cautionary tale about crystal meth addiction, and falling into a lifestyle that sucks up the years before you realize they’re gone. Seemed bad, but on the other hand: doot doot doot, doot doot-doot doot. It was the rollicking Clinton years, the end of history, and “Semi-Charmed Life” was big-tent solipsism for a generation of dirtbags and college graduates wondering “is this it?” as they navigated adulthood during a period of halcyon global stability. Well, we know what came next.",Jeremy Gordon,218,Pitchfork,The 250 Best Songs of the 1990s
Shanice,“I Love Your Smile”,1991,"That doo-doo-doo-doo refrain: a starburst melody that simultaneously feels like it must have always existed and was surely beamed to Shanice from the heavens in a moment of celestial magic. “I Love Your Smile” is all about young romance and the joy that uncontrollably bursts from your chest cavity. Funky drums and a prominent bassline adds a streetwise undercurrent to the singer’s effervescence. Though the radio edit foolishly omits Shanice’s rap verse, her rudimentary rhymes attest to feelings of doubt, with the sound of thunder bringing a sudden seriousness to her voice. But then she releases the tension with a laugh, making way for a sax solo by none other than Branford Marsalis, the sun bursting through the clouds once more.",Dean Van Nguyen,217,Pitchfork,The 250 Best Songs of the 1990s
Blink-182,“Dammit”,1997,"Blink-182 wrote dozens of songs about being teenagers, so it’s ironic that the most enduring is also the most mature. The San Diego trio was riding the tide of local fame when this quintessential ode to growing up came out; within a couple of years, it had vaulted them into the Billboard Hot 100 and late-night TV. Its iconic guitar riff begins by simply moving up the major scale—about as rudimentary as it gets, but thematically perfect for a song about the travails of growing past childhood—with a tempo just fast enough to provide an actual challenge for all the kids it inspired to pick up the instrument. With “Dammit,” Blink-182 evolved from their juvenile skate-punk origins to a (slightly) more grown-up sound, worthy of the radio domination that would soon come.",Nina Corcoran,216,Pitchfork,The 250 Best Songs of the 1990s
Blackstreet,“No Diggity” [ft. Dr. Dre and Queen Pen],1996,"After almost single-handedly reshaping the course of pop music as the pioneer of New Jack Swing in the late ’80s, singer-songwriter-producer Teddy Riley led his group Blackstreet to a career peak with this 1996 party anthem. One of the stickiest hip-hop/R&B hybrids of all time, “No Diggity” is so stacked with pleading, arm-waving pleasures that a stingier producer probably could have partitioned it out into three or four distinct hits. Along with that melodic abundance, the track heaves one larger-than-life voice on top of the next: Dr. Dre’s linebacker huff, Chauncey “Black” Hannibal’s chesty croon (“SHEEEE’S got class AND STYLE”), and an acrobatic verse from rapper Queen Pen. A nodding Bill Withers sample hangs over it all, like the voice of God himself looking down approvingly on this ridiculously good time.",Evan Rytlewski,215,Pitchfork,The 250 Best Songs of the 1990s
Garbage,“Stupid Girl”,1995,"When he wasn’t stewarding Nirvana’s Nevermind, enigmatic producer Butch Vig spent the first half of the ’90s stripping pop for parts, reworking songs by Nine Inch Nails, EMF, and Depeche Mode and leaving just their core vocals intact. Perhaps it’s unsurprising that when Vig endeavored to condense his pop philosophies into a new venture, he had everything he needed for a hit with “Stupid Girl”—a drum sample ripped from the Clash, guitars pumped through a grab bag of effects, a bassline that flirted with the blues—except a vocalist.",,214,Pitchfork,The 250 Best Songs of the 1990s
Lil’ Kim,“Big Momma Thang”,1996,"Lil’ Kim arrived in 1995 as the most colorful member of Biggie’s Junior M.A.F.I.A., multitasking as the mistress, sexual deviant, and superstar in the crew. Her debut album Hard Core is a complicated declaration of freedom, and “Big Momma Thang“ is Kim activating all of her multitudes: filthy, tough, conceited. The minute she spit the first line—“I used to be scared of the dick/Now I throw lips to the shit”—it opened up a wormhole to an explicit world for women both inside and outside hip-hop. The rest of the song, two verses spliced with a few meddlesome Jay-Z bars, is a PSA about her hopes and dreams, including 24 orgasms and carats, and ultimately her worth.",Clover Hope,213,Pitchfork,The 250 Best Songs of the 1990s
