Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Cakes Da Killa / Proper Villains,“Don Dada”,2020,"The best part of the video for “Don Dada”—a cocky, bouncy, sexy slice of hip-house courtesy of New York rapper Cakes Da Killa and producer Proper Villains—is when Cakes, in an ice-white tennis skirt, steals the focus from a leonine model by shaking his ass in triple-time. He’s always been less concerned with genre confines than with rapping over anything that ensures that he’s the main character, and this Paris Is Burning credits-worthy, vogue-ready burner feels like a final, ascendant role by several orders of magnitude. Hearing a track this haute and juicy in 2020 is borderline rude for how much it makes us miss the rush of nightlife, but Cakes has never really been polite about his spotlight.",Mina Tavakoli,85,Pitchfork,The 100 Best Songs of 2020
Rico Nasty,“IPHONE”,2020,"The first single off of Rico Nasty’s raucous album Nightmare Vacation considers the peaks and valleys of romantic love as analogous to our unhealthy relationships with our phones. Peppered with references to early aughts technological obsessions (“He on my hip like a Tamagotchi/Leave a heart on my wall so I can know you like me”), the track offers nostalgia wrapped up in the saccharine chimes and futurist hyperpop of 100 gecs mastermind Dylan Brady’s production. In the track’s most tender moments, the maxed-out vocal effects are toned down to center Rico’s melodic pleas for affection, capturing the unique angst of chasing love behind a screen.",Jessica Kariisa,84,Pitchfork,The 100 Best Songs of 2020
Ana Roxanne,“Suite pour l’invisible”,2020,"Ana Roxanne makes even silence sound vivid. A former student of Mills College’s acclaimed experimental-music program and current member of the Kranky Records roster, which includes the likes of Grouper and Tim Hecker, Roxanne draws inspiration from classical Hindustani singing and sacred choral music in her ambient soundscapes. “Suite pour l’invisible,” from Roxanne’s second album, Because of a Flower, maps self-knowledge onto a soothing drone and keys that twinkle like bokeh. “I hold your joy/I hold your pain,” she sings over heavenly synth tones. It’s the sound of the self turned into an atmosphere.",Emma Madden,83,Pitchfork,The 100 Best Songs of 2020
Moor Mother / billy woods,“Furies”,2020,"Restless experimentalist Moor Mother couples her searing spoken-word delivery with New York rapper billy woods’ oblique rhymes to mesmerizing effect on this one-off collaborative single. The duo’s rapport is even-footed and intimate over flutes and knocking hand drums. Where Moor Mother speaks to battling inner and outer demons, her intoning voice echoing and relentless, woods is an ideal foil, adding drifting verses that lead to a needling concern: “What did I want?” The artful “Furies” leads listeners along its own orbit, with no easy answers to its cryptic questions.",Eric Torres,82,Pitchfork,The 100 Best Songs of 2020
Beverly Glenn-Copeland,“River Dreams”,2020,"On the deeply spiritual “River Dreams,” a new song included on Beverly Glenn-Copeland’s career-spanning 2020 compilation Transmissions, the pioneering experimental musician sings rich and soft invocations that encourage reflection, accompanied by circular piano melodies and synthetic orchestral chords. The meditative track speaks to finding fulfillment out of what little you have around you, learning to tune into the universe when it speaks, and grounding yourself in small moments of serenity—necessary reminders amid a year of unprecedented turmoil.",Jemima Skala,81,Pitchfork,The 100 Best Songs of 2020
SZA,“Hit Different” [ft. Ty Dolla $ign],2020,"SZA has an unparalleled ability to draw out the most intoxicating parts of an unhealthy relationship and turn them into an intoxicating song. “Hit Different” is misted with heady sluggishness, dragging drums, and Ty Dolla $ign’s honeyed voice, soft with the truth of a late-night realization. But SZA is buoyant as she sings about her inconsistent love. He’ll never prioritize her, but she presents her conflicting shame and pleasure openly. Getting carried away by languid harmonies and the open wound of SZA’s honesty, you start to wonder if there’s anything you’re hiding from yourself.",Ashley Bardhan,80,Pitchfork,The 100 Best Songs of 2020
Kate NV,“Sayonara”,2020,"Outwardly, Kate NV’s “Sayonara” is an ebullient hybrid of Japanese city pop and early-’80s avant disco; each element is daubed on in bold splotches of color, and its empty space suggests voluminous proportions. But there’s also something lonely and maybe even a little spooky about the song, which the Moscow musician says was written during a difficult time. In a high, breathy voice wreathed in delay, she sings short, repeated phrases mostly in Russian: “Yes, yes, yes/No, no, no/Sayonara, goodbye.” Affirmation, negation, disappearance. Entering the world of this song is like walking into an opulent room where a party has just concluded, as the host’s farewell fades down the hallway.",Philip Sherburne,79,Pitchfork,The 100 Best Songs of 2020
Drakeo the Ruler / JoogSzn,“Backflip or Sumn”,2020,"Drakeo the Ruler has long been unfazeable, but on his latest LP, Thank You for Using GTL, recorded on a payphone from the Men’s Central Jail in Los Angeles County, ice water flows through his veins. Staring down trumped-up conspiracy charges in which his music was on trial as much as his actions, Drakeo oozes with swagger over a moody JoogSzn beat on “Backflip or Sumn.” He casually drops threats and flexes on the case he eventually did manage to beat, all the while stressing how unimpressed he is by it all. That he would cut a record full of the same kind of lyrics being used against him in a sham court proceeding is more than just chutzpah. It’s evidence that he remains unfazed—by the county sheriff, by the prosecutor, and by that giant bag of money at the strip club.",Matthew Ismael Ruiz,78,Pitchfork,The 100 Best Songs of 2020
Fleet Foxes,“Sunblind”,2020,"On “Sunblind,” Fleet Foxes frontman Robin Pecknold proudly partakes in the age-old tradition of memorializing one’s heroes in song. He invokes late greats like Richard Swift, Judee Sill, and Elliott Smith, wrapping their works around him like a security blanket. “I’m gonna swim for a week in warm American Water with dear friends,” he proclaims, playfully nodding to Silver Jews’ David Berman, who passed away last year after decades of tortured brilliance. Even though “Sunblind” is an ode to the departed, it never succumbs to melancholy. Instead, it serves as a celebration of music as a source of solace and rejuvenation, and an exhilarating reminder of its profound potential.",Quinn Moreland,77,Pitchfork,The 100 Best Songs of 2020
Saweetie,“Tap In”,2020,"Saweetie builds contemporary hits out of ’00s hip-hop anthems, consistently inverting their masculine attitudes to make them her own. “Tap In” twists West Coast legend Too $hort’s “Blow the Whistle” into a mnemonic device for bagging a man with big money, and her tone is matter-of-fact, like she’s the smartest student of the game in your study group. After the California rapper caught flack for her overt materialism this year, she clarified that she demands riches of men more symbolically than literally. So even if you’ll never meet a dude earning eight figures, “Tap In” is an energizing lesson in assessing your worth and asserting your standards.",Mankaprr Conteh,76,Pitchfork,The 100 Best Songs of 2020
Oneohtrix Point Never,“Long Road Home”,2020,"Experiencing Oneohtrix Point Never’s “Long Road Home,” with its soft-rock swirl enveloping Caroline Polachek’s mystical vocals, is like immersing yourself in a supernatural coming-of-age road-trip movie. It feels like looking up at the stars on the way back home when you’re 16 and missing your friends; Peter Gabriel is on the radio and the new issue of Heavy Metal awaits you in your bedroom. (Judging from the sound of the production, it’s 1983 via 2083.) A torch song from Mars, “Long Road Home” is OPN with his romance meter at full gauge: romance of the very far away, romance of a car at night with a long way to go, romance of reuniting after isolation.",Leah Mandel,75,Pitchfork,The 100 Best Songs of 2020
Helado Negro,“I Fell in Love” [ft. Xenia Rubinos],2020,"While Helado Negro’s Roberto Carlos Lange has been exploring experimental sounds and textures for more than a decade, his more recent work adopts more pleasant frequencies in service of space-age lullabies and healing spells. “I Fell in Love,” a one-off single featuring the eclectic Brooklyn singer-songwriter Xenia Rubinos, is likely the most direct song either artist has ever made. Yet there’s power in this simplicity—it eliminates any obstacles that might stand in the way of the song’s sentiment, becoming an aural manifestation of love itself. Lange’s soothing voice turns hypnotic when drenched in reverb, and Rubinos returns the energy in kind, beaming lights into the dark.",Matthew Ismael Ruiz,74,Pitchfork,The 100 Best Songs of 2020
Standing on the Corner,“Angel”,2020,"Standing on the Corner have a way of capturing the wooziness of love. In its tenderest moments, the experimental jazz-indebted ensemble slows things down in order to disorient and emotionally disarm—the sonic equivalent of watching the world melt as your darling walks away upside-down and backward on the ceiling. “Angel” is another lovesick moment, resembling the group’s doleful rendition of the jazz standard “Body and Soul.” The melody is sumptuous, somewhere between carnal and spiritual, with bursts of distortion or horns punctuating the wobbling beat. “Angel” is sad but happy, alluring yet absurd, expressing the simple things we struggle to define.",Matthew Strauss,73,Pitchfork,The 100 Best Songs of 2020
Koffee,“Lockdown”,2020,"Koffee’s summertime anthem opens with a question that most people have probably asked themselves at some point in 2020: Where will we go after this whole “quarantine ting” is over? On “Lockdown,” reggae’s youngest Grammy winner sings of spirited plans to drive around and travel, but she also reveals there’s something else—someone, actually—to this dream of an island adventure. “Me ah go put you pon lockdown,” Koffee insists, the clever wordplay spelling out a shamelessly jubilant love story in the age of ’rona.",Jenzia Burgos,72,Pitchfork,The 100 Best Songs of 2020
Taylor Swift,“mirrorball”,2020,"On a different Taylor Swift album, “mirrorball” might have been the shining pop centerpiece. The songwriting is airborne and graceful, using lyrics about hushed conversations, burning discos, and “shimmering beautiful” visions as melodic cues. But instead of aiming for the sugar rush of Swift’s early work or the arena grandeur of 1989, it stands as one of folklore’s subtlest moments. The atmosphere is intimate and understated, as if we’re hearing her thoughts before she has time to process them. “I’ve never been a natural,” she sings over dreamy electric guitars and a lapping drumbeat that sounds buried under several layers of comforters. She seems lost in the moment, like she has no one to please but herself.",Sam Sodomsky,71,Pitchfork,The 100 Best Songs of 2020
Freddie Gibbs / The Alchemist,“Scottie Beam” [ft. Rick Ross],2020,"Alchemist’s flickering piano keys are ideal for spilling loose ruminations. Freddie Gibbs floods the screen with drama—a police traffic stop that risks turning violent; warning cops about his personal arsenal—but when he repeats, “The revolution is the genocide/Look, your execution will be televised,” it feels like the perfect flip of Gil Scott-Heron’s message for an era when footage of Black death floods the news. Then Rick Ross rides in to drop his best guest spot since “Devil in a New Dress” and the message of “Scottie Beam” from the two veteran rappers couldn’t be clearer: they’re still getting better.",Dean Van Nguyen,70,Pitchfork,The 100 Best Songs of 2020
Roddy Ricch,“The Box”,2020,"There’s something infinitely charming about the first 15 seconds of Roddy Rich’s chart-topper “The Box,” before the song’s hi-hats, reverse 808s, and run of inescapable melodies even get going. At the beginning, it’s just Roddy, screeching “eeech urh” into the mic, like a toddler exploring vowel sounds for the first time. It’s ludicrous. But it works, locking listeners into one of the most curiously infectious hits of the year.",Jonah Bromwich,69,Pitchfork,The 100 Best Songs of 2020
Lianne La Havas,“Bittersweet”,2020,"British singer-songwriter Lianne La Havas would be forgiven for simply coasting on her rich voice and its impossibly slow vibrato. Instead, she’s spent three albums piecing together her own painfully intimate take on neo-soul. “Bittersweet,” the opener of her eponymous third LP, envelopes La Havas’ heart-wrenching ache with production that’s as warm and inviting as a crackling bonfire. The pathos of its most powerful lyric—“No more hangin’ around”—is fitting for the way our most intense feelings are sometimes shrouded in casual language; the things that sound trivial when we say them are made concrete by La Havas’ startling performance.",Natalie Weiner,68,Pitchfork,The 100 Best Songs of 2020
Arca,“Mequetrefe”,2020,"Arca’s music has always challenged listeners to free themselves from the constructs of pop, embrace bedlam, and find melodies in the noise. While her earlier releases were sometimes marked by nearly impenetrable abstractions, KiCK i feels just accessible enough to draw listeners into its maelstrom of chaos. Few tracks exemplify this duality as well as “Mequetrefe,” an ode to self-expression sans shame. Losing none of the aggression and confrontation that make her records so arresting, “Mequetrefe” is buoyed by a sweet and tender string melody that’s at odds with its twitchy surroundings but at peace with itself.",Matthew Ismael Ruiz,67,Pitchfork,The 100 Best Songs of 2020
Angel Olsen,“Whole New Mess”,2020,"The title track to Angel Olsen’s stripped-back 2020 album is one of her most haunting songs in a catalog full of them. Thick with reverb, Olsen’s flinty vibrato sounds worn-down and raw, as the fraught strums behind her recall the spartan folk music of her early records. Her spare sound palette is in service of an insatiate self-analysis on fame, addiction, and feeling unrooted in life. Olsen’s elegiac melody gives weight to her words, offering a troubled tribute to maintaining your sanity when everything else seems to be falling apart.",Eric Torres,66,Pitchfork,The 100 Best Songs of 2020
Run the Jewels,“JU$T” [ft. Pharrell Williams and Zach De La Rocha],2020,"Like any superhero team-up or buddy comedy, the formula for an RTJ song is carved in stone by now: Killer Mike the swaggering priest and El-P sardonic philosopher, threatening R-rated violence and revolutionary action over sounds rescued from hip-hop’s golden era and retrofitted for pre-pandemic festival stages. As with all must-see serialized dramas, the guest stars are just as impressive as the main cast. Enter Pharrell, reciting a mantra about the circular clutches of modern capitalism in the laconic tone he once used to brag about his Gandalf hat; enter Zack de la Rocha, erstwhile Rage Against the Machine frontman, incendiary and conspiratorial about wanting to rip those systems apart. El-P’s production reins in his usual glitchy energy of a in favor of near-military restraint as he memorializes Eric Garner, and Killer Mike casually advocates for the murder of our corporate overlords. Take direction at your own risk, but nobody can doubt their commitment.",Jeremy Gordon,65,Pitchfork,The 100 Best Songs of 2020
Jessy Lanza,“Lick in Heaven”,2020,"Rage can be a powerful force for good when focused, but taming it is often difficult. This tricky dance between intensity and chaos plays out on Jessy Lanza’s “Lick in Heaven”: The bounce of the bass synth and Lanza’s angelic voice are red herrings for the song’s angry underpinnings. On one level, the song is about letting loose with the feelings you keep pent up inside. On another, it’s about catching yourself in the throes of your worst moments, taking a step back, and reclaiming control of your life.",Noah Yoo,64,Pitchfork,The 100 Best Songs of 2020
Ka,"“I Love (Mimi, Moms, Kev)”",2020,"Ka’s Descendants of Cain paints a bleak picture of the Brownsville rapper’s hood, where street justice and biblical judgement go hand in hand. The album’s first 10 songs are a litany of bullets, scars, and endless striving, but the mood shifts with the closing “I Love (Mimi, Moms, Kev),” a tribute to his wife, mother, and late friend. In contrast to the album’s eerily stark beats, “I Love” blossoms unexpectedly. “Now death is minor, ’cause you got me livin’ life major,” he tells his wife, the key change mirroring his outlook. He marvels that his mother “showed me love when all I seen was hate.” His typically labyrinthine verses straighten out, as though the page itself had become unburdened. Capping an album that lingers hauntingly on his past, “I Love” is a tribute to the very streets that shaped him: “Everybody called it the slums, but we know it as home.”",Philip Sherburne,63,Pitchfork,The 100 Best Songs of 2020
Bill Callahan,“The Mackenzies”,2020,"“The Mackenzies” begins inauspiciously, with a broken-down car and some unsolicited advice from a neighbor. From there, the turns it takes are so quietly strange, and strangely moving, that any further discussion of its lyrics might require a spoiler alert. Against a spare acoustic guitar backdrop, in his own increasingly fatherly baritone, Bill Callahan tells a faintly supernatural story of parents and children, life and death, and the profound closeness and distance that can coexist between people. The song’s final scene—forgive the spoiler—is indelible: A man drifts off to sleep while two elder strangers stand in the doorway. “It’s okay, son,” they tell him. “We’re okay.”",Andy Cush,62,Pitchfork,The 100 Best Songs of 2020
Jay Electronica,“The Neverending Story”,2020,"A decade ago, the New Orleans native Jay Electronica enchanted with a series of cryptic dispatches, then vanished in a cloud of smoke and British tabloids. This year saw the release of not only his long-lost debut—precipitated by a targeted leak—but also a replacement record, a restart of sorts, which paired him with Jay-Z. The latter, A Written Testimony, often grapples with the pressure that drove Electronica from the spotlight. But on “The Neverending Story,” he raps over Alchemist’s pensive Litto Nebbia loop about the wonder he still sees in the world—a motorcycle ride to the desert, the gold teeth that make his smile shine like a Frankie Beverly song.",Paul A. Thompson,61,Pitchfork,The 100 Best Songs of 2020
The Chicks,“Gaslighter”,2020,"The Chicks dropped “Gaslighter”—the title track of their first album in 14 years—on March 4, shortly before 2020 went all the way up in flames. Its belt-along chorus and Natalie Maines’ post-divorce barbs make the song immediately satisfying, a dose of the band’s familiar blistering humor served with an assurance that they were ready for the current moment after so much time away. Maines’ admissions of vulnerability only further root her battle cries in her humanity, speaking to a righteous channel of rage, sorrow, and bewilderment at the hurt of a relationship gone to hell. The salve of “Gaslighter” is easy to apply to almost any wound, whether or not it involves a now-ex-husband misbehaving on a boat.",Allison Hussey,60,Pitchfork,The 100 Best Songs of 2020
Charli XCX,“forever”,2020,"Written and recorded in self-isolation at home in Los Angeles—under the pressure of a self-imposed May deadline—Charli XCX’s how i’m feeling now already feels like a relic of another time. The album’s lead single, the soaring, heartfelt “forever,” captured the early-quarantine mood perfectly: vulnerable and sincere, the song finds Charli bearing her emotions with stunning clarity and candor. “I’ll love you forever,” she swears, over a rush of radiant synths, “even when we’re not together.” It’s a moving testament to a romance that right now means everything—even if it ultimately fades away.",Calum Marsh,59,Pitchfork,The 100 Best Songs of 2020
Bad Bunny,“Yo Perreo Sola”,2020,"Perreo, as a genre, dance, and movement, has always been about power. And with “Yo Perreo Sola,” Bad Bunny offers a consent-driven treatise centering a woman’s independence on the dancefloor. The video even features the superstar donning the chains, latex, and thigh-high boots of the song’s narrator, as he exhibits a genuine desire to play with gender expression in a genre often catered to the male gaze. But “Yo Perreo Sola” also repeated reggaetón’s long-standing pattern of relegating female vocalists to anonymity; Puerto Rican rapper Nesi, who delivers its chorus with a passionate drawl, was uncredited upon the song’s release. The oversight was later rectified with a remix featuring her (this time with a credit) alongside pioneer Ivy Queen—whose legendary “Quiero Bailar” set the terms for this track—providing vindication for the caballotas who just want to dance in peace.",Stefanie Fernández,58,Pitchfork,The 100 Best Songs of 2020
Burna Boy,“Onyeka (Baby)”,2020,"No man is a whole movement. But Burna Boy—who put out an album ambitiously titled African Giant last year, then doubled down on his promise with 2020’s Twice as Tall—has made his career by convincingly begging to differ. “Onyeka (Baby)” is an indestructibly sweet, sunny moment amid a colossal album of dancehall, Afrobeats, and pop, another of Burna’s Sisyphean efforts to compress the breadth of pan-Africanism into his person. Not since Fela Kuti has one artist blended the contradictions, agonies, and triumphs of the continent with so much muscle.",Mina Tavakoli,57,Pitchfork,The 100 Best Songs of 2020
City Girls,“Pussy Talk” [ft. Doja Cat],2020,"Yung Miami and JT of City Girls are grade-A, gold-standard shit talkers. It’s what makes their music so fun to listen to, and on “Pussy Talk” they’re at their best, enlisting Doja Cat in a rundown of all the things their pussies want, can or can’t do, will or won’t tolerate. When considered as part of a pussy-exalting trilogy, with Cardi B and Megan Thee Stallion’s “WAP” and Meg’s “Don’t Stop” as the grand finale, “Pussy Talk” gets even better. In 2016, the 45th president all but ruined the word, but now with the end of his reign, pussy can spend the rest of the 2020s reclaiming its identity. According to City Girls, it is multitalented, multilingual (“English, Spanish, and French”), rich, demanding, and in complete control.",Allison P. Davis,56,Pitchfork,The 100 Best Songs of 2020
Porridge Radio,“Sweet”,2020,"“Sweet” is a character study of a woman on the edge of mania. Porridge Radio frontwoman Dana Margolin sings as if her insides are aflame, delivering lines with nearly feral bravado. As her narrator bites her fingernails and fends off a mother’s backhanded expressions of concern, the song oscillates between nervous, flayed post-punk and outbursts of metallic distortion. The music illustrates the Sisyphean task of feeling better: Each time it reaches some measure of calm, the noise comes roaring back.",Sophie Kemp,55,Pitchfork,The 100 Best Songs of 2020
Destroyer,“Cue Synthesizer”,2020,"Like so many Destroyer songs before it, “Cue Synthesizer” is a grim view of a dilapidated world, led by a tour guide who can hardly stomach the sight. “Been to America, been to Europe,” Dan Bejar sings distractedly. “It’s all the same shit.” To accompany the voyage, he commands a small band in his head—“Bring in the drums/Cue fake drums,” he sighs—but the actual accompaniment refuses to follow his orders. It’s all ghostly ambience, groovy slap bass, and serpentine, canned electric guitar solos. The result feels slightly apocalyptic, weirdly funny, and right on time.",Sam Sodomsky,54,Pitchfork,The 100 Best Songs of 2020
