Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Phoenix,Everything Is Everything,2004,"Soft-pop got a shot in arm this spring when French quartet Phoenix released this single from their too-smooth-for-school second album Alphabetical. Thomas Mars' vocals are lush like Alan Parsons in the 80s, which tells you just about everything you'd want to know about this song. Just don't apologize for drowning, there's no need. ""The more I talk about it, the less I do control."" And the guitar hits up against the kickdrum and that triangle just keeps on playing: I'm not really sure how this stuff didn't conquer pop radio but in my world, it got all the details right. --Dominique Leone",Dominique Leone,40,Pitchfork,The 100 Best Tracks of 2014
Snoop Dogg [ft. Pharrell],Drop It Like It's Hot,2004,"By way of ""Grindin'"", Pharrell & Chad make like Timbaland Lite, fashioning this backing track out of a sparse ensemble of clicks, claps, hisses, and bass bumps that put all the focus on where the beat isn't. On top go Pharell and Snoop, with the former making like a CostCo Kanye, and the latter briefly recalling the days when he was a sly, slick-tongued hound that earned the right to strut and pimp right out of the pound. When he's talking about keeping a blue flag on his Crip side, or scratching himself up like a DJ, or even trying to turn ""crip"" into a verb, it sounds so wrong and so right all at once. Also, if you can keep yourself from enjoying the hell out of ""Snooooooooooo-OOP!"", then you're made of sterner stuff than most. --David Raposa",David Raposa,39,Pitchfork,The 100 Best Tracks of 2014
Art Brut,Formed a Band,2004,"Art Brut play up self-conscious artmaking both in their name-- which refers to the 1940s movement in which educated painters worked in a knowingly unschooled style-- and in their debut single, ""Formed a Band"", all messy brushwork and dripping noise against a neo-primitive background. On the catchy chorus, Eddie Argos yells, ""Look at us!! We formed a band!!"" as if finding a practice space deserves applause, then sing-speaks his dreams of fame with sophisticated unsophistication and completely unironic irony. When he claims, ""And yes, this is my singing voice/ It is not irony and it is not rock 'n' roll/ We're just talking to the kids,"" the world turns itself inside out. To be followed up with the singles ""Made a Brilliant Album"" and ""Conquered the Planet with Tremendous Ease"". --Stephen M. Deusner",Stephen M. Deusner,38,Pitchfork,The 100 Best Tracks of 2014
Interpol,Slow Hands,2004,"All straight, clean lines and cocksure menace, Interpol's ""Slow Hands"" levels an unyieldingly confident response at those who were anxiously anticipating the group's sophomore slump. Over the impeccable, quicksilver fluidity of Carlos Dengler's bass and Daniel Kessler's guitar, Paul Banks delivers his strangely robotic pronouncements on love (""I submit my incentive is romance.../ We rejoice because the hurting is so painless"") with the malevolent detachment of a hitman calmly slipping a knife between your ribs. --Matthew Murphy",Matthew Murphy,37,Pitchfork,The 100 Best Tracks of 2014
Mu,Paris Hilton,2004,"Mu's ""Paris Hilton"" is probably the most idiotically accurate indictment of smarmy, rich-girl excess that America will ever hear: Over a slathering of weird, deliberately cheap synth beats (punctuated by hollow pounds and, wait! Is that a siren wail?), Matsumi Kanamori blankly urges everyone to ""Shake your body body! Move your body body!"" Considering how many righteous, hopelessly indignant articles have been written about Paris Hilton-- most of which feature politely irritable columnists editorializing the downfall of youth and lamenting the perils of wealth and the vapidity of our icons-- Mu's genius abstract is even more impressive: In three lines, they give us the sum total of a night out with Paris. --Amanda Petrusich",Amanda Petrusich,36,Pitchfork,The 100 Best Tracks of 2014
The Arcade Fire,Neighborhood #1 (Tunnels),2004,"""Neighborhood #1 (Tunnels)"" is perhaps The Arcade Fire's most cohesive and overarching statement. From its curtain-raising orchestral pulse to its open-ended, ethereal finale, it is unavoidably marked as a preview of things to come. And Win Butler effortlessly delivers, as his fantastical, bittersweet tale of reluctant maturity perfectly encapsulates the band's ineffably magical appeal. Butler's haunting vocal melody is backed by every weapon in the band's arsenal, but the band expertly avoids maudlin excess with simple arrangements and an insistent disco beat that coalesces with the surrounding acoustic theatrics. The song is self-contained, epic, brilliant-- and it's the sound of The Arcade Fire just getting warmed up. --David Moore",David Moore,35,Pitchfork,The 100 Best Tracks of 2014
Dizzee Rascal,Stand Up Tall,2004,"Stood next to each other, Dizzee's debut and latest singles-- the 8-bit ghetto squall of ""I Luv U"", and the comparative high-fidelity of ""Stand Up Tall"", respectively-- suggests rags-to-riches in just under two years. While the excellent and otherwise murky Showtime clouds that notion, ""Stand Up Tall"" is at very least a peek at where Rascal might go once his sludgy, minimal productions lose their bite. Copped from Youngstar's ""Mayhem 2"", which comprises the entirety of this backing track, ""Stand Up Tall"" sets Rascal's quickened, pulse-racing yawp against a breakneck beat. The videogame aesthetic is still in play, but glossier, at a higher resolution. Meanwhile, Rascal-- who never sounds anything less than vital-- delivers his verses with typical ferocity, pinballing around the beat with ease. --Mark Pytlik",Mark Pytlik,34,Pitchfork,The 100 Best Tracks of 2014
Devendra Banhart,Little Yellow Spider,2004,"The ""animal song"" is a folk convention from way back, and Banhart's spin is appropriately twisted. The same logic that produced an elderly woman ingesting creatures of increasing girth to do battle inside her digestive tract drives this unusual survey, where sexy pigs sleep with men and dancing crabs are destined to be crabcakes (too thick with breading, no doubt). Banhart's lispy ark is playful with a pinch of danger and dollops of uncertain wisdom. Any old hippie will tell you that animals have something to teach, but we relate to Banhart because he has trouble articulating precisely what. --Mark Richardson",Mark Richardson,33,Pitchfork,The 100 Best Tracks of 2014
Belle and Sebastian,I'm a Cuckoo [by the Avalanches],2004,"My wife considers Thin Lizzy's ""The Boys Are Back in Town"" to be one of the dumbest songs of all time, so the original version of Belle and Sebastian's cheeky Lizzy homage ""I'm a Cuckoo"" from last year's Dear Catastrophe Waitress hasn't always been well-received around my household. Much more welcome is The Avalanches' radical reinterpretation of the track, which surrounds Stuart Murdoch's vocal with wooden flutes, North African percussion, and a Sudanese choir. In this new context, the song's agile melody seems to bubble organically out of the village soil, slyly subverting the original's roguish gloss. --Matthew Murphy",Matthew Murphy,32,Pitchfork,The 100 Best Tracks of 2014
_ J-Kwon,Tipsy,2004,"The beat to ""Tipsy"" is almost industrial; it flattens everything around it. If it sounds alive, it's because almost all the elements are biological-- stomps, claps, breaths, heartbeat pulses-- but there's nothing warm or organic about it. With its ravey synth bleeps and vwerping digital bassline, ""Tipsy"" sounds cold and futuristic and oppressive, like a sentient alien spaceship landing on the White House lawn. J-Kwon isn't a great rapper-- he does the sing-songy Midwestern twang thing better than Chingy but not as well as Nelly-- but he's smart enough to stay out of the way of that beat, one of the year's best. --Tom Breihan",Tom Breihan,31,Pitchfork,The 100 Best Tracks of 2014
Christina Milian,Dip It Low,2004,"Wherein our intrepid and sultry protagonist tries to show the ladies how to play hard-to-get and keep your man wanting more. Fabolous generously offers his services as Exhibit A of the corny quivering sack of manmeat such empowered broke-back dipping will create. Christina coquettishly coos and trills her way through this intoxicating Middle Eastern mélange, and one's mind will undoubtedly wander to images of Ms. Milian and her dancers slithering like less sadistic Salomes, which would have been a better visual than the black-ink Twister offered in the video. Thankfully, the song transcends all that mess with just one of Christina's heaven-sent ""oh""s. --David Raposa",David Raposa,30,Pitchfork,The 100 Best Tracks of 2014
Nina Sky [ft. Jabba],Move Ya Body,2004,"""Move Ya Body"" is a perfect pop song-- like ice cream on a hot summer day. Nicole and Natalie Albino nonchalantly drip gorgeous, liquid hooks over the frantic handclaps-and-bongos spazzout of the Coolie Dance rhythm. They've got the same voice: a cool, easy, unforced coo. They don't try to overpower the beat; they quietly weave around it. A smeared, woozy synth hums along in the background. Dancehall no-name Jabba yells some stuff. A beautiful, sun-dappled bridge drops in from nowhere and promptly disappears. Hearts melt. --Tom Breihan",Tom Breihan,29,Pitchfork,The 100 Best Tracks of 2014
Big & Rich,Save a Horse (Ride a Cowboy),2004,"When kitchen-sink groups like Big & Rich and the Scissor Sisters are both able to achieve success, it's been a very good year. Where the Sisters went about turn kitsch into cool, Big & Rich continued the work pioneered by Mutt Lange's Nashville in turning what to many is cool into kitsch. Mix Alan Jackson's drawl, Charlie Daniels' violin, and Willie Nelson's spirit with black-cat metal, new-age disco tech, a nod to the bling-bling, and John Barry's secret agent man reincarnated in Deliverance country, and then move this neon three-ring circus next door to Siegfried & Roy where it can glow and sizzle. In a world where some world leaders are working hard at keeping countrymen at odds with each other, it's nice to see Big & Rich succeed at creating such beautiful music from such strange bedfellows. --David Raposa",David Raposa,28,Pitchfork,The 100 Best Tracks of 2014
Les Savy Fav,The Sweat Descends,2004,"""Souvlaki Spacestation"" starts the same way: nylon drips from green clouds or spaceships or something equally high and bizarre, accumulating until the track's a backlogged mess of distortion. Yet where ""Spacestation"" slipped on swimmies and jumped in the pool, ""The Sweat Descends"" throws on shitkickers, and Les Savy Fav-- ""one cocksure fox in a house of hens""-- stomp through the slosh with spurs bigger and sharper than most indie swamp things out there with them. ""The Sweat Descends"" is violent and beautiful and masterfully played guitar rock; 2004 saw too little of its kind. --Nick Sylvester",Nick Sylvester,27,Pitchfork,The 100 Best Tracks of 2014
Justus Köhncke [ft. Meloboy],Frei/Hot Love,2004,"Winner of the 2004 award for song that most reminds me of Taco's ""Puttin on the Ritz""! While Kompakt has gotten a lot of mileage out of overcast electronic textures, it's refreshing to hear Köhncke and others inject a bit of schaffel playfulness into the sometimes noirish scene. With its swaggering beat and punchdrunk lyrics, it's not hard to imagine a vocoder-sporting Fred Astaire swinging around a soundstage to the sound of ""Hot Love""... although Ginger might not be too happy about the gender of the song's target. That this showstopper was constructed by connecting the dots between a stiff Wolfgang Voigt composition and a T. Rex oldie only adds to its paradoxically ultramodern timelessness. --Rob Mitchum",Rob Mitchum,26,Pitchfork,The 100 Best Tracks of 2014
T.I.,Rubberband Man,2004,"Many fans have yet to hear the unmolested album version of this cocksure crunk classic-to-be; rather, they've been fed a counterfeit. Evidently, rappers ""wild as the Taliban"" are too risqué for MTV, and as a result, T.I. comes off far less clever, enthusiastic, and unabashedly solecistic on the censored version of ""Rubberband Man"". But this jiggly, mesmerically repetitive track features some truly jaw-dropping verses. T.I.'s delivery is technically infallible but never flaunted. Kanye West may have spoiled things for rappers who like to end lines in exasperated ""man""s, but T.I. makes the tired gimmick seem utterly fresh. Ay, who he be? Only one of the most infectious crunk personas around. --Sam Ubl",Sam Ubl,25,Pitchfork,The 100 Best Tracks of 2014
Rachel Stevens,Some Girls,2004,"So, it's the second ""Strict Machine"" remix on our countdown... I kid, I kid. The lads' mag's favorite S Clubber, Rachel Stevens is the Cecil Fielder of UK pop-- two-for-four with a couple of homers and a couple of Ks. That's a batting average that Britney would die for these days, but in the notoriously fleeting world of UK pop success it's enough to leave Stevens wringing her hands. Here she does it in public, sharing her champagne wishes and caviar dreams but bemoaning her luck with the help of Richard X's sharp production, a pair of zip-up boots, and even a few Adam Ant-esque ""whoa""s. --Scott Plagenhoef",Scott Plagenhoef,24,Pitchfork,The 100 Best Tracks of 2014
Alicia Keys,You Don't Know My Name,2004,"This track wasn't widely circulated, but it seems like everyone who heard it felt compelled to talk it up at some point over the year. Set against the backdrop of Burning Spear's 1980 classic ""Columbus"" (which is suitably sped up), Keys sounds jubilant, her vocal parts interlocking with Burning Spear's reggae chugs and horn trills with almost eerie perfection. The sunny, post-date counterpart to her more soulful (but equally brilliant) piano-cascade original, this is an inspired mashup, and worth hundreds of 80s New Wave band vs. 00s New Wave band blends. --Mark Pytlik",Mark Pytlik,23,Pitchfork,The 100 Best Tracks of 2014
Alan Braxe & Fred Falke,Rubicon,2004,"You're not exactly taking a roll of the dice when you buy a Alan Braxe & Fred Falke single-- what you're typically getting is the best French house track of the year. And so it is again with ""Rubicon"": Erlend Øye turned on a load of rock kids to the radio edit while dancefloors were turned on by the unedited, DJ Assault-biting one. In either case, it works best with sheer volume, although the neighbors might prefer the purely instrumental track's electro-cool sheen to the vocal version's ghettotech dick slingin'. Maybe I'm gettin' old because I do too. --Scott Plagenhoef",Scott Plagenhoef,22,Pitchfork,The 100 Best Tracks of 2014
M.I.A.,Sunshowers,2004,"Something about globalization, a guy making Nikes in a factory with a smile courtesy of Colgate. The verses are okay, but sometimes M.I.A.'s vocals can be a bit interchangeable, and the deeper meaning has never quite sunk in. The chorus, on the other hand, where singing and synths braid into a single tuneful thing, is a wonder. It's exactly what a sunshower might sound like, and apparently the rays are aimed directly at some lucky dude. All I can think when I hear it is that Prince used to write hooks like this. --Mark Richardson",Mark Richardson,21,Pitchfork,The 100 Best Tracks of 2014
Kylie Minogue,I Believe in You,2004,"Collaborating with the Scissor Sisters on this Olivia Newton John-esque power ballad, Australian chanteuse Kylie Minogue again successfully mines for glittery gold, piling up ghostly whispers and a huge yodel-of-a-chorus atop bubbling white-suit beats and descending flairs. The lyric is a basic grab bag of romantic lines; but with the addition of magic (check for the sounds of pixie dust!) and notions of death and psychic traces (""I don't believe when you die your presence isn't felt""), icy disco is reborn as something tinselly and grandiose. --Brandon Stosuy",Brandon Stosuy,20,Pitchfork,The 100 Best Tracks of 2014
Usher [ft. Lil Jon & Ludacris],Yeah!,2004,"It's hard to believe hat the year's most enduring, encapsulating pop song wasn't even originally earmarked as a single, but such is the beauty of pop music-- it is, by definition, the stuff that most demands to be heard. At the beginning of ""Yeah""'s slow leak into the R&B world, crunk was still a hip-hop sidebar, but with Usher to guide it into the mainstream (while patron saint Lil Jon stood by and cheered), it sopped up the audience that its hugeness demanded. With Usher's subtle vocal hook there to offset Lil Jon's four-alarm fire, rave-synth squall, ""Yeah"" hit nearly everyone in the belly, in the process setting the table for crunk-inspired crossovers like Ciara, Nivea, and the small army that are certain to follow next year. --Mark Pytlik",Mark Pytlik,19,Pitchfork,The 100 Best Tracks of 2014
Kanye West,Jesus Walks,2004,"Kanye West emerged in 2004 with his post-jaw-wired The College Dropout, a per-zine platter that punk-slapped Hot 97 templates, garnering 10 Grammy nominations and countless critical tongue baths in the process. There are gems aplenty but ""Jesus Walks"" is the album's most compelling blast: Spinning clipped vocal patterns that mix humor and impassioned declamation, West enacts a spiritual quest before a jammed-up backdrop of Wizard of Oz 'oh-ee-oh,' chain-gang drone, jump-rope chants, and catchy flippity flap percussion. Really, there's more going on in this one track (musically and textually) than in Ja Rule's entire oeuvre. --Brandon Stosuy",Brandon Stosuy,18,Pitchfork,The 100 Best Tracks of 2014
Modest Mouse,Float On,2004,"""Have you heard that new band Modest Mouse?"" Statements like that twisted even the most non-elitist fan's visage as the universe burped and ""Float On"" somehow slipped to the top of Billboard's modern rock charts. But when they've written such a cheerful radio-perfect bounce without losing the quirks of the sound they've worked toward perfecting for years, why do anything but give credit where it's due? After all that the band went through to put out the Good News LP, it seems Isaac Brock is seeing some returns on his Karma Payment Plan, and optimism suits him well. --Jason Crock",Jason Crock,17,Pitchfork,The 100 Best Tracks of 2014
Gwen Stefani,What You Waiting For?,2004,"Talk of this track invariably returns to that well-worn refrain, ""Take a chance, you stupid ho."" I can't speak authoritatively on Gwen's IQ or sexual fidelity, but a quick scan of her career trajectory shows she's definitely been pushing her own envelope. Her roots in happy-fun-time ska have borne Day-Glo fiber-optic time-traveling fruit, blooming in a world where ""Video Killed the Radio Star"" is the intergalactic anthem, Madonna's pre-Kaballah DNA is readily available in jelly beans and scratch-n-sniff stickers, and blade runners get high licking the sweat from the fur of Pokémon pets. If that's all there is, my friends, then let's keep freaking. --David Raposa",David Raposa,16,Pitchfork,The 100 Best Tracks of 2014
Soulwax,NY Excuse,2004,"At a crowded Halloween party, I shared floor space with a kid in an astronaut suit and a cheap plastic bag for a helmet. ""NY Excuse"" came on and he started dancing harder than anyone in the room. After he suffocated himself, he took off his plastic bag, gasped for air for about two minutes, and danced really hard for five seconds before he had to stop again. Funny what a feisty Belgian electro-disco number can do to people when they're short on oxygen. --Nick Sylvester",Nick Sylvester,15,Pitchfork,The 100 Best Tracks of 2014
Animal Collective,Who Could Win a Rabbit,2004,"Although Animal Collective have never been a singles band by any stretch of the imagination, ""Who Could Win a Rabbit"" is the group's most accessible moment, and fits well alongside the year's catchiest pop singles. The song's furiously strummed acoustic guitar hook, hectic free-associative verses, and borderline incoherent (but utterly memorable) chorus strike like an amphetamine-driven summer camp sing-along. Animal Collective have a goofy charm and authenticity that appeals to something innately cruder and sillier than most pop music, and ""Who Could Win a Rabbit"" is all the more rewarding for it. --David Moore",David Moore,14,Pitchfork,The 100 Best Tracks of 2014
The Go! Team,The Power Is On,2004,"There are many songs best heard while driving, but ""The Power Is On"" is more specifically best heard while driving a van. And I don't mean some SUV-hybrid shaped like a sneaker, I mean a real Bad News Bears in Breaking Training van-- one with swiveling captain chairs, carpeted walls, and room in the back to load up B.A. Baracus and enough ammo to go rescue some fuckin' hostages. And though, as you come down the block, the bad guys might recognize your theme song's propulsive piano, horns, and urgent Double-Dutch chanting, all they'll have time to do is run. --Matthew Murphy",Matthew Murphy,13,Pitchfork,The 100 Best Tracks of 2014
Twista [ft. Kanye West & Jaime Foxx],Slow Jamz,2004,"""Slow Jamz"" ended up being the reverse Midas track of 2004: Everyone who touched it turned to gold. By the end of this year's award cycle, it could possibly feature both a Grammy winner and an Oscar winner, and the song put Twista's Micro Machines guy style back on the map, deepening Chicago's stable as it finally arrived as a viable hip-hop locus. Hell, even Vandross had a great year, if you ignore that whole infirmity thing. Recovered from its early-year overplay, ""Slow Jamz"" still stands as choice musical meta-fiction, and the funniest hip-hop moment not to spring from ""Chappelle's Show"". --Rob Mitchum",Rob Mitchum,12,Pitchfork,The 100 Best Tracks of 2014
Annie,Chewing Gum,2004,"Great pop songs almost always make you want to shout into your bedroom mirror, hair flying, junk going everywhere, hollering stupid romantic advice to your own red-faced reflection: Nordic chart heroine Annie has finally taken pop self-obsession to new meta-levels, addressing an entire single to herself. ""Chewing Gum"", a playful collaboration with Richard X, is sharply, painfully addictive-- all jangly beats, zip-zaps, handclaps, and Annie's sheer, range-less pipes mewing wholly absurd lyrics (""Oh no, oh no/ You've got it all wrong/ You think you're chocolate but you're chewing gum""). It may seem hollow on paper but like Kylie before her, Annie infuses every second of ""Chewing Gum"" with girly, gorgeous dizziness, singing so plainly that you can't help but empathize, nodding along with her odd self-awareness, even joining in for a flat verse of ""la la""s. Annie's advice may be self-directed, but there's plenty of room for everyone in this song. --Amanda Petrusich",Amanda Petrusich,11,Pitchfork,The 100 Best Tracks of 2014
Beyonce,Naughty Girl,2004,"In 2003, all the talk was about the 100% gold that was ""Crazy in Love"", but I secretly wondered how many tricks Beyonce had up (and under) her sleeve. Well, as it turns out, her lightning struck twice: Months after its release, this track is still on most pop radio playlists while other singles like ""Baby Boy"" and ""Me, Myself and I"" are not-- and for good reason. ""Naughty Girl"" absolutely burns. It doesn't overwhelm with a platinum production; rather, its minimal, Eastern-tinged flavor serves up Beyonce's declaration, ""tonight, I'll be your naughty girl"" like oil in a hot pan. Delicious and practically perfect. --Dominique Leone",Dominique Leone,10,Pitchfork,The 100 Best Tracks of 2014
Fabolous,Breathe,2004,"Legend holds that Just Blaze crafted this beat purely from thunder and stomach-knotting tension, but Supertramp beg to differ, and understandably so: It, in fact, transforms the central piano hook of their sax-sucking ""Crime of the Century"" into one of the most powerful backing tracks hip-hop's seen this decade, effectively reducing the worth of their original to dust and ash like a giant gorilla foot crushing a skyline in heart-rending slow motion. Fabolous-- who, weirdly, proved himself a master of dusky melancholia and nerve-wracked urgency with last year's late-summer slow jam ""Can't Let You Go""-- is not just smart enough to realize what he's working with here, but inexplicably talented enough to do the beat justice: His lines are so shot-through with heroic adrenaline it makes ""Eye of the Tiger"" sound like Air Supply. --Ryan Schreiber",Ryan Schreiber,9,Pitchfork,The 100 Best Tracks of 2014
Belle and Sebastian,Books EP[Rough Trade],2004,"Cashmere nerds, beer hatters, and the criminally hip betwixt-- here's a Belle & Sebastian EP we all like. Count the summery Dear Catastrophe Waitress single ""Wrapped Up in Books"" and spiteful love jangle ""Your Secrets"" among only the best hate-that-I-love-this loch-pop you'll ever hear, fine, whatever-- ""Your Cover's Blown"" is still flat-out brilliant. The Queen comparisons flatter it so, but frankly, this song's dorkier by metric miles, more tender, and somehow more fist-pumping, too: A ""Hey Ya!"" for the outcasts, an Ernest Goes to Camp for less pissy Napoleon Dynamite s. --Nick Sylvester",Nick Sylvester,8,Pitchfork,The 100 Best Tracks of 2014
Franz Ferdinand,Take Me Out,2004,"The special thing about ""Take Me Out"" is how much better it is than it needs to be. The vast majority of indie guitar bands would've stretched the song's driving Pixie/Spoon intro for three minutes, added a bridge, and then sat back congratulating themselves. And most of us would've been satisfied, not realizing anything was missing. Only Franz Ferdinand knew that we hadn't yet reached the song's molten core; that we also deserved its glittery inversion of the ""Trampled Underfoot"" riff, its swaggering mirror-ball chorus and crafty Cupid's-arrow-as-assassin's-crosshairs lyrics. Call it going the extra mile, and savor it accordingly. --Matthew Murphy",Matthew Murphy,7,Pitchfork,The 100 Best Tracks of 2014
The Walkmen,The Rat,2004,"In a year when ""indie rock"" encompassed both major label darlings and mainstream favorites, ""The Rat"" compelled us away from fruitless narrow classification and toward a more universal form of musical bliss. But while Hamilton Leithauser's snarling exasperation in the anthemic first verse perfectly matches the song's bookend intensity, ultimately his bravado is a red herring. ""The Rat"", at its core, is about ambivalence, loneliness, and disappointment. In so expressively articulating the frustration of being alone, The Walkmen speak to anyone who's ever felt disenchanted, disenfranchised, or generally lost. There's a lot of it going around, and plenty of people are eager to shout along. --David Moore",David Moore,6,Pitchfork,The 100 Best Tracks of 2014
